timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_rad_s,scaling,x_in[0],x_in[1],x_in[2],x_in[3],x_in[4],y_in[0],y_in[1],y_in[2],y_in[3],y_in[4],z_in[0],z_in[1],z_in[2],z_in[3],z_in[4],device_id,x_raw,y_raw,z_raw,temperature_raw,int_count
43209559,4800,6,-0.575407,0.123879,0.0226615,-0.00253953,0.000766519,9.69145e-05,25.7956,34.9066,0.00106422,-0.679731,-0.525419,-0.387071,-0.350887,-0.519034,0.350825,0.234825,0.0475221,-0.0769916,-0.0525145,0.0256995,0.0246353,0.0235711,0.00867203,0.00973625,536898680,-53,541,0,260,5
43213605,4046,6,-0.552523,0.103969,0.0214423,-0.00235196,0.000396157,9.18302e-05,25.7742,34.9066,0.00106422,-0.679731,-0.693566,-0.512649,-0.34131,1.4013e-41,0.0634854,0.182678,0.20077,0.119889,0.0,0.0203784,0.0331491,0.0310206,0.01825,4.14965e-34,536900584,109,374,8,253,4
43219159,5554,6,-0.509971,0.0801535,0.0179889,-0.0026636,0.000230157,8.42898e-05,25.7895,34.9066,0.00106422,-0.302998,-0.428576,-0.612686,-0.645676,-0.542447,0.0198524,-0.0503861,-0.0195237,0.0571001,0.126274,0.00122249,-0.00197017,0.00547937,0.0299564,0.037406,536871776,115,563,26,258,5
43223959,4800,6,-0.48013,0.0674967,0.0180587,-0.00213378,0.000213175,6.52066e-05,25.7925,34.9066,0.00106422,-0.35408,-0.321089,-0.407291,-0.547768,-0.576502,0.142238,0.100733,0.0432652,-0.0440008,-0.0769916,0.0384702,0.0139931,0.00228671,-0.00303439,0.0225069,536900584,-76,595,12,259,5
43228759,4800,6,-0.466608,0.0440145,0.0191066,-0.00212046,0.00034474,0.000109317,25.7834,34.9066,0.00106422,-0.519034,-0.407291,-0.3743,-0.42219,-0.49775,-0.0620925,0.0645496,0.156072,0.172036,0.0645496,0.0405986,0.0395344,0.0161216,-0.000905948,0.00228671,536898680,57,521,-7,256,5
43233608,4849,6,-0.452076,0.0302077,0.0201286,-0.00211911,-5.48e-05,0.000119104,25.7987,34.9066,0.00106422,-0.495621,-0.463695,-0.377493,-0.364722,-0.391328,-0.07912,-0.117432,-0.0184595,0.122017,0.163522,0.027828,0.0416628,0.037406,0.00547937,0.00122249,536900584,150,421,-8,261,5
43239159,5551,6,-0.424607,0.0240021,0.0196413,-0.00213315,5.71951e-05,0.000100437,25.7834,34.9066,0.00106422,-0.458374,-0.428576,-0.347695,-0.317897,-0.360465,0.0773202,-0.0557072,-0.10679,-0.0557072,0.0453937,0.00760781,0.0288922,0.0310206,0.0267638,0.0129289,536898680,39,392,3,256,5
43243191,4032,6,-0.406501,0.0169375,0.0194909,-0.00158473,6.05703e-05,7.41629e-05,25.7987,34.9066,0.00106422,-0.451988,-0.473273,-0.388135,-0.279585,4.14965e-34,0.085834,0.0549716,-0.0333586,-0.0365512,1.4013e-45,0.0129289,0.0171858,0.0246353,0.01825,4.26581e-34,536871776,-38,316,8,261,4
43247209,4018,6,-0.374799,0.00596375,0.0183441,-0.00141542,-7.99983e-05,6.50235e-05,25.8017,34.9066,0.00106422,-0.21786,-0.296612,-0.403034,-0.492429,0.0,-0.0269733,0.0187882,-0.0142026,-0.0514503,2.24208e-44,0.0150573,0.00441515,0.01825,0.0246353,4.15813e-34,536898680,-52,516,14,262,4
43251959,4750,6,-0.356763,-0.0186617,0.0168905,-0.00147699,-0.000189336,3.37974e-05,25.814,34.9066,0.00106422,-0.425383,-0.316832,-0.232759,-0.241273,-0.350887,-0.0918907,-0.0674136,-0.0195237,-0.00462466,-0.0397439,0.0320849,0.01825,-0.00197017,-0.0104839,0.000158272,0,-41,383,-9,266,5
43256759,4800,6,-0.348899,-0.0453244,0.0173432,-0.00177474,-0.000325744,0.000124446,25.7895,34.9066,0.00106422,-0.438153,-0.450924,-0.360465,-0.272135,-0.228502,-0.113175,-0.137652,-0.0855053,0.0209166,0.0815771,0.0416628,0.0512408,0.0395344,-0.00835548,-0.0285757,0,73,268,-36,258,5
43261559,4800,6,-0.326003,-0.05714,0.0165568,-0.00145141,-0.000407419,0.000109777,25.7895,34.9066,0.00106422,-0.248722,-0.317897,-0.338117,-0.353016,-0.317897,-0.0067531,-0.140845,-0.208955,-0.128074,0.0166597,-0.0136766,0.0352775,0.0682683,0.0480481,0.00547937,536898680,12,352,-4,258,5
43267236,5677,6,-0.304313,-0.0565989,0.0143508,-0.00147953,-0.000281078,5.77804e-05,25.7834,34.9066,0.00106422,-0.299805,-0.266814,-0.212539,-0.215732,-0.256172,0.0837056,0.023045,-0.111047,-0.171707,-0.133395,-0.0328325,-0.0189977,0.0150573,0.0491124,0.0416628,536898680,-129,294,30,256,5
43271959,4723,6,-0.284979,-0.0591784,0.0132509,-0.00123558,-0.000147836,2.7457e-05,25.7864,34.9066,0.00106422,-0.348759,-0.348759,-0.29342,-0.166778,-0.113567,-0.045065,0.0113386,-0.00249622,-0.0333586,-0.07912,0.0118647,-0.0147408,-0.0115481,0.0129289,0.0342133,536871776,-78,160,23,257,5
43276759,4800,6,-0.251984,-0.0593815,0.0120675,-0.00116352,-0.000343636,3.20761e-05,25.7956,34.9066,0.00106422,-0.162521,-0.279585,-0.324282,-0.264686,-0.131658,-0.07912,-0.0759274,-0.0748631,-0.0748631,-0.0195237,0.0320849,0.00973625,-0.0115481,-0.0126124,0.0118647,536900584,-22,177,2,260,5
43281559,4800,6,-0.209475,-0.0476382,0.00950065,-0.000703403,-0.000179249,4.38248e-05,25.7925,34.9066,0.00106422,-0.0709977,-0.105053,-0.200833,-0.250851,-0.195511,0.0400726,0.0475221,-0.045065,-0.180221,-0.240881,0.0256995,0.0246353,-0.00409861,-0.0168692,-0.0115481,536871776,-230,237,-20,259,5
43285560,4001,6,-0.170556,-0.0502733,0.00664365,-0.000329472,-1.54616e-05,2.72463e-05,25.7956,34.9066,0.00106422,-0.0944106,0.00562606,-0.0316216,-0.0933464,1.4013e-41,-0.118496,0.10499,0.234825,0.128403,0.0,0.0150573,0.0235711,0.00547937,-0.0115481,4.14965e-34,536900584,117,141,-20,260,4
43291159,5599,6,-0.114927,-0.0477548,0.00408725,-0.000368172,-0.000158287,1.26988e-05,25.8048,34.9066,0.00106422,-0.161456,-0.0901537,-0.0326858,0.0141398,-0.0231079,-0.158936,-0.339854,-0.229175,0.102862,0.312513,-0.0136766,0.00973625,0.0161216,0.0150573,0.000158272,536871776,290,75,-9,263,5
43295961,4802,6,-0.052227,-0.019089,0.00263175,0.000226304,-0.00035948,-1.43722e-06,25.7834,34.9066,0.00106422,-0.0614198,-0.0316216,0.068415,0.156745,0.103534,0.263559,-0.0365512,-0.302606,-0.260037,0.017724,-0.00622705,-0.00409861,0.00122249,0.00228671,0.00654359,536900584,13,-44,-3,256,5
43300759,4798,6,0.0172464,0.0120436,0.00385054,0.00038918,0.000415523,3.55511e-05,25.7864,34.9066,0.00106422,-0.0145941,-0.0326858,0.0748003,0.23869,0.295094,0.298678,0.292293,0.0730634,-0.208955,-0.253652,0.0108005,0.0161216,0.00654359,0.00228671,-0.0115481,536898680,-242,-224,-20,257,5
43305560,4801,6,0.100801,0.0189898,0.00463642,0.000787542,0.000320102,4.17066e-05,25.8017,34.9066,0.00106422,0.212085,0.0737361,0.0567086,0.186543,0.329149,-0.0769916,0.169907,0.258238,0.147559,-0.0365512,-0.000905948,0.00441515,0.0203784,0.0267638,0.0108005,0,-38,-256,1,262,5
43311159,5599,6,0.190881,0.0218518,0.00491329,0.00156088,7.81186e-05,5.394e-05,25.7925,34.9066,0.00106422,0.408965,0.301479,0.184415,0.157809,0.285516,-0.133395,-0.0929549,0.0251735,0.131595,0.202898,-0.0104839,-0.025383,0.00122249,0.0299564,0.0501766,536887672,187,-215,38,259,5
43315160,4001,6,0.262343,0.0460723,0.00803442,0.00159667,0.000150444,-7.74907e-06,25.7925,34.9066,0.00106422,0.43025,0.479204,0.418543,0.31425,1.4013e-41,0.151816,0.0634854,-0.0471934,-0.0610283,1.1001e-19,0.0246353,-0.0136766,-0.0285757,-0.00303439,4.26581e-34,536871776,-61,-242,-12,259,4
43319959,4799,6,0.344349,0.0642331,0.0129524,0.00204741,0.000682812,0.000106422,25.7895,34.9066,0.00106422,0.320635,0.379167,0.471754,0.501552,0.485589,-0.000367779,0.156072,0.267816,0.202898,0.0443294,0.0437913,0.0576261,0.0384702,-0.00729126,-0.0275114,536898680,38,-403,-35,258,5
43324759,4800,6,0.431799,0.073329,0.0151877,0.00246566,0.000313303,0.000129975,25.7711,34.9066,0.00106422,0.484525,0.503681,0.54625,0.520708,0.51858,-0.108918,-0.0716705,0.101797,0.296549,0.278458,-0.00835548,0.0299564,0.0597546,0.0448555,0.00973625,536900584,258,-434,0,252,5
43329559,4800,6,0.517496,0.0888525,0.0161326,0.00292225,0.000311028,3.89755e-05,25.7589,34.9066,0.00106422,0.528158,0.616488,0.696305,0.688855,0.593075,0.0943478,-0.0737989,-0.0610283,0.128403,0.293357,-0.0200619,-0.00516283,0.0203784,0.0416628,0.0416628,536898680,272,-504,30,248,5
43333593,4034,6,0.574192,0.107028,0.0178151,0.00246819,0.000563945,6.15838e-05,25.7681,34.9066,0.00106422,0.517516,0.56647,0.705882,0.821882,1.4013e-41,0.266751,0.0794487,-0.064221,-0.0067531,0.0,0.01825,0.00122249,-0.000905948,0.0150573,4.14965e-34,536900584,-10,-719,5,251,4
43339159,5566,6,0.651157,0.118942,0.0188991,0.00400711,0.000618044,0.000125474,25.7925,34.9066,0.00106422,0.81124,0.676084,0.601589,0.635644,0.777185,0.168843,0.301871,0.236953,0.042201,-0.07912,0.0246353,0.0331491,0.0299564,0.0203784,0.0118647,536871776,-78,-677,2,259,5
43343959,4800,6,0.720243,0.116376,0.0181421,0.00372853,0.00075587,6.84432e-05,25.7803,34.9066,0.00106422,0.876158,0.852745,0.759093,0.686727,0.748451,-0.0322944,0.177357,0.300806,0.249724,0.0283661,0.0118647,0.0108005,0.0129289,0.0139931,0.0320849,536900584,23,-650,21,255,5
43348759,4800,6,0.778248,0.106712,0.0173822,0.00407922,0.000412847,5.84493e-05,25.7834,34.9066,0.00106422,0.81869,0.908084,0.877222,0.835717,0.780378,-0.0865696,-0.0248448,0.167779,0.283779,0.199705,0.0267638,0.0214427,-0.00303439,-0.00303439,0.00867203,536898680,184,-680,-1,256,5
43353601,4842,6,0.832203,0.0949817,0.0167656,0.00425257,0.000213111,0.000103901,25.7956,34.9066,0.00106422,0.844231,0.929369,0.940011,0.869772,0.821882,0.0155955,-0.0844411,-0.01101,0.142238,0.256109,0.0310206,0.0395344,0.0203784,0.00335093,-0.00835548,536900584,237,-719,-17,260,5
43359160,5559,6,0.882336,0.0929072,0.0146763,0.0051609,0.000445912,6.35721e-05,25.7803,34.9066,0.00106422,0.851681,0.963424,1.0475,1.01344,0.863387,0.222054,0.0602927,-0.0535788,-0.0588999,0.0624212,0.00760781,0.0203784,0.0267638,0.0193142,0.00122249,536898680,55,-758,-8,255,5
43363197,4037,6,0.909695,0.0877624,0.011825,0.0039097,0.000474174,2.39922e-05,25.7956,34.9066,0.00106422,0.794213,0.875093,1.05175,1.15711,4.14965e-34,0.177357,0.199705,0.103926,0.0262377,1.4013e-45,-0.00303439,-0.000905948,0.0118647,0.0150573,4.26581e-34,536871776,21,-1034,5,260,4
43367209,4012,6,0.950071,0.0748557,0.0103136,0.00371899,0.000109828,4.18565e-05,25.7987,34.9066,0.00106422,1.0773,0.924047,0.792084,0.881479,0.0,-0.00781732,0.00495332,0.0347515,0.0719991,2.24208e-44,0.0150573,0.00867203,0.00760781,0.00973625,4.15813e-34,536898680,64,-775,0,261,4
43371959,4750,6,0.991569,0.0592296,0.00792969,0.00506972,0.000178385,2.23264e-05,25.8078,34.9066,0.00106422,1.06346,1.2199,1.16137,0.993222,0.883607,0.0624212,0.0900909,0.0560359,0.00282488,-0.0993402,0.00547937,0.00122249,-0.000905948,0.00441515,0.0235711,536887672,-97,-777,13,264,5
43375965,4006,6,1.01081,0.0331702,0.00917191,0.00426376,0.000139089,4.25226e-05,25.8109,34.9066,0.00106422,0.882543,1.06452,1.19755,1.20607,1.06452,-0.0663494,0.0187882,0.128403,0.135852,0.0187882,0.0299564,0.0171858,-0.00622705,-0.0104839,4.26581e-34,536871776,124,-1080,-19,265,4
43380759,4794,6,1.03795,0.00735998,0.00947631,0.00483973,-0.000370253,7.97281e-05,25.7864,34.9066,0.00106422,1.0475,0.929369,0.917662,1.0475,1.1784,0.0251735,-0.118496,-0.202569,-0.098276,0.0485863,-0.00197017,0.0203784,0.0352775,0.0225069,0.00228671,536871776,42,-1054,-7,257,5
43385561,4802,6,1.06119,-0.0155078,0.0109926,0.00523187,-0.000130493,5.2349e-05,25.814,34.9066,0.00106422,1.16988,1.08155,1.01025,1.01876,1.08368,0.137981,0.066678,-0.103597,-0.253652,-0.272808,-0.00729126,0.00867203,0.0225069,0.0310206,0.0193142,536900584,-260,-965,9,266,5
43391159,5598,6,1.07619,-0.0452984,0.0124098,0.00612545,-0.00029621,9.87999e-05,25.8109,34.9066,0.00106422,1.12519,1.11348,1.07517,1.06559,1.10177,-0.0855053,0.106054,0.160329,-0.001432,-0.220661,-0.00197017,-0.00622705,0.0118647,0.0405986,0.0395344,536898680,-211,-982,28,265,5
43395172,4013,6,1.08757,-0.0835554,0.0142547,0.00437449,-0.000560907,2.37332e-05,25.8201,34.9066,0.00106422,1.11986,1.12093,1.07304,1.04963,1.4013e-41,-0.353689,-0.260037,-0.0514503,0.0996689,0.0,0.0139931,-0.00729126,-0.00835548,0.0150573,4.14965e-34,536900584,90,-933,5,268,4
43399959,4787,6,1.09979,-0.0994091,0.0158213,0.00537718,-0.000769266,7.06713e-05,25.7864,34.9066,0.00106422,1.08687,1.15285,1.18691,1.11454,1.0443,0.0571001,-0.088698,-0.276001,-0.301542,-0.224918,0.0416628,0.037406,0.0118647,-0.0104839,0.00228671,536871776,-215,-928,-7,257,5
43404759,4800,6,1.09525,-0.122415,0.0180577,0.00525275,-0.000425701,0.000127978,25.7772,34.9066,0.00106422,0.963424,1.02515,1.14008,1.23586,1.1933,-0.0844411,-0.00888154,-0.0312301,-0.145102,-0.260037,0.0246353,0.0512408,0.0395344,0.00654359,-0.0168692,536900584,-248,-1068,-25,254,5
43409559,4800,6,1.09118,-0.14566,0.0192027,0.00503597,-0.000795296,0.000117794,25.7681,34.9066,0.00106422,1.05388,0.968745,0.971937,1.09113,1.19755,-0.277065,-0.203634,-0.0748631,-0.01101,-0.101469,-0.0094197,0.0331491,0.0629472,0.0554977,0.00654359,536898680,-99,-1072,-3,251,5
43415159,5600,6,1.09383,-0.163292,0.0182613,0.00615412,-0.00109126,0.000109371,25.7834,34.9066,0.00106422,1.19968,1.11454,1.01451,1.02196,1.03366,-0.210019,-0.297285,-0.27068,-0.19512,-0.0865696,-0.0264472,-0.0189977,0.0214427,0.0703968,0.061883,536900584,-85,-918,49,256,5
43419165,4006,6,1.08775,-0.169759,0.0200932,0.00441157,-0.000709812,1.70441e-05,25.7925,34.9066,0.00106422,1.10603,1.12519,1.11561,1.08474,0.0,-0.0940191,-0.169579,-0.225982,-0.239817,2.24208e-44,0.0246353,-0.0243188,-0.0179335,0.0171858,4.15813e-34,536898680,-229,-966,7,259,4
43423180,4015,6,1.08558,-0.17513,0.0226637,0.00427884,-0.000617073,0.000139023,25.8109,34.9066,0.00106422,1.07091,1.07517,1.07197,1.0326,4.14965e-34,-0.182349,-0.116368,-0.114239,-0.179157,1.4013e-45,0.0629472,0.0661399,0.0331491,-0.0136766,4.26581e-34,536871776,-172,-917,-22,265,4
43427209,4029,6,1.07346,-0.181756,0.021963,0.00431652,-0.000794969,0.000107137,25.814,34.9066,0.00106422,1.01238,1.04324,1.11029,1.11561,0.0,-0.248331,-0.258973,-0.19512,-0.100404,2.24208e-44,-0.0126124,0.0161216,0.0554977,0.0501766,4.15813e-34,536898680,-98,-995,38,266,4
43431959,4750,6,1.05649,-0.184905,0.0231725,0.0047634,-0.000951391,9.55151e-05,25.7834,34.9066,0.00106422,1.07197,0.998543,0.92724,0.97513,1.08262,-0.112111,-0.207891,-0.281322,-0.23556,-0.0993402,0.027828,-0.00303439,0.00547937,0.0267638,0.0480481,536887672,-97,-964,36,256,5
43436759,4800,6,1.04357,-0.172343,0.0242395,0.00492788,-0.00086142,0.000105171,25.7956,34.9066,0.00106422,1.15285,1.10816,0.987901,0.888928,0.862323,0.0251735,-0.064221,-0.253652,-0.415413,-0.324955,0.0395344,0.0214427,-0.00303439,0.0203784,0.0416628,536887672,-309,-757,30,260,5
43441559,4800,6,1.01781,-0.161145,0.026677,0.00489902,-0.000414984,0.000138875,25.7895,34.9066,0.00106422,0.994286,1.09113,1.11135,1.01451,0.877222,-0.100404,0.0964762,0.0453937,-0.190863,-0.410092,0.0640114,0.0363417,0.00973625,-0.0136766,0.0129289,0,-389,-771,3,258,5
43447209,5650,6,0.976263,-0.159202,0.0298233,0.00515422,-0.000785367,0.0001744,25.8048,34.9066,0.00106422,0.85913,0.87935,0.92724,0.970873,0.953846,-0.39945,-0.15468,0.120953,0.112439,-0.107854,0.0565619,0.0757179,0.052305,0.00441515,-0.015805,536898680,-105,-843,-24,263,5
43451959,4750,6,0.934521,-0.164849,0.0298211,0.00411516,-0.000920191,0.000201168,25.7834,34.9066,0.00106422,0.922983,0.878286,0.872965,0.81124,0.796341,-0.415413,-0.436698,-0.228111,0.0315588,0.0688065,0.00654359,0.0427271,0.0672041,0.0608188,0.0342133,536898680,61,-695,23,256,5
43456759,4800,6,0.872661,-0.151058,0.0321848,0.00391182,-0.000743792,0.000147603,25.7925,34.9066,0.00106422,0.796341,0.822947,0.836782,0.821882,0.767607,-0.0950833,-0.268551,-0.256845,-0.100404,0.0390083,0.00867203,0.0139931,0.0384702,0.0544335,0.0512408,536900584,33,-668,39,259,5
43461566,4807,6,0.797937,-0.130938,0.0361728,0.0033635,-0.000562768,0.000180883,25.7895,34.9066,0.00106422,0.718653,0.6548,0.676084,0.714396,0.727167,-0.00462466,-0.152551,-0.269615,-0.204698,-0.0237806,0.0395344,0.0310206,0.0352775,0.0405986,0.037406,536871776,-26,-630,26,258,5
43467208,5642,6,0.717208,-0.116267,0.0363585,0.00345494,-0.000695305,0.00021059,25.7834,34.9066,0.00106422,0.696305,0.633516,0.587754,0.523901,0.514323,0.0688065,-0.0471934,-0.236625,-0.324955,-0.162129,0.0320849,0.0225069,0.0310206,0.0437913,0.0565619,536898680,-156,-430,44,256,5
43471959,4751,6,0.622326,-0.102581,0.0354673,0.00254538,-0.000398806,0.000112687,25.7711,34.9066,0.00106422,0.554763,0.57924,0.592011,0.496231,0.38236,0.032623,0.122017,-0.0269733,-0.240881,-0.349432,0.0480481,0.0225069,0.00547937,0.00973625,0.0448555,536871776,-332,-306,33,252,5
43475962,4003,6,0.529588,-0.111554,0.0360843,0.00148852,-0.00015495,0.000178767,25.7742,34.9066,0.00106422,0.351497,0.348305,0.397259,0.396195,1.4013e-41,-0.239817,-0.00249622,0.133724,0.0485863,1.1001e-19,0.0672041,0.0586903,0.0299564,0.00122249,4.26581e-34,536871776,42,-319,-8,253,4
43480766,4804,6,0.412859,-0.107037,0.0329266,0.0013484,-0.000746065,0.000160798,25.7742,34.9066,0.00106422,0.377039,0.311057,0.231241,0.19825,0.193993,-0.164258,-0.308991,-0.21534,-0.0408081,0.0645496,0.00547937,0.0246353,0.052305,0.0576261,0.0437913,536898680,57,-129,32,253,5
43485567,4801,6,0.27675,-0.0913485,0.0319644,0.000709255,-0.00029453,0.000122614,25.7956,34.9066,0.00106422,0.167387,0.125883,0.118433,0.148231,0.165259,0.0102744,-0.11956,-0.170643,-0.0833769,0.0336872,0.0150573,0.0139931,0.0267638,0.0427271,0.0363417,0,28,-102,25,260,5
43491160,5593,6,0.147867,-0.0665624,0.0296012,1.64292e-05,-0.000177002,0.000162877,25.8201,34.9066,0.00106422,0.104598,0.0279747,-0.0954748,-0.115695,-0.0635482,0.0602927,-0.0365512,-0.148294,-0.115303,0.0113386,0.0225069,0.0139931,0.0225069,0.0352775,0.0437913,536887672,7,113,32,268,5
43495168,4008,6,0.0464123,-0.0405164,0.0254536,-0.000345067,-6.42092e-05,1.20524e-05,25.7987,34.9066,0.00106422,0.0194609,0.0279747,-0.106117,-0.292355,0.0,0.107118,0.061357,-0.0599641,-0.168514,0.0,0.0193142,-0.00622705,-0.0211261,0.0118647,4.26581e-34,536871776,-162,328,2,261,4
43499959,4791,6,-0.0979602,-0.0228115,0.020859,-0.00104108,0.000271196,7.61423e-05,25.7956,34.9066,0.00106422,-0.335988,-0.290227,-0.143365,-0.133787,-0.232759,-0.14723,0.0102744,0.156072,0.186935,0.0890267,0.0469839,0.0544335,0.0246353,-0.0200619,-0.0370894,536871776,80,272,-44,260,5
43504759,4800,6,-0.232235,0.00482506,0.0122451,-0.0018545,-4.92581e-05,6.87262e-05,25.7987,34.9066,0.00106422,-0.395585,-0.457309,-0.413676,-0.33386,-0.327475,-0.0748631,-0.104661,-0.0376155,0.102862,0.16565,-0.015805,0.0225069,0.0469839,0.0235711,-0.0147408,536900584,152,361,-23,261,5
43509559,4800,6,-0.354995,0.0382165,0.00170036,-0.0022086,0.000315487,-8.94189e-05,25.7925,34.9066,0.00106422,-0.420062,-0.532869,-0.526484,-0.44241,-0.404098,0.13266,0.0379441,-0.0067531,0.0134671,0.0890267,-0.0402821,-0.0285757,-0.00516283,0.00760781,-0.00516283,536898680,80,433,-14,259,5
43515159,5600,6,-0.467907,0.066733,-0.0085546,-0.0031901,0.000631379,-9.78307e-05,25.8017,34.9066,0.00106422,-0.47008,-0.647805,-0.727621,-0.659511,-0.513713,0.129467,0.115632,0.0847698,0.103926,0.149687,-0.0232546,-0.0296399,-0.0200619,-0.00835548,-0.0200619,536900584,137,536,-28,262,5
43519959,4800,6,-0.561961,0.0984076,-0.0201168,-0.00330213,0.000472989,-0.000128845,25.7925,34.9066,0.00106422,-0.431768,-0.546704,-0.775511,-0.875548,-0.831915,0.168843,0.139045,0.0730634,0.0273019,0.115632,-0.0402821,-0.0541169,-0.034961,-0.00409861,0.00335093,536871776,105,835,-6,259,5
43524759,4800,6,-0.647853,0.141011,-0.0280207,-0.00316342,0.00104603,-0.000220749,25.8048,34.9066,0.00106422,-0.621199,-0.53819,-0.591401,-0.781896,-0.880869,0.252916,0.334861,0.271008,0.0879624,0.00069644,-0.0147408,-0.0562454,-0.0732729,-0.0583738,-0.0211261,536900584,-3,881,-29,263,5
43529559,4800,6,-0.721004,0.163462,-0.0335542,-0.00375916,0.000917593,-0.000151053,25.7987,34.9066,0.00106422,-0.859584,-0.736135,-0.677603,-0.74252,-0.877676,0.0507148,0.224183,0.327412,0.313577,0.205027,0.00228671,-0.0147408,-0.0541169,-0.0754013,-0.0626307,536898680,189,878,-68,261,5
43535166,5607,6,-0.779421,0.189136,-0.0378239,-0.00468628,0.00110738,-0.00020923,25.7987,34.9066,0.00106422,-0.876612,-0.823401,-0.76274,-0.798924,-0.873419,0.119889,0.124146,0.219926,0.262494,0.259302,-0.0275114,-0.0115481,-0.0221903,-0.0487958,-0.04986,536900584,240,874,-56,261,5
43539173,4007,6,-0.818162,0.210192,-0.0380968,-0.00329169,0.000997223,-0.000141896,25.814,34.9066,0.00106422,-0.92663,-0.879805,-0.775511,-0.703144,0.0,0.206091,0.230568,0.271008,0.271008,2.24208e-44,-0.034961,-0.0243188,-0.0328325,-0.0434747,4.15813e-34,536898680,251,714,-50,266,4
43543959,4786,6,-0.845425,0.224773,-0.0355781,-0.00428385,0.00113329,-0.000104312,25.8048,34.9066,0.00106422,-0.81063,-0.933016,-1.02986,-0.901089,-0.753162,0.205027,0.148623,0.168843,0.310384,0.42532,-0.0487958,-0.0296399,-0.0147408,0.000158272,-0.0179335,536900584,396,761,-26,263,5
43548759,4800,6,-0.846409,0.254278,-0.028472,-0.00399457,0.00111246,-0.000102887,25.7956,34.9066,0.00106422,-0.673346,-0.758484,-0.900025,-0.992612,-0.940465,0.443412,0.26888,0.111375,0.042201,0.229504,-0.034961,-0.0413463,-0.0211261,0.00760781,0.00441515,536887672,212,937,-5,260,5
43553559,4800,6,-0.842735,0.282269,-0.0175533,-0.00377108,0.00169857,-3.91231e-05,25.8048,34.9066,0.00106422,-0.804245,-0.738263,-0.757419,-0.755291,-0.834043,0.464696,0.564733,0.394458,0.102862,-0.0663494,-0.000905948,-0.0232546,-0.0126124,-0.00622705,0.00654359,0,-66,837,-3,263,5
43559159,5600,6,-0.829458,0.274971,-0.00832699,-0.00455314,0.00152322,1.8569e-05,25.8109,34.9066,0.00106422,-0.876612,-0.884061,-0.808502,-0.757419,-0.713786,0.0826413,0.375302,0.565797,0.44554,0.236953,-0.00303439,-0.00835548,-0.00622705,0.00760781,0.0256995,536871776,219,724,15,265,5
43563959,4800,6,-0.806925,0.269049,0.00415413,-0.00385912,0.00125525,6.8397e-05,25.8078,34.9066,0.00106422,-0.739328,-0.817016,-0.874483,-0.826594,-0.718043,0.0358157,0.110311,0.294421,0.447669,0.382751,0.0320849,0.0171858,0.00441515,0.00335093,0.0246353,536900584,356,728,14,264,5
43568759,4800,6,-0.769177,0.278068,0.0187259,-0.00340652,0.00124701,0.00017099,25.7803,34.9066,0.00106422,-0.648869,-0.649933,-0.712722,-0.809566,-0.803181,0.284843,0.22099,0.244403,0.26143,0.24866,0.0533692,0.0533692,0.0331491,0.00867203,0.0161216,536898680,230,808,6,255,5
43573559,4800,6,-0.718183,0.270593,0.0291568,-0.00301086,0.00128368,0.000184457,25.7925,34.9066,0.00106422,-0.678667,-0.548832,-0.534997,-0.61375,-0.743584,0.198641,0.236953,0.328476,0.362531,0.272072,0.0288922,0.0586903,0.0469839,0.0363417,0.0161216,536898680,252,752,6,259,5
43579159,5600,6,-0.672306,0.253732,0.0376186,-0.00357877,0.00137125,0.000228116,25.7956,34.9066,0.00106422,-0.755291,-0.670153,-0.554153,-0.522227,-0.589273,0.14543,0.095412,0.217797,0.351889,0.382751,0.0416628,0.0512408,0.0672041,0.0405986,0.027828,536938984,356,607,17,260,5
43584005,4846,6,-0.617825,0.234527,0.043104,-0.00264023,0.000826304,0.000252019,25.8017,34.9066,0.00106422,-0.650997,-0.602043,-0.493493,-0.476465,-0.537126,0.247595,0.0932835,0.0464579,0.175228,0.308256,0.0246353,0.0491124,0.0682683,0.0650757,0.0480481,536900584,286,558,36,262,5
43588759,4754,6,-0.561728,0.207385,0.0440481,-0.00234614,0.000741436,0.000170464,25.8201,34.9066,0.00106422,-0.615878,-0.582887,-0.455181,-0.339181,-0.353016,0.31677,0.187999,0.0294304,0.0485863,0.19332,0.0203784,0.0203784,0.0331491,0.0608188,0.061883,536898680,178,385,49,268,5
43593559,4800,6,-0.496191,0.18905,0.0426289,-0.00218783,0.000950494,0.000170867,25.817,34.9066,0.00106422,-0.487108,-0.556282,-0.516906,-0.351952,-0.248722,0.343375,0.317834,0.147559,-0.0365512,-0.0227164,0.0491124,0.0246353,0.0139931,0.0331491,0.0491124,536871776,-25,287,37,267,5
43599159,5600,6,-0.423678,0.157263,0.0387403,-0.00188963,0.000579385,0.000183627,25.8017,34.9066,0.00106422,-0.267878,-0.427511,-0.47753,-0.398777,-0.208282,0.15288,0.290164,0.238017,0.0443294,-0.0769916,0.0554977,0.0320849,0.0203784,0.0118647,0.0267638,536898680,-76,249,16,262,5
