timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,x_in[0],x_in[1],x_in[2],x_in[3],x_in[4],y_in[0],y_in[1],y_in[2],y_in[3],y_in[4],z_in[0],z_in[1],z_in[2],z_in[3],z_in[4],device_id,x_raw,y_raw,z_raw,temperature_raw,int_count
39367210,4008,6,0.0258654,0.177744,-9.75085,0.006166,0.0119867,-0.0332881,25.8354,78.4532,0.0023942,-2.88845,2.90798,5.25762,1.80606,-1.99449,-1.41727,5.40616,6.65911,2.0073,-5.55247,-10.0587,-6.9906,-6.78032,-8.75406,-12.0229,966779616,568,-756,-3908,273,4
39371959,4749,6,-0.0361367,-0.0807076,-9.83864,-0.00477563,-0.00903993,-0.0498652,25.8384,78.4532,0.0023942,-2.48689,-4.3537,-1.28697,2.17655,3.75414,-3.89745,-6.59737,-3.15176,2.85117,6.61236,-12.2929,-13.5403,-10.3646,-7.34425,-6.26179,966779616,2538,-1571,-2865,274,5
39376759,4800,6,-0.0916287,-0.00498858,-9.81238,-0.0031131,-0.00164804,-0.0494566,25.8415,78.4532,0.0023942,1.78693,-2.7044,-4.48038,-1.35868,2.89363,3.63426,-3.06293,-5.44494,-2.02504,2.49352,-8.56529,-11.9465,-13.4925,-10.8473,-7.16503,966779616,776,-1211,-3243,275,5
39382359,5600,6,-0.0445641,0.184136,-9.68515,-0.000933003,0.00454322,-0.0538869,25.8537,78.4532,0.0023942,4.574,0.775846,-2.89085,-5.12098,-1.12443,3.17142,2.06107,0.139566,-1.42195,-1.63934,-5.84124,-8.82814,-11.9847,-13.06,-11.0289,966779616,-992,470,-4860,279,5
39387209,4850,6,0.197229,0.167619,-9.70519,0.000677298,0.00133159,-0.0448516,25.8231,78.4532,0.0023942,4.88474,6.05598,1.01009,-5.18312,-5.85479,-0.304577,1.40654,1.3855,-0.192372,-0.755732,-8.40758,-7.61665,-8.085,-10.5151,-11.8533,966779616,-614,2449,-5205,269,5
39391959,4750,6,0.173332,0.0998907,-9.75742,0.00926926,-0.000328863,-0.0449498,25.8599,78.4532,0.0023942,-1.53556,4.82259,5.67831,2.03791,-4.20072,-0.110556,0.081126,0.113852,-0.0100401,-0.479896,-11.3515,-8.94761,-7.50673,-9.05992,-11.9011,966779616,-496,1757,-5225,281,5
39396759,4800,6,-0.0639204,0.0617059,-9.78909,-0.0034334,0.000769029,-0.046638,25.8507,78.4532,0.0023942,-6.06514,-2.37693,3.37886,5.64007,2.90559,-0.433144,0.466829,1.06291,0.370987,-0.566387,-11.4566,-10.3216,-7.68834,-6.97148,-10.0396,966779616,-533,-1216,-4446,278,5
39402359,5600,6,-0.14594,0.0117495,-9.84202,-0.0018825,-0.00110616,-0.0541276,25.8782,78.4532,0.0023942,-3.00319,-4.9919,-2.59445,1.97577,3.86409,-0.713655,-0.313927,0.684225,0.127878,-0.306914,-12.8019,-11.6358,-9.51393,-7.31557,-6.29286,966779616,-422,-1617,-2878,287,5
39407237,4878,6,0.042548,0.0313686,-9.93846,-0.00056677,-0.00243036,-0.0513499,25.8629,78.4532,0.0023942,2.15504,-0.904522,-2.20005,-0.593785,0.598965,0.770715,0.990449,-0.197047,-1.89414,-2.58139,-10.3168,-14.2906,-13.1412,-8.53423,-6.38605,966779616,-1395,-251,-2917,282,5
39411959,4722,6,-0.0140437,0.0659331,-9.84104,-0.000167921,0.00437775,-0.0509733,25.8782,78.4532,0.0023942,1.10809,-0.691787,-1.55707,0.350376,1.93513,-0.234449,2.7413,3.55479,0.207356,-3.04891,-6.95237,-9.30126,-13.5522,-13.287,-9.32277,966779616,-1595,-810,-4146,287,5
39416759,4800,6,-0.0297196,-0.106245,-9.70944,-0.00362366,0.00207893,-0.0438227,25.8537,78.4532,0.0023942,1.66264,-0.708519,-2.21918,-2.5084,-0.557931,-4.62444,-1.83336,3.54544,5.32668,1.8577,-6.56048,-6.8998,-9.75766,-11.6764,-13.8891,966779616,504,233,-6057,279,5
39421559,4800,6,0.113498,-0.249064,-9.72113,0.00453197,-0.00704694,-0.0439311,25.866,78.4532,0.0023942,3.62745,3.64179,0.249984,-3.52188,-3.37607,-4.22004,-6.03635,-1.74687,4.36359,6.06068,-9.86519,-7.34186,-6.65129,-9.68359,-11.6478,966779616,2302,1412,-5119,283,5
39427209,5650,6,0.169393,-0.116017,-9.81513,0.00146081,0.000145284,-0.0566207,25.8874,78.4532,0.0023942,-1.22004,3.3191,5.10703,1.22761,-3.17051,2.44209,-3.72681,-6.26777,-1.75155,3.0335,-11.4877,-10.68,-8.9046,-8.36935,-9.20807,966779616,1007,1326,-4098,290,5
39431959,4750,6,0.0187166,0.0478828,-9.80167,-0.000652316,-0.00417371,-0.0461439,25.8568,78.4532,0.0023942,-3.35934,-0.763495,1.54074,1.33995,0.735211,5.16305,3.37012,-3.77356,-5.89142,-1.02689,-10.2499,-11.2129,-9.83891,-8.75406,-8.66326,966779616,-730,-308,-3870,280,5
39436759,4800,6,0.0434656,0.120303,-9.81787,-0.000433756,0.00422151,-0.0484198,25.8813,78.4532,0.0023942,-0.837594,-0.366708,0.481841,0.266716,-1.02404,3.84231,3.78621,1.41355,-3.05125,-5.59221,-10.183,-11.0934,-10.3981,-9.62624,-8.29528,966779616,-2683,428,-3716,288,5
39441560,4801,6,0.119304,0.138678,-9.82591,0.00276804,0.0047381,-0.0473983,25.8782,78.4532,0.0023942,-1.54034,0.849945,2.74066,2.43948,-0.347586,-0.500934,4.49216,4.52722,0.466829,-4.51925,-8.60591,-10.324,-12.4554,-10.3383,-7.80065,966779616,-2224,145,-3509,287,5
39447208,5648,6,-0.077002,0.184009,-9.61258,0.000133374,0.00141988,-0.053075,25.8568,78.4532,0.0023942,-4.19594,-2.93626,-0.0559719,3.35018,4.53098,-4.71561,1.03253,6.02095,4.69319,-0.849235,-7.82454,-8.59397,-9.90581,-10.9787,-11.1699,966779616,-654,-1896,-4919,280,5
39451959,4751,6,-0.0483912,-0.0271177,-9.55903,-0.00507463,0.00096134,-0.0423437,25.8201,78.4532,0.0023942,1.18936,-3.79437,-4.65009,-0.0320691,2.53509,-6.26543,-5.08729,1.07694,5.63524,5.80121,-10.4697,-7.82693,-8.1065,-8.69671,-9.04559,966779616,2191,-1061,-4030,268,5
39455961,4002,6,0.186656,-0.0233942,-9.60645,0.00176866,-0.0130967,-0.0421383,25.8262,78.4532,0.0023942,4.14614,2.06421,-2.75699,-4.34414,2.53509,-0.44717,-6.73295,-5.83766,0.0507373,5.80121,-11.1746,-11.7505,-10.1519,-8.19253,-9.04559,966779616,-269,1817,-3673,270,4
39460759,4798,6,0.216163,0.111262,-9.58077,0.00652059,0.0069264,-0.0465546,25.8476,78.4532,0.0023942,-1.29892,3.3215,4.10073,1.64352,-2.31479,4.57164,5.46226,2.41872,-4.46783,-6.56698,-7.89384,-8.90221,-10.6203,-11.5833,-10.7135,966779616,-3100,968,-4728,277,5
39465559,4800,6,0.0682688,0.0527648,-9.56898,-0.00268129,0.00514436,-0.0433009,25.8568,78.4532,0.0023942,-2.37932,-1.6718,-0.416904,3.65613,1.29693,-1.48974,3.88906,5.06721,1.68939,-1.11338,-10.6346,-7.82932,-6.08019,-8.82814,-12.2834,966779616,-767,-543,-5385,280,5
39469566,4007,6,0.0364864,-0.145144,-9.7254,-0.00143077,-0.00673433,-0.042536,25.8293,78.4532,0.0023942,-1.09813,-2.37454,-0.20895,2.04508,-0.20895,-4.33458,-3.83901,0.819805,4.21866,0.819805,-11.3658,-11.0743,-9.26303,-6.7851,-9.26303,966779616,1514,-856,-3084,271,4
39475160,5594,6,-0.0215135,0.115371,-9.59856,0.000162659,0.00311228,-0.0529743,25.8599,78.4532,0.0023942,1.75108,-0.342806,-3.0008,-1.6479,1.36385,3.00545,0.0203486,-1.30273,-2.10686,-0.360679,-7.59037,-9.50676,-12.0994,-11.3419,-9.47809,966779616,-445,-571,-4211,281,5
39479959,4799,6,0.0700526,0.170314,-9.55493,-0.00270499,0.000652184,-0.0458969,25.8721,78.4532,0.0023942,3.44101,2.22197,-1.63834,-3.85174,-2.99124,1.07226,2.06808,0.887595,-2.06245,-0.774432,-7.91295,-7.8102,-10.0994,-10.9429,-10.7206,966779616,-622,1251,-4731,285,5
39484759,4800,6,0.182742,0.135237,-9.53884,0.00671322,0.00115292,-0.0435638,25.869,78.4532,0.0023942,2.53987,4.09117,2.62592,-0.947547,-3.55534,0.646823,0.716951,0.557995,-0.0988685,-1.26299,-9.96794,-8.65848,-6.80183,-10.0325,-11.8055,966779616,-831,1487,-5185,284,5
39489563,4804,6,0.156992,0.103581,-9.64387,0.00169994,0.000828369,-0.0473185,25.8507,78.4532,0.0023942,-3.19919,0.847554,4.25131,3.5653,-0.323683,-0.39808,1.76887,0.448128,-0.25315,-1.10871,-9.95838,-10.7541,-8.34307,-8.496,-10.4793,966779616,-765,135,-4630,278,5
39495159,5596,6,-0.0476743,0.033691,-9.63674,-0.000808375,-0.000247661,-0.0528571,25.8507,78.4532,0.0023942,-3.66769,-3.77764,-1.2057,3.3932,4.6983,-1.81934,0.62111,2.02366,1.18914,-0.907675,-9.78873,-10.0348,-9.60473,-8.17819,-9.05275,966779616,-679,-1966,-4033,278,5
39499959,4800,6,-0.0944131,-0.0663286,-9.58915,-0.00635145,0.00126834,-0.0471092,25.8721,78.4532,0.0023942,1.24195,-3.62227,-4.1314,-1.66941,1.58615,-2.31724,-1.3448,0.94136,2.19197,2.00263,-10.269,-9.55933,-10.2571,-10.1424,-7.86516,966779616,566,-664,-3536,285,5
39504759,4800,6,0.0628604,-0.00993424,-9.62782,0.00267807,-0.00269528,-0.0472468,25.8476,78.4532,0.0023942,4.09356,2.43948,-1.09574,-2.44386,-2.22157,0.286834,-2.46217,-2.34062,0.906296,3.28129,-9.92493,-10.5008,-9.44702,-11.2057,-8.14713,966779616,1113,929,-3654,277,5
39509586,4827,6,0.228287,0.0891221,-9.63925,0.0055717,-0.000705311,-0.0470535,25.8507,78.4532,0.0023942,0.591794,2.29367,3.58204,1.12961,-1.722,2.34158,-0.0591295,-3.40422,-3.05125,0.737989,-8.18536,-10.6705,-9.47092,-11.1962,-10.919,966779616,25,720,-4814,278,5
39515160,5574,6,0.0777941,0.187193,-9.59657,-0.000328676,0.00106402,-0.0521827,25.8446,78.4532,0.0023942,-2.33869,-2.27415,0.0611519,2.77651,2.81954,4.52956,2.48651,-1.41493,-2.49256,-3.46032,-8.1997,-9.19135,-7.64772,-9.4757,-11.2989,966779616,-1771,-1180,-4973,276,5
39519201,4041,6,0.119341,0.166853,-9.67418,-0.00497139,0.00548913,-0.0377376,25.8293,78.4532,0.0023942,0.21891,-1.60965,-3.44539,-0.947547,2.81954,0.347611,5.05786,2.94234,-1.27701,-3.46032,-11.1651,-10.0492,-7.95835,-7.96552,-11.2989,966779616,-837,396,-3578,271,4
39523959,4758,6,0.202029,0.0213666,-9.67188,0.00583158,0.00217211,-0.0492639,25.8537,78.4532,0.0023942,1.02683,2.9749,3.07052,0.252374,-2.44147,-3.37851,-3.7198,0.808117,4.77501,3.9101,-8.95239,-10.692,-11.9919,-10.8688,-8.21164,966779616,1382,1021,-3681,279,5
39528759,4800,6,0.0203873,-0.0197092,-9.50221,0.000169538,-0.00580136,-0.0439048,25.869,78.4532,0.0023942,-3.16095,-1.43755,0.995752,4.53576,1.8443,-1.30507,-4.74366,-2.33127,0.896945,4.00828,-7.7433,-6.78271,-10.6752,-11.0862,-11.8079,966779616,1424,-772,-5186,284,5
39533559,4800,6,-0.117035,-0.0147499,-9.53268,-0.00572103,-0.00164645,-0.04373,25.8629,78.4532,0.0023942,-0.715689,-3.95691,-3.38085,0.010956,4.59073,2.91662,-1.52947,-3.53513,-2.84086,0.417739,-9.97511,-7.80781,-8.19014,-8.99063,-9.7935,966779616,-112,-1921,-4343,282,5
39537560,4001,6,0.1679,0.174819,-9.65168,0.00370721,0.00628217,-0.0412717,25.8415,78.4532,0.0023942,4.24892,0.964678,-3.94257,-6.68661,4.59073,4.7867,3.58985,-0.860923,-4.9447,0.417739,-11.7051,-11.1436,-9.01213,-8.14235,-9.7935,966779616,-2406,2797,-3652,275,4
39543161,5601,6,0.135228,0.0335045,-9.54196,0.00173843,-0.000441118,-0.0538873,25.8354,78.4532,0.0023942,-0.940376,4.06248,6.13247,1.93035,-2.82392,-4.35328,1.38316,4.45943,3.79556,-0.622489,-6.8998,-9.23436,-11.4232,-11.7075,-10.6298,966779616,-557,1181,-4693,273,5
39547215,4054,6,-0.0816784,-0.0757306,-9.54244,0.000421877,-0.00173194,-0.0336764,25.8446,78.4532,0.0023942,-6.3687,-1.45668,3.40515,4.37322,-2.82392,-4.04706,-3.15644,0.82448,3.94049,-0.622489,-9.21046,-7.59276,-6.51747,-9.65969,-10.6298,966779616,1395,-1830,-4287,276,4
39551959,4744,6,-0.0921365,0.132146,-9.59911,-0.00693877,-0.00412392,-0.0448384,25.8752,78.4532,0.0023942,1.60049,-2.52274,-4.27004,-2.81675,1.92079,4.08542,0.268133,-3.465,-4.14758,0.431765,-11.7577,-12.7756,-9.8413,-6.55332,-5.47325,966779616,-106,-804,-2535,286,5
39556759,4800,6,-0.00618329,0.292163,-9.53806,0.00349364,0.00328241,-0.0519341,25.869,78.4532,0.0023942,2.49446,2.07377,-0.149193,-1.16028,-1.62878,4.63475,4.08776,-0.0544543,-4.83015,-3.93486,-7.97986,-12.6107,-13.6454,-11.275,-7.08379,966779616,-1974,681,-3209,284,5
39561559,4800,6,0.0308279,0.363485,-9.46056,0.00140181,0.00718072,-0.0437242,25.8568,78.4532,0.0023942,0.912092,1.12005,-0.333244,0.135251,-0.541199,0.924996,4.8989,4.77501,-0.33029,-4.38134,-5.95355,-6.68713,-12.0444,-13.7553,-12.7087,966779616,-2165,226,-5563,280,5
39567215,5656,6,0.0219825,0.28133,-9.4332,-0.00151707,6.40033e-05,-0.0533323,25.8568,78.4532,0.0023942,-0.316512,0.477061,0.677844,-1.07423,-0.373879,-3.39487,1.15642,4.03867,2.7226,0.169954,-7.49479,-5.56406,-6.36932,-10.3718,-14.3623,966779616,-218,156,-6255,280,5
39571959,4744,6,0.155996,0.0404416,-9.55795,0.00105885,-0.000321332,-0.0398509,25.8537,78.4532,0.0023942,0.957507,1.65547,1.47859,-1.28697,-2.83826,-3.42526,-3.94421,-0.311589,3.71608,3.58284,-13.0217,-9.07187,-4.93322,-6.21639,-9.44941,966779616,1242,1187,-4199,279,5
39576759,4800,6,0.0923257,-0.0640541,-9.6982,0.00533895,-0.00455885,-0.0505785,25.8599,78.4532,0.0023942,-3.06295,1.38059,4.00512,3.57486,-0.921254,-0.405093,-4.1055,-2.54399,1.36914,3.22519,-13.103,-13.4471,-10.9572,-5.60468,-6.10409,966779616,1089,385,-2799,281,5
39581559,4800,6,-0.0224357,0.0551946,-9.60217,-0.00297351,0.0010617,-0.0484674,25.8446,78.4532,0.0023942,-3.60076,-4.17204,-0.115729,5.66875,5.69982,1.50706,-1.46168,-0.765082,0.0624253,0.69825,-8.38608,-11.0623,-13.7195,-10.7445,-7.79109,966779616,8,-2385,-3505,276,5
39587220,5661,6,-0.144481,0.0702185,-9.45011,-0.00171683,0.000951725,-0.0526417,25.8507,78.4532,0.0023942,0.771065,-6.19899,-7.25311,-1.92039,7.07424,-0.129257,0.0671005,0.0016479,-0.318602,1.06291,-6.20445,-7.58798,-11.0767,-12.226,-10.821,966779616,164,-2960,-4773,278,5
39591959,4739,6,0.0859792,0.0756146,-9.4866,-0.00870864,-0.00292527,-0.0433272,25.8599,78.4532,0.0023942,8.03274,2.76456,-6.15836,-9.40914,-3.23505,1.63095,-0.0567919,-1.90583,-2.06712,0.506568,-9.49242,-7.26539,-8.09934,-10.5343,-9.81262,966779616,-74,1353,-4351,281,5
39596759,4800,6,0.277964,0.144213,-9.49133,0.0127048,0.000855053,-0.0452243,25.8782,78.4532,0.0023942,5.16679,8.57772,5.13572,-3.7131,-9.0506,3.56881,1.96289,-1.33312,-2.77541,-1.84505,-10.3168,-9.79828,-7.7887,-9.94643,-9.96077,966779616,-1080,3786,-4413,287,5
39600767,4008,6,-0.0508188,0.179652,-9.44874,0.00398716,0.00719799,-0.0370122,25.8935,78.4532,0.0023942,-5.04449,3.75414,8.32196,6.10139,3.75414,0.843181,3.17376,3.53141,0.684225,3.17376,-9.16028,-9.02169,-9.37295,-9.09338,-9.02169,966779616,2,-2553,-4050,292,4
39605559,4792,6,-0.166315,0.0310584,-9.50556,-0.0119379,-0.00476337,-0.0458461,25.8476,78.4532,0.0023942,-2.55382,-8.09927,-5.75679,0.849945,5.86236,-2.6071,-4.67353,-1.53649,3.68569,4.93163,-11.0958,-10.4841,-9.37773,-7.40399,-7.42071,966779616,1819,-2453,-3350,277,5
39609603,4044,6,0.159717,0.154959,-9.46511,0.00581418,-0.00182282,-0.0406385,25.866,78.4532,0.0023942,5.48948,1.43556,-5.36479,-5.47952,-5.36479,2.44911,-3.2102,-5.98259,-3.37617,-5.98259,-9.68598,-11.2033,-12.2834,-9.7481,-12.2834,966779616,-1735,2292,-4324,283,4
39615167,5564,6,0.0465469,0.237518,-9.37571,0.00175736,0.00194526,-0.0516965,25.8813,78.4532,0.0023942,-1.59053,3.41233,4.56683,2.73349,-2.2144,3.10363,6.10977,3.77686,-1.57155,-6.34491,-7.4231,-7.43027,-7.96313,-10.7708,-12.5438,966779616,-3005,926,-5494,288,5
39619177,4010,6,-0.091821,-0.123022,-9.51678,-0.00186679,0.00711417,-0.0349433,25.8507,78.4532,0.0023942,-3.97125,-1.79132,0.457938,3.77087,-2.2144,-5.06391,0.906296,6.36457,6.47444,-6.34491,-11.3276,-7.9942,-6.85201,-7.76241,-12.5438,966779616,2479,-1578,-3493,278,4
39623959,4782,6,0.0563584,-0.155017,-9.55277,-0.0021859,-0.00889187,-0.0479185,25.8384,78.4532,0.0023942,2.62831,-0.366708,-3.11553,-1.48297,0.180666,0.394363,-6.57633,-6.83814,-0.713655,6.46976,-10.2141,-12.1806,-11.0695,-8.97151,-7.52585,966779616,2477,-76,-3394,274,5
39627966,4007,6,0.12543,0.344548,-9.45498,0.00270545,0.00288136,-0.0388237,25.8446,78.4532,0.0023942,2.15743,2.10484,-0.818471,-1.81283,0.180666,7.63622,1.72445,-4.53094,-6.53893,6.46976,-8.00375,-9.26064,-11.7171,-10.4745,-7.52585,966779616,-3088,758,-4628,276,4
39632759,4793,6,0.00506347,0.240524,-9.39853,0.00068071,0.00691159,-0.0421406,25.8446,78.4532,0.0023942,-1.45668,-0.314122,1.426,1.78932,-0.507735,-1.80531,3.67634,5.58849,1.60524,-3.63097,-9.42791,-7.75763,-7.93924,-9.34428,-10.4124,966779616,-1844,212,-4602,276,5
39637559,4800,6,0.0195189,0.0634437,-9.49922,-0.000383284,-0.00295713,-0.0471769,25.8446,78.4532,0.0023942,-1.3037,-0.710909,0.837993,1.7224,0.46989,-3.64967,-0.0941933,1.88808,1.59121,0.50423,-11.2081,-10.2141,-8.91416,-8.46732,-8.50316,966779616,-75,-197,-3803,276,5
39643160,5601,6,0.00567032,0.0229491,-9.4944,0.0011639,0.000294427,-0.0540803,25.8537,78.4532,0.0023942,-1.02165,-1.86302,-0.275878,1.88972,1.81801,-1.03624,-0.998841,-0.239124,0.784741,1.47667,-9.56172,-10.0898,-10.1782,-9.9775,-9.50915,966779616,341,-761,-4224,279,5
39647239,4079,6,0.0593411,0.0776196,-9.4584,-0.00204321,0.000151994,-0.0377588,25.8813,78.4532,0.0023942,-0.0201177,-1.53078,-1.22721,-0.0105566,1.81801,0.567345,-1.18117,-0.77677,1.20784,1.47667,-8.45776,-8.84248,-9.4064,-10.0731,-9.50915,966779616,226,4,-4460,288,4
39651959,4720,6,0.101876,0.124785,-9.49334,0.000407314,-0.00200259,-0.0446026,25.8721,78.4532,0.0023942,1.72001,1.14634,-0.173096,-1.0575,-0.868667,2.10548,0.422414,-2.06946,-1.73986,0.462153,-10.1854,-9.55216,-9.3849,-8.92372,-9.05036,966779616,-93,363,-4032,285,5
39656759,4800,6,0.0910247,0.166737,-9.54673,0.00146486,0.0010544,-0.0477434,25.8599,78.4532,0.0023942,0.400572,0.818871,0.876238,-0.436027,-0.519686,2.21535,2.25742,-0.341978,-2.96242,-2.22841,-9.36578,-10.0133,-10.5151,-10.7135,-8.58441,966779616,-1244,217,-3837,281,5
39660766,4007,6,0.0991389,0.117598,-9.44232,0.0006743,0.00557569,-0.0350701,25.8629,78.4532,0.0023942,0.0468102,1.17263,-0.189828,-1.06228,-0.519686,0.508905,2.86753,2.79741,0.415402,-2.22841,-8.085,-8.04199,-9.68837,-11.1508,-8.58441,966779616,-113,444,-4911,282,4
39665559,4793,6,0.136598,0.036881,-9.49858,0.00179783,-0.00240314,-0.0455555,25.8323,78.4532,0.0023942,-0.945156,0.572672,2.53031,1.46425,-1.33238,-3.46968,-3.098,0.602409,3.90543,4.23736,-11.1054,-10.4363,-7.35619,-7.18654,-9.22241,966779616,1522,557,-4104,272,5
39671159,5600,6,0.0297517,0.013003,-9.59164,0.0012443,0.000846846,-0.052767,25.8629,78.4532,0.0023942,-3.21592,-1.03599,0.986191,3.67048,2.26499,1.05123,-4.17095,-5.56649,-0.545348,5.53706,-11.0838,-12.1161,-11.0576,-6.81855,-6.79944,966779616,2078,-948,-3090,282,5
39675959,4800,6,-0.0876298,0.142548,-9.6446,-0.00453864,-0.0065405,-0.0505887,25.8384,78.4532,0.0023942,-1.17462,-3.52188,-3.14182,0.522476,3.63223,6.22665,0.618772,-5.54779,-6.18596,-0.384055,-8.67043,-11.7529,-13.2153,-10.5438,-7.55452,966779616,-455,-1520,-3406,274,5
39680759,4800,6,-0.0318235,0.229858,-9.50521,-0.00430697,0.00513078,-0.0452543,25.8629,78.4532,0.0023942,4.28717,-0.577053,-3.80632,-4.65487,-0.565102,5.51135,6.45574,0.141903,-6.03401,-5.69272,-5.81018,-8.42192,-10.8162,-12.3742,-11.5474,966779616,-2726,236,-5077,282,5
39685559,4800,6,0.110295,0.23315,-9.49348,0.00626604,0.00788654,-0.0423265,25.8568,78.4532,0.0023942,3.68243,6.05837,0.498573,-4.50428,-4.98473,-0.496259,5.11396,6.95832,1.20317,-4.75769,-8.49122,-7.13158,-8.085,-9.73616,-11.7577,966779616,-2326,2085,-5165,280,5
39691159,5600,6,0.228903,0.145341,-9.50655,0.00159962,-0.00152745,-0.0529953,25.8507,78.4532,0.0023942,-1.50926,5.07835,6.28066,2.39646,-5.39108,-4.4538,-0.477558,3.42388,3.80958,1.00214,-10.8449,-8.53901,-9.01213,-7.08379,-9.94165,966779616,138,2255,-4405,278,5
39695175,4016,6,-0.0777128,0.0790696,-9.57507,0.000877997,-0.00365955,-0.0402941,25.8354,78.4532,0.0023942,-6.53124,-1.36824,4.92537,4.21307,-6.53124,-2.22841,-3.47201,-1.14611,2.33223,-2.22841,-11.2416,-10.9644,-9.98228,-8.03721,-11.2416,966779616,707,-1763,-3608,273,4
39699959,4784,6,0.00569211,0.153913,-9.50474,-0.00538583,-0.000170968,-0.0464986,25.8323,78.4532,0.0023942,2.48012,-3.07251,-4.29872,-1.60248,1.33756,3.08026,1.14239,-1.70713,-2.04842,0.167617,-7.43983,-9.49481,-10.5868,-10.919,-10.1328,966779616,-219,-560,-4485,272,5
39704003,4044,6,0.142461,0.240595,-9.49456,0.00481667,0.00246554,-0.0363605,25.8476,78.4532,0.0023942,3.09681,2.45621,0.0396393,-2.82392,2.45621,2.40235,2.2247,-1.16715,-1.817,2.2247,-7.86994,-9.49481,-8.61547,-9.69075,-9.49481,966779616,-1068,1181,-4300,277,4
39708759,4756,6,0.0495512,0.242038,-9.46399,0.00164874,0.00221598,-0.0452572,25.866,78.4532,0.0023942,-2.43908,-0.201779,2.79324,1.62679,0.627648,-0.0380912,1.06525,2.05405,0.153591,-2.39438,-9.97989,-9.47331,-9.69553,-9.25108,-8.55095,966779616,-1315,-263,-3823,283,5
39713560,4801,6,-0.00534309,0.174426,-9.43559,-0.00333455,0.00139245,-0.0460103,25.8476,78.4532,0.0023942,-2.0423,-1.89888,0.582233,0.967068,-0.240024,-1.05728,0.581371,1.91847,2.08444,-0.704305,-9.98228,-9.14594,-9.54499,-10.3479,-9.27976,966779616,-592,100,-4128,277,5
39719160,5600,6,0.00874708,0.0968987,-9.41775,-0.000174088,0.00176397,-0.0522701,25.8599,78.4532,0.0023942,0.235642,0.450768,-0.333244,0.0635421,-0.543589,-2.59542,-1.60194,1.37381,3.23921,2.16626,-9.0886,-9.25347,-8.98107,-9.59756,-9.7935,966779616,636,227,-4343,281,5
39723959,4799,6,0.125961,0.0363608,-9.56966,0.00375043,-0.00265124,-0.0455412,25.8568,78.4532,0.0023942,-0.741983,0.701747,2.89602,0.80692,-1.10531,-0.638852,-3.41825,-2.33594,1.06993,3.11298,-10.9453,-10.4482,-9.13639,-8.66565,-7.89384,966779616,1041,462,-3548,280,5
39728759,4800,6,0.0582026,0.0782031,-9.65846,-2.18684e-05,-0.00322656,-0.0490683,25.8384,78.4532,0.0023942,-1.85107,-1.85346,0.235642,3.61072,2.72632,2.8839,-0.0567919,-3.32708,-3.2289,-0.535998,-9.59517,-12.2213,-10.7421,-8.63698,-9.19851,966779616,-520,-1141,-4094,274,5
39733559,4800,6,-0.0646089,0.23029,-9.53859,-0.00504731,0.00584908,-0.044453,25.8629,78.4532,0.0023942,-0.679835,-3.14661,-4.04057,-0.447978,5.11181,3.24155,4.69319,1.57485,-3.60759,-4.58003,-6.59633,-8.76123,-11.8174,-10.8592,-10.508,966779616,-2250,-2139,-4642,282,5
39739159,5600,6,0.044462,0.190261,-9.48212,-0.00148277,0.000597366,-0.0529119,25.8476,78.4532,0.0023942,4.11029,0.909702,-4.09555,-5.94562,-1.02643,-1.05494,2.64546,5.06253,1.70108,-3.35046,-9.41835,-6.00134,-9.4757,-10.3622,-10.4841,966779616,-1724,429,-4632,277,5
39743161,4002,6,0.247259,-0.00161024,-9.57278,0.00983975,0.000346771,-0.0371644,25.8721,78.4532,0.0023942,4.20112,6.13247,3.84736,-3.29241,-3.29241,-3.99797,-0.673916,2.67585,2.76001,2.76001,-11.4518,-8.86159,-8.39564,-8.28572,-8.28572,966779616,890,1377,-3712,285,4
39747243,4082,6,-0.165646,0.0915313,-9.51787,-0.0015724,-0.00176692,-0.0396544,25.8476,78.4532,0.0023942,-8.36937,-3.64617,2.35582,7.624,-3.29241,0.747339,-1.82869,-1.53882,-0.108219,2.76001,-9.42791,-10.3981,-10.9022,-8.26182,-8.28572,966779616,-337,-3190,-3702,277,4
39751959,4716,6,0.0248045,0.127718,-9.49479,-0.00944777,-0.000110146,-0.0459673,25.8384,78.4532,0.0023942,5.24806,-0.949937,-6.65554,-6.10816,-0.196998,1.00447,1.89276,1.06291,-2.29854,-2.16062,-8.32156,-9.87475,-9.81262,-10.8162,-10.1185,966779616,-1215,82,-4479,274,5
39756759,4800,6,0.335107,0.0634845,-9.56902,0.00805525,0.00132538,-0.0457414,25.8384,78.4532,0.0023942,7.38975,7.29653,-0.328464,-4.19833,-6.95193,0.702925,1.68705,1.72445,-1.51545,-3.1354,-9.02647,-8.51033,-9.71465,-10.4219,-10.6633,966779616,-1632,2908,-4707,274,5
39761559,4800,6,0.167895,0.0766279,-9.51488,0.00500668,0.00404598,-0.0440875,25.8476,78.4532,0.0023942,-2.72353,4.51425,5.87671,2.42514,-2.51796,-0.65054,2.12418,2.37898,2.20366,-0.33964,-8.27138,-8.05632,-9.41357,-9.84846,-12.0468,966779616,-436,1053,-5286,277,5
