timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
36445493,0.00111621,0.00160861,0.000147141,0.992776,0.00100231,-0.00745049,-0.119749
36457493,-0.00226739,0.00070841,0.00412236,0.992777,0.00100025,-0.00743847,-0.119738
36465493,-0.0065763,-0.0030569,0.00202114,0.992778,0.000977785,-0.00744524,-0.119729
36477493,-0.00605458,-0.00358021,-0.000785371,0.99278,0.000940262,-0.00746126,-0.119713
36489493,-0.00160189,-0.000658611,-0.000402031,0.99278,0.000908203,-0.0074694,-0.119712
36497493,0.00344287,0.00526967,0.00375678,0.992781,0.000919028,-0.00745466,-0.119708
36509493,0.00355257,0.00293824,0.00153709,0.992783,0.000955888,-0.00743296,-0.11969
36517493,0.00132421,-0.00304064,-0.00200558,0.992783,0.000961543,-0.00744078,-0.119691
36529493,-0.00368711,-0.00466901,0.00188889,0.992783,0.000944457,-0.00745759,-0.119693
36541496,-0.0069478,-0.00475273,0.00433069,0.992785,0.000908763,-0.0074815,-0.11967
36549493,-0.00220308,0.0013155,0.00164791,0.992786,0.000895066,-0.00748124,-0.11966
36561493,-0.000206751,0.00213212,0.00175915,0.992787,0.000892952,-0.00746515,-0.119657
36569493,1.16232e-05,-0.00102194,0.00167121,0.992788,0.000893291,-0.00746755,-0.119649
36585493,-0.00281958,-0.00176865,-0.00141339,0.992788,0.000894828,-0.00747046,-0.119644
36597526,-0.00503561,-0.00469866,0.00103616,0.992789,0.000862389,-0.00749699,-0.119638
36605493,-0.00138048,0.000990894,0.00489806,0.992791,0.000850724,-0.00749722,-0.119621
36617493,0.000748798,0.0022987,0.00109944,0.992792,0.000856284,-0.00747935,-0.119615
36625493,0.00104908,-0.000301104,-0.0018732,0.992792,0.000862538,-0.00747956,-0.119618
36637493,0.00184475,0.00098548,0.00177803,0.992793,0.000866424,-0.00747353,-0.119609
36649494,-0.003427,-0.00268778,0.00131143,0.992793,0.000853748,-0.00748022,-0.119602
36657495,-0.00395452,0.00355066,0.000149876,0.992793,0.000840148,-0.00747375,-0.119605
36669493,0.00087447,0.00226772,0.00304636,0.992795,0.000842938,-0.0074513,-0.119586
36681493,0.00178254,0.000582401,-0.00121464,0.992797,0.000845776,-0.00745164,-0.119577
36689493,0.00131543,0.00259234,-0.00128465,0.992796,0.000853033,-0.00744266,-0.119584
36701496,-0.00297204,-0.0015206,0.00402935,0.992798,0.000851405,-0.00743569,-0.119569
36709493,-0.00193181,-0.000980149,0.00450942,0.9928,0.000840017,-0.00743881,-0.119551
36725497,-0.00254251,-0.00414959,-0.000922754,0.9928,0.000831144,-0.0074532,-0.119549
36737493,-0.00449886,-0.00515247,0.00319142,0.9928,0.000797977,-0.00747665,-0.119546
36745493,-0.00445436,-0.00262651,0.00437215,0.992802,0.00078002,-0.00748885,-0.119531
36757493,-0.00200732,-0.000856328,0.000761682,0.992804,0.000762148,-0.00749831,-0.11951
36769493,0.0037814,0.00516356,-0.00204304,0.992804,0.000770999,-0.00747761,-0.119514
36777493,0.0039089,0.00406912,0.00240403,0.992805,0.0007897,-0.0074606,-0.119509
36789493,-0.00365181,-0.00240746,0.00484433,0.992807,0.000788242,-0.00746488,-0.119488
36797493,-0.00414674,-0.0042202,0.000776095,0.992808,0.000769949,-0.00747754,-0.11948
36809496,-0.000967639,-0.0026616,-0.00210364,0.992807,0.000752494,-0.00749256,-0.119487
36821493,0.00256502,-0.000907569,0.00450876,0.992809,0.000754707,-0.00750668,-0.119474
36829493,0.0027395,0.0021992,0.00542673,0.992811,0.000768334,-0.0075031,-0.119452
36841493,-0.00213056,0.000176325,-0.0023703,0.992812,0.000770167,-0.00748711,-0.119448
36853493,-0.000565276,-0.00426167,-3.44392e-06,0.992811,0.00075878,-0.00749789,-0.119455
36861493,-0.00290694,-0.00665352,0.00529804,0.992813,0.000748475,-0.00752066,-0.119439
36877493,-0.00598209,-0.00408908,-0.00025692,0.992814,0.000694376,-0.00756508,-0.119426
36885511,9.01134e-05,0.000256659,0.00210727,0.992814,0.000688217,-0.00756766,-0.119424
