timestamp,x,y,z,yaw,vx,vy,vz,acc_x,acc_y,acc_z
326393289,0.0,0.0,-0.612034,0.153427,0.0,0.0,-0.00898205,0.0,0.0,-3.03969
326443515,0.0,0.0,-0.655898,0.154484,0.0,0.0,-0.00523952,0.0,0.0,-3.07788
326493683,0.0,0.0,-0.682525,0.155535,0.0,0.0,-0.00374253,0.0,0.0,-3.20698
326553673,0.0,0.0,-0.658815,0.156787,0.0,0.0,-0.00374253,0.0,0.0,-3.61622
326603565,0.0,0.0,-0.634942,0.157415,0.0,0.0,-0.00748502,0.0,0.0,-3.9041
326653683,0.0,0.0,-0.639123,0.157457,0.0,0.0,-0.0119761,0.0,0.0,-3.9521
326703821,0.0,0.0,-0.639807,0.157457,0.0,0.0,-0.0149701,0.0,0.0,-3.99293
326764497,0.0,0.0,-0.55547,0.157457,0.0,0.0,-0.0149701,0.0,0.0,-4.46119
326813834,0.0,0.0,-0.608226,0.157457,0.0,0.0,-0.0149701,0.0,0.0,-4.00945
326863780,0.0,0.0,-0.614049,0.157457,0.0,0.0,-0.0157185,0.0,0.0,-3.88225
326914477,0.0,0.0,-0.570972,0.157457,0.0,0.0,-0.0164671,0.0,0.0,-4.04
326974063,0.0,0.0,-0.53946,0.157457,0.0,0.0,-0.0172156,0.0,0.0,-4.08111
327024043,0.0,0.0,-0.381735,0.157457,0.0,0.0,-0.0172156,0.0,0.0,-4.88691
327074409,0.0,0.0,-0.234101,0.157457,0.0,0.0,-0.0164671,0.0,0.0,-5.43769
327124293,0.0,0.0,-0.232396,0.157457,0.0,0.0,-0.0164671,0.0,0.0,-5.00481
327184242,0.0,0.0,-0.161769,0.157457,0.0,0.0,-0.0187126,0.0,0.0,-4.84685
327234774,0.0,0.0,-0.178994,0.157457,0.0,0.0,-0.0217066,0.0,0.0,-4.30563
327284584,0.0,0.0,-0.15252,0.157457,0.0,0.0,-0.0254491,0.0,0.0,-4.17041
327334815,0.0,0.0,-0.198162,0.157457,0.0,0.0,-0.0299401,0.0,0.0,-3.70154
327394487,0.0,0.0,-0.356679,0.157457,0.0,0.0,-0.0299401,0.0,0.0,-2.6985
327444537,0.0,0.0,-0.416306,0.157457,0.0,0.0,-0.0254491,0.0,0.0,-2.47609
327494836,0.0,0.0,-0.462446,0.157457,0.0,0.0,-0.0187126,0.0,0.0,-2.45454
327544617,0.0,0.0,-0.522556,0.157457,0.0,0.0,-0.0172156,0.0,0.0,-2.42012
327604778,0.0,0.0,-0.533843,0.157457,0.0,0.0,-0.0157185,0.0,0.0,-2.80831
327655179,0.0,0.0,-0.538833,0.157457,0.0,0.0,-0.0149701,0.0,0.0,-3.15926
327705076,0.0,0.0,-0.521764,0.157457,0.0,0.0,-0.0149701,0.0,0.0,-3.59059
327755207,0.0,0.0,-0.425081,0.157457,0.0,0.0,-0.0157185,0.0,0.0,-4.40417
327815183,0.0,0.0,-0.38553,0.157457,0.0,0.0,-0.0164671,0.0,0.0,-4.59244
327865155,0.0,0.0,-0.435558,0.157457,0.0,0.0,-0.0187126,0.0,0.0,-4.14366
327915550,0.0,0.0,-0.463238,0.157457,0.0,0.0,-0.0202096,0.0,0.0,-3.8572
327965231,0.0,0.0,-0.497302,0.157457,0.0,0.0,-0.0202096,0.0,0.0,-3.54624
328025186,0.0,0.0,-0.509391,0.157457,0.0,0.0,-0.0232036,0.0,0.0,-3.49717
328075643,0.0,0.0,-0.490153,0.157457,0.0,0.0,-0.0254491,0.0,0.0,-3.64348
328125383,0.0,0.0,-0.44185,0.157457,0.0,0.0,-0.0261976,0.0,0.0,-3.99312
328175614,0.0,0.0,-0.495844,0.157457,0.0,0.0,-0.0261976,0.0,0.0,-3.69063
328235954,0.0,0.0,-0.464402,0.157457,0.0,0.0,-0.0254491,0.0,0.0,-3.8855
328285925,0.0,0.0,-0.442574,0.157457,0.0,0.0,-0.0254491,0.0,0.0,-4.00783
328336044,0.0,0.0,-0.460591,0.157457,0.0,0.0,-0.0261976,0.0,0.0,-3.85524
328386183,0.0,0.0,-0.514614,0.157457,0.0,0.0,-0.0284431,0.0,0.0,-3.54431
328436408,0.0,0.0,-0.506709,0.157457,0.0,0.0,-0.0314371,0.0,0.0,-3.64771
328496395,0.0,0.0,-0.35671,0.157457,0.0,0.0,-0.0329341,0.0,0.0,-4.53434
328546078,0.0,0.0,-0.317056,0.157457,0.0,0.0,-0.0336826,0.0,0.0,-4.62422
328596211,0.0,0.0,-0.350756,0.157457,0.0,0.0,-0.0336826,0.0,0.0,-4.21339
328646435,0.0,0.0,-0.450938,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.46784
328706221,0.0,0.0,-0.488426,0.157457,0.0,0.0,-0.0381736,0.0,0.0,-3.23343
328756867,0.0,0.0,-0.489903,0.157457,0.0,0.0,-0.0389222,0.0,0.0,-3.27415
328806761,0.0,0.0,-0.513545,0.157457,0.0,0.0,-0.0389222,0.0,0.0,-3.22966
328857200,0.0,0.0,-0.473122,0.157457,0.0,0.0,-0.0396707,0.0,0.0,-3.6076
328917024,0.0,0.0,-0.423475,0.157457,0.0,0.0,-0.0396707,0.0,0.0,-3.98552
328966811,0.0,0.0,-0.323847,0.157457,0.0,0.0,-0.0396707,0.0,0.0,-4.52858
329017238,0.0,0.0,-0.246365,0.157457,0.0,0.0,-0.0396707,0.0,0.0,-4.82023
329066814,0.0,0.0,-0.276637,0.157457,0.0,0.0,-0.0411677,0.0,0.0,-4.40563
329126937,0.0,0.0,-0.311969,0.157457,0.0,0.0,-0.0441617,0.0,0.0,-3.94038
329177253,0.0,0.0,-0.315589,0.157457,0.0,0.0,-0.0471557,0.0,0.0,-3.78863
329227226,0.0,0.0,-0.354679,0.157457,0.0,0.0,-0.0486527,0.0,0.0,-3.49187
329277448,0.0,0.0,-0.389568,0.157457,0.0,0.0,-0.0486527,0.0,0.0,-3.30834
329337612,0.0,0.0,-0.329446,0.157457,0.0,0.0,-0.0486527,0.0,0.0,-3.77426
329387606,0.0,0.0,-0.274199,0.157457,0.0,0.0,-0.0471557,0.0,0.0,-4.13129
329438012,0.0,0.0,-0.118777,0.157457,0.0,0.0,-0.0456587,0.0,0.0,-4.98637
329487613,0.0,0.0,-0.00477122,0.157457,0.0,0.0,-0.0456587,0.0,0.0,-5.39153
329547677,0.0,0.0,-0.031628,0.157457,0.0,0.0,-0.0456587,0.0,0.0,-4.73129
329597974,0.0,0.0,-0.169242,0.157457,0.0,0.0,-0.0456587,0.0,0.0,-3.55884
329647739,0.0,0.0,-0.30664,0.157457,0.0,0.0,-0.0456587,0.0,0.0,-2.62051
329697920,0.0,0.0,-0.418819,0.157457,0.0,0.0,-0.0456587,0.0,0.0,-2.0817
329748084,0.0,0.0,-0.379596,0.157457,0.0,0.0,-0.0426647,0.0,0.0,-2.61645
329808266,0.0,0.0,-0.367144,0.157457,0.0,0.0,-0.0389222,0.0,0.0,-3.12989
329858347,0.0,0.0,-0.352091,0.157457,0.0,0.0,-0.0374251,0.0,0.0,-3.49919
329908120,0.0,0.0,-0.381884,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.53712
329968113,0.0,0.0,-0.353482,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.86318
330008286,0.0,0.0,-0.333273,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-4.04264
330068397,0.0,0.0,-0.312771,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-4.19119
330118500,0.0,0.0,-0.278535,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-4.30472
330168650,0.0,0.0,-0.281493,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-4.14465
330218721,0.0,0.0,-0.391218,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.41018
330279161,0.0,0.0,-0.382961,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.47891
330328661,0.0,0.0,-0.35268,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.67512
330379422,0.0,0.0,-0.342845,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-3.75949
330428841,0.0,0.0,-0.386261,0.157457,0.0,0.0,-0.0344312,0.0,0.0,-3.55172
330488865,0.0,0.0,-0.34175,0.157457,0.0,0.0,-0.0299401,0.0,0.0,-3.90909
330539557,0.0,0.0,-0.383441,0.157457,0.0,0.0,-0.0276946,0.0,0.0,-3.6424
330589194,0.0,0.0,-0.47756,0.157457,0.0,0.0,-0.0276946,0.0,0.0,-3.13626
330639233,0.0,0.0,-0.60579,0.157457,0.0,0.0,-0.0306886,0.0,0.0,-2.60555
330699294,0.0,0.0,-0.702931,0.157457,0.0,0.0,-0.0314371,0.0,0.0,-2.44263
330749387,0.0,0.0,-0.740054,0.157457,0.0,0.0,-0.0321856,0.0,0.0,-2.59233
330799560,0.0,0.0,-0.766522,0.157457,0.0,0.0,-0.0351796,0.0,0.0,-2.80902
330849373,0.0,0.0,-0.777361,0.157457,0.0,0.0,-0.0381736,0.0,0.0,-3.11543
330909662,0.0,0.0,-0.780019,0.157457,0.0,0.0,-0.0389222,0.0,0.0,-3.49255
330949698,0.0,0.0,-0.688585,0.157457,0.0,0.0,-0.0396707,0.0,0.0,-4.19345
331009811,0.0,0.0,-0.532657,0.157457,0.0,0.0,-0.0449102,0.0,0.0,-5.11328
331060488,0.0,0.0,-0.570815,0.157457,0.0,0.0,-0.0479042,0.0,0.0,-4.63206
331110090,0.0,0.0,-0.655756,0.157586,0.0,0.0,-0.0486527,0.0,0.0,-3.89056
331160254,0.0,0.0,-0.602233,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.05729
331220249,0.0,0.0,-0.566061,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.10149
331270016,0.0,0.0,-0.729242,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-3.03077
331320517,0.0,0.0,-0.877513,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-2.26152
331370156,0.0,0.0,-0.857203,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-2.63198
331430503,0.0,0.0,-0.774377,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-3.3667
331480452,0.0,0.0,-0.639143,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.30953
331530479,0.0,0.0,-0.563794,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.7359
331580471,0.0,0.0,-0.531244,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.7694
331640627,0.0,0.0,-0.452229,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.92593
331690798,0.0,0.0,-0.367759,0.157709,0.0,0.0,-0.0486527,0.0,0.0,-5.07616
331741076,0.0,0.0,-0.296306,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-5.0769
331790679,0.0,0.0,-0.487625,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-3.52734
331850698,0.0,0.0,-0.64967,0.157709,0.0,0.0,-0.0501497,0.0,0.0,-2.45125
331901151,0.0,0.0,-0.699004,0.157709,0.0,0.0,-0.0523952,0.0,0.0,-2.29887
331950889,0.0,0.0,-0.72334,0.157709,0.0,0.0,-0.0531437,0.0,0.0,-2.45081
332001318,0.0,0.0,-0.665453,0.157709,0.0,0.0,-0.0523952,0.0,0.0,-3.08092
332061159,0.0,0.0,-0.47208,0.157709,0.0,0.0,-0.0486527,0.0,0.0,-4.4089
332111130,0.0,0.0,-0.314723,0.157709,0.0,0.0,-0.0471557,0.0,0.0,-5.27697
332161220,0.0,0.0,-0.172473,0.157709,0.0,0.0,-0.0471557,0.0,0.0,-5.80962
332211420,0.0,0.0,-0.118018,0.157709,0.0,0.0,-0.0471557,0.0,0.0,-5.59741
332271278,0.0,0.0,-0.167381,0.157709,0.0,0.0,-0.0494012,0.0,0.0,-4.61075
332321586,0.0,0.0,-0.357721,0.157709,0.0,0.0,-0.0583832,0.0,0.0,-3.08107
332371440,0.0,0.0,-0.395218,0.157709,0.0,0.0,-0.0606287,0.0,0.0,-2.75933
332421817,0.0,0.0,-0.295146,0.157709,0.0,0.0,-0.0621257,0.0,0.0,-3.38841
332471659,0.0,0.0,-0.17613,0.157709,0.0,0.0,-0.0621257,0.0,0.0,-4.14708
332531754,0.0,0.0,-0.119397,0.157709,0.0,0.0,-0.0606287,0.0,0.0,-4.43136
332581857,0.0,0.0,-0.0894212,0.157709,0.0,0.0,-0.0568862,0.0,0.0,-4.49813
332631751,0.0,0.0,-0.111815,0.157709,0.0,0.0,-0.0561377,0.0,0.0,-4.21655
332682107,0.0,0.0,-0.1397,0.157709,0.0,0.0,-0.0561377,0.0,0.0,-3.91105
332741991,0.0,0.0,-0.113485,0.157709,0.0,0.0,-0.0561377,0.0,0.0,-3.96415
332791762,0.0,0.0,-0.100499,0.157709,0.0,0.0,-0.0561377,0.0,0.0,-3.99249
332841979,0.0,0.0,-0.224952,0.157709,0.0,0.0,-0.0434132,0.0,0.0,-3.21148
332892119,0.0,0.0,-0.319726,0.157709,0.0,0.0,-0.0411677,0.0,0.0,-2.73847
332951950,0.0,0.0,-0.530172,0.157709,0.0,0.0,-0.0336826,0.0,0.0,-1.85367
333002192,0.0,0.0,-0.620839,0.157709,0.0,0.0,-0.0336826,0.0,0.0,-1.80422
333052626,0.0,0.0,-0.683398,0.157709,0.0,0.0,-0.0336826,0.0,0.0,-1.97612
333102412,0.0,0.0,-0.705926,0.157709,0.0,0.0,-0.0344312,0.0,0.0,-2.40454
333162391,0.0,0.0,-0.677264,0.157709,0.0,0.0,-0.0344312,0.0,0.0,-3.1702
333212410,0.0,0.0,-0.650918,0.157709,0.0,0.0,-0.0344312,0.0,0.0,-3.7
333262745,0.0,0.0,-0.667243,0.157709,0.0,0.0,-0.0344312,0.0,0.0,-3.86689
333312488,0.0,0.0,-0.599179,0.157709,0.0,0.0,-0.0344312,0.0,0.0,-4.40286
333372486,0.0,0.0,-0.582627,0.157709,0.0,0.0,-0.0374251,0.0,0.0,-4.42075
333422806,0.0,0.0,-0.623471,0.157709,0.0,0.0,-0.0389222,0.0,0.0,-4.03232
333472796,0.0,0.0,-0.751502,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-3.17803
333522814,0.0,0.0,-0.883089,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-2.41443
333582885,0.0,0.0,-0.811873,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-3.13305
333632631,0.0,0.0,-0.700127,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-3.99212
333683245,0.0,0.0,-0.751892,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-3.71284
333732836,0.0,0.0,-0.781652,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-3.59168
333792838,0.0,0.0,-0.776507,0.157709,0.0,0.0,-0.0396707,0.0,0.0,-3.74521
333843204,0.0,0.0,-0.74971,0.157709,0.0,0.0,-0.0411677,0.0,0.0,-3.96081
333893189,0.0,0.0,-0.786106,0.157709,0.0,0.0,-0.0441617,0.0,0.0,-3.71537
333942924,0.0,0.0,-0.861526,0.157709,0.0,0.0,-0.0471557,0.0,0.0,-3.24957
334002957,0.0,0.0,-1.11843,0.157709,0.0,0.0,-0.0501497,0.0,0.0,-1.92547
334053356,0.0,0.0,-1.17588,0.157709,0.0,0.0,-0.0538922,0.0,0.0,-1.97588
334103212,0.0,0.0,-1.11395,0.157709,0.0,0.0,-0.0576347,0.0,0.0,-2.75588
334153269,0.0,0.0,-1.00253,0.157709,0.0,0.0,-0.0591318,0.0,0.0,-3.73335
334213356,0.0,0.0,-0.790524,0.157709,0.0,0.0,-0.0606287,0.0,0.0,-5.14896
334263771,0.0,0.0,-0.738654,0.157709,0.0,0.0,-0.0606287,0.0,0.0,-5.28705
334313532,0.0,0.0,-0.70589,0.157709,0.0,0.0,-0.0606287,0.0,0.0,-5.10054
334363639,0.0,0.0,-0.62021,0.157709,0.0,0.0,-0.0621257,0.0,0.0,-5.15672
334423727,0.0,0.0,-0.612785,0.157709,0.0,0.0,-0.0621257,0.0,0.0,-4.65232
334474058,0.0,0.0,-0.574298,0.157709,0.0,0.0,-0.0621257,0.0,0.0,-4.50875
334523784,0.0,0.0,-0.443166,0.157709,0.0,0.0,-0.0621257,0.0,0.0,-4.93694
334573891,0.0,0.0,-0.378666,0.158001,0.0,0.0,-0.0621257,0.0,0.0,-4.95109
334624205,0.0,0.0,-0.260831,0.15838,0.0,0.0,-0.0621257,0.0,0.0,-5.25747
334684445,0.0,0.0,-0.129244,0.158504,0.0,0.0,-0.0598802,0.0,0.0,-5.4351
334734071,0.0,0.0,-0.197833,0.158504,0.0,0.0,-0.0576347,0.0,0.0,-4.49985
334784107,0.0,0.0,-0.31055,0.158504,0.0,0.0,-0.0576347,0.0,0.0,-3.48178
334834720,0.0,0.0,-0.456638,0.158504,0.0,0.0,-0.0576347,0.0,0.0,-2.51954
334894743,0.0,0.0,-0.49591,0.158504,0.0,0.0,-0.0576347,0.0,0.0,-2.47936
334944349,0.0,0.0,-0.524818,0.158504,0.0,0.0,-0.0411677,0.0,0.0,-2.54799
334994817,0.0,0.0,-0.495296,0.158504,0.0,0.0,-0.0314371,0.0,0.0,-3.05574
335044590,0.0,0.0,-0.485141,0.158504,0.0,0.0,-0.0276946,0.0,0.0,-3.46589
335104549,0.0,0.0,-0.360436,0.158504,0.0,0.0,-0.0247006,0.0,0.0,-4.44682
335154795,0.0,0.0,-0.348886,0.158504,0.0,0.0,-0.0247006,0.0,0.0,-4.50499
335205099,0.0,0.0,-0.425282,0.158504,0.0,0.0,-0.0247006,0.0,0.0,-3.94662
335254894,0.0,0.0,-0.535695,0.158754,0.0,0.0,-0.0336826,0.0,0.0,-3.23329
335315206,0.0,0.0,-0.594796,0.159926,0.0,0.0,-0.0374251,0.0,0.0,-2.9571
335365187,0.0,0.0,-0.602932,0.162588,0.0,0.0,-0.0389222,0.0,0.0,-3.10426
335415537,0.0,0.0,-0.655563,0.166438,0.0,0.0,-0.0202096,0.0,0.0,-2.97854
335465198,0.0,0.0,-0.703272,0.174813,0.0,0.0,-0.00598803,0.0,0.0,-2.94421
335525325,0.0,0.0,-0.62958,0.189307,0.0,0.0,0.0149701,0.0,0.0,-3.69477
335575392,0.0,0.0,-0.511269,0.202139,0.0,0.0,0.0157186,0.0,0.0,-4.49988
335626393,0.0,0.0,-0.492315,0.214947,0.0,0.0,0.00673652,0.0,0.0,-4.56246
335675528,0.0,0.0,-0.449215,0.227627,0.0,0.0,0.00449102,0.0,0.0,-4.65838
335735616,0.0,0.0,-0.439945,0.242304,0.0,0.0,-0.000748515,0.0,0.0,-4.43325
335786087,0.0,0.0,-0.513163,0.254285,0.0,0.0,-0.010479,0.0,0.0,-3.7974
335836440,0.0,0.0,-0.6193,0.265364,0.0,0.0,-0.0284431,0.0,0.0,-3.12033
335885813,0.0,0.0,-0.710446,0.272913,0.0,0.0,-0.0381736,0.0,0.0,-2.6642
335945877,0.0,0.0,-0.693509,0.280128,0.0,0.0,-0.0389222,0.0,0.0,-2.94028
335996307,0.0,0.0,-0.660503,0.286131,0.0,0.0,-0.0374251,0.0,0.0,-3.32884
336045985,0.0,0.0,-0.688709,0.29484,0.0,0.0,-0.0336826,0.0,0.0,-3.32787
336096327,0.0,0.0,-0.708612,0.302712,0.0,0.0,-0.0426647,0.0,0.0,-3.4475
336156265,0.0,0.0,-0.757774,0.309845,0.0,0.0,-0.0396707,0.0,0.0,-3.43932
336206498,0.0,0.0,-0.728538,0.316964,0.0,0.0,-0.0396707,0.0,0.0,-3.79522
336256462,0.0,0.0,-0.702397,0.322311,0.0,0.0,-0.0479042,0.0,0.0,-4.03958
336306493,0.0,0.0,-0.642177,0.329651,0.0,0.0,-0.0336826,0.0,0.0,-4.36303
336326851,0.0,0.0,-0.63976,0.33342,0.0,0.0,-0.0321856,0.0,0.0,-4.33999
