timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
39927541,39927541,0.0,0.0,39927541,0.0,0.0,0.00356426,0.0,0.0,0.0,0.0,0.0,0.524406,0.0,0.0,0.0,-0.223452,1666.21,-0.0744389,-0.524406,23.8393,0.247372,0,1,0,1,0,0,0,0,0,1,1
40027621,40027621,0.0,0.0,40027621,0.0,0.0,-0.152337,0.0,0.0,0.0,0.0,0.0,-0.0664614,0.0,0.0,0.0,-0.223391,1666.21,0.0814627,0.0664614,23.9163,0.247335,0,1,0,1,0,0,0,0,0,1,1
40127680,40127680,0.0,0.0,40127680,0.0,0.0,-0.215748,0.0,0.0,0.0,0.0,0.0,-0.261354,0.0,0.0,0.0,-0.22238,1666.21,0.144873,0.261354,23.9933,0.247312,0,1,0,1,0,0,0,0,0,1,1
40237811,40237811,0.0,0.0,40237811,0.0,0.0,-0.328848,0.0,0.0,0.0,0.0,0.0,-0.544615,0.0,0.0,0.0,-0.233676,1666.21,0.257973,0.544615,24.0782,0.247346,0,1,0,1,0,0,0,0,0,1,1
40338026,40338026,0.0,0.0,40338026,0.0,0.0,-0.588214,0.0,0.0,0.0,0.0,0.0,-1.14193,0.0,0.0,0.0,-0.242973,1666.21,0.517339,1.14193,24.1555,0.247377,0,1,0,1,0,0,0,0,0,1,1
40438112,40438112,0.0,0.0,40438112,0.0,0.0,-0.688755,0.0,0.0,0.0,0.0,0.0,-1.12922,0.0,0.0,0.0,-0.254965,1666.21,0.617881,1.12922,24.2327,0.247303,0,1,0,1,0,0,0,0,0,1,1
40538373,40538373,0.0,0.0,40538373,0.0,0.0,-0.531078,0.0,0.0,0.0,0.0,0.0,-0.480636,0.0,0.0,0.0,-0.262616,1666.21,0.460203,0.480636,24.3102,0.247374,0,1,0,1,0,0,0,0,0,1,1
40638499,40638499,0.0,0.0,40638499,0.0,0.0,-0.443748,0.0,0.0,0.0,0.0,0.0,-0.129914,0.0,0.0,0.0,-0.26681,1666.21,0.372874,0.129914,24.3877,0.247347,0,1,0,1,0,0,0,0,0,1,1
40738689,40738689,0.0,0.0,40738689,0.0,0.0,-0.524912,0.0,0.0,0.0,0.0,0.0,-0.329394,0.0,0.0,0.0,-0.271732,1666.21,0.454037,0.329394,24.4652,0.247362,0,1,0,1,0,0,0,0,0,1,1
40838915,40838915,0.0,0.0,40838915,0.0,0.0,-0.46832,0.0,0.0,0.0,0.0,0.0,-0.109638,0.0,0.0,0.0,-0.274606,1666.21,0.397446,0.109638,24.5429,0.247395,0,1,0,1,0,0,0,0,0,1,1
40939066,40939066,0.0,0.0,40939066,0.0,0.0,-0.343888,0.0,0.0,0.0,0.0,0.0,0.287325,0.0,0.0,0.0,-0.274758,1666.21,0.273014,-0.287325,24.6206,0.247394,0,1,0,1,0,0,0,0,0,1,1
41049218,41049218,0.0,0.0,41049218,0.0,0.0,-0.419305,0.0,0.0,0.0,0.0,0.0,-0.0783748,0.0,0.0,0.0,-0.27426,1666.21,0.34843,0.0783748,24.7061,0.247368,0,1,0,1,0,0,0,0,0,1,1
41149304,41149304,0.0,0.0,41149304,0.0,0.0,-0.568629,0.0,0.0,0.0,0.0,0.0,-0.465198,0.0,0.0,0.0,-0.273619,1666.21,0.497754,0.465198,24.7838,0.247332,0,1,0,1,0,0,0,0,0,1,1
41249542,41249542,0.0,0.0,41249542,0.0,0.0,-0.539117,0.0,0.0,0.0,0.0,0.0,-0.25189,0.0,0.0,0.0,-0.269275,1666.21,0.468243,0.25189,24.8618,0.24741,0,1,0,1,0,0,0,0,0,1,1
41349639,41349639,0.0,0.0,41349639,0.0,0.0,-0.419476,0.0,0.0,0.0,0.0,0.0,0.116156,0.0,0.0,0.0,-0.266729,1666.21,0.348602,-0.116156,24.9397,0.247375,0,1,0,1,0,0,0,0,0,1,1
41449695,41449695,0.0,0.0,41449695,0.0,0.0,-0.477381,0.0,0.0,0.0,0.0,0.0,-0.0567937,0.0,0.0,0.0,-0.264764,1666.21,0.406507,0.0567937,25.0177,0.24733,0,1,0,1,0,0,0,0,0,1,1
41549813,41549813,0.0,0.0,41549813,0.0,0.0,-0.486845,0.0,0.0,0.0,0.0,0.0,-0.0542153,0.0,0.0,0.0,-0.261699,1666.21,0.415971,0.0542153,25.0958,0.247352,0,1,0,1,0,0,0,0,0,1,1
41649949,41649949,0.0,0.0,41649949,0.0,0.0,-0.565348,0.0,0.0,0.0,0.0,0.0,-0.290082,0.0,0.0,0.0,-0.258498,1666.21,0.494473,0.290082,25.174,0.247368,0,1,0,1,0,0,0,0,0,1,1
41760294,41760294,0.0,0.0,41760294,0.0,0.0,-0.681464,0.0,0.0,0.0,0.0,0.0,-0.511028,0.0,0.0,0.0,-0.256164,1666.21,0.61059,0.511028,25.2602,0.247438,0,1,0,1,0,0,0,0,0,1,1
41860440,41860440,0.0,0.0,41860440,0.0,0.0,-0.642205,0.0,0.0,0.0,0.0,0.0,-0.254614,0.0,0.0,0.0,-0.254239,1666.21,0.57133,0.254614,25.3385,0.247386,0,1,0,1,0,0,0,0,0,1,1
41960480,41960480,0.0,0.0,41960480,0.0,0.0,-0.623193,0.0,0.0,0.0,0.0,0.0,-0.0774852,0.0,0.0,0.0,-0.252825,1666.21,0.552318,0.0774852,25.4168,0.247309,0,1,0,1,0,0,0,0,0,1,1
42060530,42060530,0.0,0.0,42060530,0.0,0.0,-0.55878,0.0,0.0,0.0,0.0,0.0,0.124424,0.0,0.0,0.0,-0.253568,1666.21,0.487905,-0.124424,25.4953,0.247292,0,1,0,1,0,0,0,0,0,1,1
