timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
35443045,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35463008,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35483203,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35513453,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35533410,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35553661,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35573761,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35593445,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35613545,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35633673,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35653932,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35673584,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35693532,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35723442,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35743439,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
