timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
254669955,5.13208,0,1,1,0,0
254979962,4.91294,0,1,1,0,0
255279959,5.0064,0,1,1,0,0
255579959,4.94678,0,1,1,0,0
255879976,4.90005,0,1,1,0,0
256179975,5.06924,0,1,1,0,0
256479975,4.99995,0,1,1,0,0
256779979,5.06924,0,1,1,0,0
257079975,5.20137,0,1,1,0,0
257379993,5.05312,0,1,1,0,0
257689956,5.10469,0,1,1,0,0
257989998,4.979,0,1,1,0,0
258289955,5.02412,0,1,1,0,0
258589956,4.95161,0,1,1,0,0
258889955,4.94517,0,1,1,0,0
259189955,5.14658,0,1,1,0,0
259489955,4.95645,0,1,1,0,0
259789956,5.22231,0,1,1,0,0
260089955,4.88394,0,1,1,0,0
260389968,5.11597,0,1,1,0,0
260689956,5.01768,0,1,1,0,0
260999991,4.88555,0,1,1,0,0
261299975,4.91938,0,1,1,0,0
261599988,5.04185,0,1,1,0,0
261899975,5.00801,0,1,1,0,0
262199975,4.97256,0,1,1,0,0
262499995,4.95322,0,1,1,0,0
262799991,5.01284,0,1,1,0,0
263099955,4.94517,0,1,1,0,0
263399956,5.37056,0,1,1,0,0
263699974,5.01929,0,1,1,0,0
264009989,5.05312,0,1,1,0,0
264309955,5.08857,0,1,1,0,0
264609955,5.09019,0,1,1,0,0
264909955,5.13208,0,1,1,0,0
265209956,5.06763,0,1,1,0,0
265509955,4.95322,0,1,1,0,0
265809955,5.13208,0,1,1,0,0
266109956,5.04668,0,1,1,0,0
266409989,4.99512,0,1,1,0,0
266709955,5.19653,0,1,1,0,0
267019972,5.00962,0,1,1,0,0
267319976,5.12563,0,1,1,0,0
267619976,5.12725,0,1,1,0,0
267919992,5.04829,0,1,1,0,0
268219962,5.04346,0,1,1,0,0
268519955,5.05635,0,1,1,0,0
268819981,4.91777,0,1,1,0,0
269119973,5.31577,0,1,1,0,0
269419980,4.91938,0,1,1,0,0
269719975,4.8936,0,1,1,0,0
270029956,5.04507,0,1,1,0,0
270329955,4.96128,0,1,1,0,0
270629955,4.95967,0,1,1,0,0
270929955,5.02251,0,1,1,0,0
271229955,5.15464,0,1,1,0,0
271529956,5.00317,0,1,1,0,0
271829956,5.17236,0,1,1,0,0
272129973,5.01445,0,1,1,0,0
272429969,5.0064,0,1,1,0,0
272739976,5.08535,0,1,1,0,0
273039993,5.00962,0,1,1,0,0
273339988,4.89683,0,1,1,0,0
273639955,5.03057,0,1,1,0,0
273939956,5.13208,0,1,1,0,0
274239975,4.92261,0,1,1,0,0
274539980,4.98062,0,1,1,0,0
274839976,5.08696,0,1,1,0,0
275139975,5.12725,0,1,1,0,0
275439992,5.0918,0,1,1,0,0
275739992,5.02412,0,1,1,0,0
276049964,4.95806,0,1,1,0,0
276349958,5.15142,0,1,1,0,0
276649956,5.16914,0,1,1,0,0
276949956,4.97256,0,1,1,0,0
277249955,5.10146,0,1,1,0,0
277549955,4.99189,0,1,1,0,0
277849990,4.93872,0,1,1,0,0
278149955,5.13208,0,1,1,0,0
278449955,4.96934,0,1,1,0,0
278749955,5.05151,0,1,1,0,0
279059968,5.02251,0,1,1,0,0
279359977,5.15786,0,1,1,0,0
279659978,4.97739,0,1,1,0,0
279959982,5.03862,0,1,1,0,0
280259975,5.02895,0,1,1,0,0
280559975,5.0644,0,1,1,0,0
280859961,5.09019,0,1,1,0,0
281159970,4.96611,0,1,1,0,0
281459955,5.06924,0,1,1,0,0
281769956,4.93711,0,1,1,0,0
282070005,5.19331,0,1,1,0,0
282369955,5.02895,0,1,1,0,0
282669956,5.15142,0,1,1,0,0
282969959,4.96611,0,1,1,0,0
283269964,4.90972,0,1,1,0,0
283569958,5.48979,0,1,1,0,0
283869955,4.99512,0,1,1,0,0
284169958,4.92744,0,1,1,0,0
284469956,4.92422,0,1,1,0,0
284769956,4.90166,0,1,1,0,0
285080002,5.03057,0,1,1,0,0
285379975,4.90972,0,1,1,0,0
285679975,5.05312,0,1,1,0,0
285979993,4.92261,0,1,1,0,0
286279994,4.97095,0,1,1,0,0
286579955,5.03701,0,1,1,0,0
286879955,5.03218,0,1,1,0,0
287179993,4.96772,0,1,1,0,0
287479975,5.02895,0,1,1,0,0
287789955,5.08857,0,1,1,0,0
288089956,4.95322,0,1,1,0,0
288389955,5.1498,0,1,1,0,0
288689955,4.97739,0,1,1,0,0
288989955,4.92905,0,1,1,0,0
289289955,5.08052,0,1,1,0,0
289589956,5.10791,0,1,1,0,0
289889956,5.05796,0,1,1,0,0
290189958,5.08213,0,1,1,0,0
290489955,5.06602,0,1,1,0,0
290789955,4.90488,0,1,1,0,0
291099993,5.0354,0,1,1,0,0
291399992,4.95967,0,1,1,0,0
291699955,5.00156,0,1,1,0,0
291999955,5.02573,0,1,1,0,0
292299975,5.00317,0,1,1,0,0
292599976,4.94033,0,1,1,0,0
292899975,4.91777,0,1,1,0,0
293199975,5.11436,0,1,1,0,0
293499975,4.94839,0,1,1,0,0
293799992,5.03057,0,1,1,0,0
294109962,4.98384,0,1,1,0,0
294409956,5.02573,0,1,1,0,0
294709956,5.12402,0,1,1,0,0
295009956,5.2626,0,1,1,0,0
295309956,5.32383,0,1,1,0,0
295609956,4.99351,0,1,1,0,0
295909989,4.98223,0,1,1,0,0
296209955,5.0499,0,1,1,0,0
296509958,5.02412,0,1,1,0,0
296809955,5.00479,0,1,1,0,0
297119972,5.16592,0,1,1,0,0
297419981,5.04346,0,1,1,0,0
297719976,4.96289,0,1,1,0,0
298019978,4.97256,0,1,1,0,0
298319975,5.11113,0,1,1,0,0
298619976,4.92905,0,1,1,0,0
298919988,5.04023,0,1,1,0,0
299219964,5.21265,0,1,1,0,0
299519955,5.16431,0,1,1,0,0
299829956,5.02734,0,1,1,0,0
300129956,5.15303,0,1,1,0,0
300429955,4.91133,0,1,1,0,0
300729955,4.99512,0,1,1,0,0
301029955,4.97095,0,1,1,0,0
301329956,4.94194,0,1,1,0,0
301629956,5.00801,0,1,1,0,0
301929956,5.0499,0,1,1,0,0
302229956,4.95483,0,1,1,0,0
302529958,5.01768,0,1,1,0,0
302829956,4.95161,0,1,1,0,0
303140003,4.91777,0,1,1,0,0
303439974,5.17236,0,1,1,0,0
303739976,5.00801,0,1,1,0,0
304039960,5.02895,0,1,1,0,0
304339956,4.97578,0,1,1,0,0
304639955,4.97578,0,1,1,0,0
304939976,5.01929,0,1,1,0,0
305239975,4.95483,0,1,1,0,0
305539975,5.14175,0,1,1,0,0
305839975,5.00317,0,1,1,0,0
306149976,4.91938,0,1,1,0,0
306449955,5.01768,0,1,1,0,0
306749955,4.92905,0,1,1,0,0
307049955,5.06279,0,1,1,0,0
307349956,5.06279,0,1,1,0,0
307649956,5.06279,0,1,1,0,0
307949956,4.98706,0,1,1,0,0
308249955,4.98545,0,1,1,0,0
308549955,5.03862,0,1,1,0,0
308859976,5.01284,0,1,1,0,0
309159994,5.04668,0,1,1,0,0
309459964,4.90811,0,1,1,0,0
309759956,5.04185,0,1,1,0,0
310059976,4.87749,0,1,1,0,0
310359975,5.0064,0,1,1,0,0
310659975,5.04346,0,1,1,0,0
310959980,4.99512,0,1,1,0,0
311259975,5.0209,0,1,1,0,0
311559992,4.94194,0,1,1,0,0
311859993,4.90005,0,1,1,0,0
312169977,4.95,0,1,1,0,0
312469956,5.10952,0,1,1,0,0
312769956,4.92905,0,1,1,0,0
313069955,4.96128,0,1,1,0,0
313369955,4.96611,0,1,1,0,0
313669955,5.09019,0,1,1,0,0
313969956,5.0209,0,1,1,0,0
314269955,5.05635,0,1,1,0,0
314569955,4.97095,0,1,1,0,0
314869956,5.24487,0,1,1,0,0
315179983,4.91777,0,1,1,0,0
315479975,5.00317,0,1,1,0,0
315779976,5.15786,0,1,1,0,0
316079999,5.35928,0,1,1,0,0
316379976,5.27871,0,1,1,0,0
316679990,5.03862,0,1,1,0,0
316979988,5.00156,0,1,1,0,0
317279956,4.92261,0,1,1,0,0
317579975,4.96611,0,1,1,0,0
317889956,5.09824,0,1,1,0,0
318189956,5.07407,0,1,1,0,0
318489955,5.35605,0,1,1,0,0
318789955,5.01284,0,1,1,0,0
319089955,5.17397,0,1,1,0,0
319389955,5.05312,0,1,1,0,0
319689955,5.00156,0,1,1,0,0
319989956,5.06602,0,1,1,0,0
320289956,5.06118,0,1,1,0,0
320589955,5.13691,0,1,1,0,0
320889955,5.11113,0,1,1,0,0
321200000,5.1353,0,1,1,0,0
321499976,5.04346,0,1,1,0,0
321799994,5.22231,0,1,1,0,0
322099957,5.00962,0,1,1,0,0
322399956,4.96611,0,1,1,0,0
322699975,5.08213,0,1,1,0,0
322999976,4.92744,0,1,1,0,0
323299976,4.99995,0,1,1,0,0
323599988,5.0064,0,1,1,0,0
323909960,4.91294,0,1,1,0,0
324209956,5.10791,0,1,1,0,0
324509955,5.03379,0,1,1,0,0
324809956,5.03701,0,1,1,0,0
325109955,5.24165,0,1,1,0,0
325409956,5.09341,0,1,1,0,0
325709956,5.08857,0,1,1,0,0
326009956,4.9355,0,1,1,0,0
326309955,4.99189,0,1,1,0,0
326609955,5.06924,0,1,1,0,0
326909955,4.96772,0,1,1,0,0
327219970,4.98384,0,1,1,0,0
327519986,4.96934,0,1,1,0,0
327819975,5.16914,0,1,1,0,0
328120000,4.91938,0,1,1,0,0
328419983,5.16753,0,1,1,0,0
328719976,4.99512,0,1,1,0,0
329019976,4.96128,0,1,1,0,0
329319992,5.25132,0,1,1,0,0
329619994,5.08213,0,1,1,0,0
329919955,4.94517,0,1,1,0,0
330229990,5.19492,0,1,1,0,0
330529956,4.96772,0,1,1,0,0
330829964,5.13853,0,1,1,0,0
331129963,4.95483,0,1,1,0,0
331429955,5.00317,0,1,1,0,0
331729955,5.0064,0,1,1,0,0
332029956,5.17559,0,1,1,0,0
332329956,5.0064,0,1,1,0,0
332629955,5.02412,0,1,1,0,0
332929955,4.92905,0,1,1,0,0
333239985,5.10952,0,1,1,0,0
333539974,4.98223,0,1,1,0,0
333839974,5.41245,0,1,1,0,0
334139991,5.0499,0,1,1,0,0
334439993,5.34961,0,1,1,0,0
334739992,5.07407,0,1,1,0,0
335039978,5.01929,0,1,1,0,0
335339956,4.92744,0,1,1,0,0
335639975,4.97256,0,1,1,0,0
335949957,5.21748,0,1,1,0,0
336249994,4.96772,0,1,1,0,0
336549955,5.09663,0,1,1,0,0
336849958,5.03057,0,1,1,0,0
337149955,4.99673,0,1,1,0,0
337449960,4.96289,0,1,1,0,0
337749956,4.979,0,1,1,0,0
338049956,4.95161,0,1,1,0,0
338349956,4.98706,0,1,1,0,0
338649956,4.93389,0,1,1,0,0
338959975,5.27388,0,1,1,0,0
339259990,4.94678,0,1,1,0,0
339559995,5.33027,0,1,1,0,0
339859993,5.50107,0,1,1,0,0
340159980,5.10146,0,1,1,0,0
340459955,5.16914,0,1,1,0,0
340759974,5.01606,0,1,1,0,0
341059984,4.99673,0,1,1,0,0
341359975,5.13691,0,1,1,0,0
341659975,5.11758,0,1,1,0,0
341959982,4.93872,0,1,1,0,0
342269978,5.45757,0,1,1,0,0
342569957,5.29321,0,1,1,0,0
342869955,5.13691,0,1,1,0,0
