timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,airspeed_valid,quat_reset_counter
74076712,-0.345386,0.133293,-10.1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.720368,0.132147,0.107483,-0.67235,0.0,0.0,0.0,0.0,-0.162227,0.464647,-1.15833,0.0,0,0
74096696,-0.323408,-0.14504,-10.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72825,0.135143,0.107122,-0.66326,0.0,0.0,0.0,0.0,-0.202913,0.408704,-1.15079,0.0,0,0
74120693,-0.428295,0.0232864,-10.1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.737577,0.137837,0.106989,-0.65233,0.0,0.0,0.0,0.0,-0.101176,0.341889,-1.15076,0.0,0,0
74140693,-0.252068,-0.148709,-10.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74527,0.139083,0.106409,-0.643355,0.0,0.0,0.0,0.0,0.0141284,0.342435,-1.1378,0.0,0,0
74164693,-0.402898,-0.0921739,-10.2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.754594,0.139692,0.104247,-0.632619,0.0,0.0,0.0,0.0,0.0814214,0.395846,-1.13421,0.0,0,0
74184693,-0.442247,0.0882638,-10.2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.762269,0.141081,0.102644,-0.623303,0.0,0.0,0.0,0.0,-0.0473248,0.429033,-1.13938,0.0,0,0
74208693,-0.255667,0.10103,-10.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.771137,0.143484,0.100599,-0.612078,0.0,0.0,0.0,0.0,-0.101482,0.486549,-1.13981,0.0,0,0
74228693,-0.406262,0.0439859,-10.4277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.778378,0.146187,0.0992654,-0.602414,0.0,0.0,0.0,0.0,-0.123041,0.472908,-1.14192,0.0,0,0
74249499,-0.345755,0.399056,-10.6034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.785686,0.149077,0.0984098,-0.592275,0.0,0.0,0.0,0.0,-0.164759,0.42758,-1.14628,0.0,0,0
74269493,-0.432695,0.147036,-10.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.792674,0.151141,0.097464,-0.582516,0.0,0.0,0.0,0.0,-0.0657128,0.400366,-1.14328,0.0,0,0
74289493,-0.560997,0.00843028,-10.7053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.799717,0.152188,0.0958766,-0.572799,0.0,0.0,0.0,0.0,0.0606989,0.403204,-1.14735,0.0,0,0
74313493,-0.339466,-0.241418,-10.9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.808339,0.152734,0.0934772,-0.560823,0.0,0.0,0.0,0.0,0.100431,0.394181,-1.15492,0.0,0,0
74333493,-0.355481,0.142845,-10.8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.815246,0.153467,0.0915695,-0.550851,0.0,0.0,0.0,0.0,0.0169433,0.417496,-1.15656,0.0,0,0
74353493,-0.494452,-0.121205,-10.8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.821982,0.154776,0.0897377,-0.540682,0.0,0.0,0.0,0.0,-0.0334045,0.449335,-1.13704,0.0,0,0
74373493,-0.340155,0.0654793,-10.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.828261,0.157322,0.088441,-0.530482,0.0,0.0,0.0,0.0,-0.15562,0.469614,-1.12963,0.0,0,0
74397493,-0.331949,-0.102031,-10.9713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.835465,0.159991,0.0861366,-0.518634,0.0,0.0,0.0,0.0,-0.0440739,0.519109,-1.12585,0.0,0,0
74417493,-0.688808,-0.0907745,-10.9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.841813,0.160823,0.0832584,-0.508483,0.0,0.0,0.0,0.0,0.193904,0.493739,-1.12233,0.0,0,0
74437493,-0.323133,0.341578,-10.9747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.848229,0.160314,0.0797905,-0.498438,0.0,0.0,0.0,0.0,0.230298,0.459086,-1.11594,0.0,0,0
74457541,-0.472709,0.0323774,-11.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.854469,0.159892,0.0769472,-0.488258,0.0,0.0,0.0,0.0,0.157158,0.423526,-1.11657,0.0,0,0
74481493,-0.470419,0.0695618,-11.0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8613,0.160954,0.0745842,-0.476124,0.0,0.0,0.0,0.0,-0.0123889,0.436253,-1.11778,0.0,0,0
74501493,-0.387316,0.288469,-11.2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866888,0.162171,0.0723505,-0.465801,0.0,0.0,0.0,0.0,0.03469,0.477791,-1.11091,0.0,0,0
74521495,-0.519106,0.0104518,-11.3759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.872648,0.16238,0.0688336,-0.455391,0.0,0.0,0.0,0.0,0.228148,0.553566,-1.09137,0.0,0,0
74541493,-0.120405,0.228431,-11.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878473,0.160997,0.0639024,-0.445289,0.0,0.0,0.0,0.0,0.40022,0.572742,-1.08847,0.0,0,0
74565493,-0.379694,0.11671,-11.5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.885136,0.159764,0.0592716,-0.433008,0.0,0.0,0.0,0.0,0.175679,0.428405,-1.08431,0.0,0,0
74585493,-0.44825,0.148082,-11.7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.890171,0.159735,0.0572037,-0.422858,0.0,0.0,0.0,0.0,0.0915337,0.353861,-1.08517,0.0,0,0
74605493,-0.338589,0.258584,-11.6955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.895133,0.159435,0.0551312,-0.412648,0.0,0.0,0.0,0.0,0.159023,0.376965,-1.0823,0.0,0,0
74625494,-0.482107,0.202757,-11.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900055,0.158762,0.0527057,-0.40239,0.0,0.0,0.0,0.0,0.171937,0.374349,-1.06386,0.0,0,0
74649493,-0.483322,0.216732,-11.8613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.905627,0.157681,0.049593,-0.390534,0.0,0.0,0.0,0.0,0.258531,0.408869,-1.04263,0.0,0,0
74669493,-0.389935,0.0561582,-11.8948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.910446,0.155396,0.0458857,-0.38057,0.0,0.0,0.0,0.0,0.430619,0.443288,-1.04905,0.0,0,0
74689493,-0.359742,0.375213,-11.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.915393,0.152184,0.0414831,-0.370372,0.0,0.0,0.0,0.0,0.49073,0.455181,-1.06508,0.0,0,0
74709493,-0.432748,0.280103,-11.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.920116,0.149279,0.0375739,-0.360127,0.0,0.0,0.0,0.0,0.363272,0.401671,-1.06842,0.0,0,0
