timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
198504302,11.374,11.4686,11.1633,8.62542,231.255,0.553884,1.09287,3,1,0
198804286,11.462,11.4142,11.9837,9.87937,232.237,0.533849,1.09744,3,1,0
199104302,11.407,11.3716,12.1595,10.5488,233.201,0.518171,1.10105,3,1,0
199404380,11.308,11.3372,12.0423,10.9255,234.16,0.505466,1.10399,3,1,0
199716299,11.0,11.3076,13.5952,11.5796,235.236,0.494694,1.1065,3,1,0
200017171,11.143,11.2857,12.892,12.2613,236.355,0.487074,1.10828,3,1,0
200317082,11.055,11.2493,12.892,12.4198,237.41,0.47283,1.11162,3,1,0
200617144,11.33,11.2326,11.9251,12.1687,238.393,0.466272,1.11317,3,1,0
200917081,11.165,11.2292,11.8372,12.0857,239.391,0.465198,1.11342,3,1,0
201217186,11.319,11.2144,11.6028,12.1184,240.406,0.459419,1.11479,3,1,0
201517119,11.187,11.2144,12.013,11.9999,241.392,0.459601,1.11474,3,1,0
201817872,11.022,11.2007,11.2805,11.8485,242.363,0.453963,1.11608,3,1,0
202117871,11.308,11.205,12.1302,11.7725,243.334,0.45585,1.11563,3,1,0
202417899,11.264,11.2049,12.0423,11.7203,244.304,0.455894,1.11562,3,1,0
202717893,11.198,11.2064,11.8958,11.7336,245.282,0.456589,1.11546,3,1,0
203017906,11.143,11.2054,12.6869,11.8422,246.28,0.456332,1.11552,3,1,0
203317881,10.912,11.1893,13.3901,12.4973,247.401,0.450294,1.11695,3,1,0
203618720,11.0,11.1587,13.3901,12.8893,248.529,0.438133,1.11985,3,1,0
203918705,11.264,11.1354,14.1226,13.1961,249.669,0.42886,1.12207,3,1,0
204230791,11.352,11.1148,13.3022,13.3865,250.853,0.420675,1.12403,3,1,0
204530674,11.121,11.1046,13.6831,13.4875,251.991,0.416698,1.12499,3,1,0
204830690,11.0,11.0969,13.1264,13.4203,253.105,0.413573,1.12575,3,1,0
205131511,11.11,11.091,13.6831,13.3665,254.214,0.411161,1.12633,3,1,0
205431486,11.033,11.0726,12.1888,13.1904,255.295,0.403394,1.12821,3,1,0
205731505,11.011,11.0824,10.4601,12.7782,256.313,0.407097,1.12731,3,1,0
206031490,11.022,11.1086,10.1964,11.7322,257.156,0.416917,1.12494,3,1,0
206331557,11.165,11.1308,12.2767,11.3431,258.046,0.425521,1.12287,3,1,0
206632271,11.055,11.1351,11.2805,11.4829,259.025,0.427218,1.12246,3,1,0
206932302,11.275,11.1405,11.4856,11.2779,259.941,0.429149,1.122,3,1,0
207232301,11.11,11.1471,11.2805,11.2293,260.869,0.431734,1.12138,3,1,0
207532341,10.967,11.1393,11.9837,11.4689,261.855,0.428535,1.12215,3,1,0
207832308,11.363,11.128,12.4525,11.6425,262.846,0.42393,1.12325,3,1,0
208133074,11.066,11.1273,11.3684,11.662,263.825,0.423742,1.1233,3,1,0
208445120,11.143,11.1238,11.8079,11.6958,264.842,0.422292,1.12365,3,1,0
