timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
133671477,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.204691,-1.0,1,0,0,0,0,0,0
133691453,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.204691,-1.0,1,0,0,0,0,0,0
133711475,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.204691,-1.0,1,0,0,0,0,0,0
133732171,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.205389,-1.0,1,0,0,0,0,0,0
133752854,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.205389,-1.0,1,0,0,0,0,0,0
133775473,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.206088,-1.0,1,0,0,0,0,0,0
133795974,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.206088,-1.0,1,0,0,0,0,0,0
133816291,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.206786,-1.0,1,0,0,0,0,0,0
133835509,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.207485,-1.0,1,0,0,0,0,0,0
133859557,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.208184,-1.0,1,0,0,0,0,0,0
133879546,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.210279,-1.0,1,0,0,0,0,0,0
133899894,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.211677,-1.0,1,0,0,0,0,0,0
133923458,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.219361,-1.0,1,0,0,0,0,0,0
133943884,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.226347,-1.0,1,0,0,0,0,0,0
133963421,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.227745,-1.0,1,0,0,0,0,0,0
133983947,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.229142,-1.0,1,0,0,0,0,0,0
