timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.135619,-0.202699,3.62171,0.00786182,0.0330644,0.0557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.255025,0.255025,0.255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.158971,-0.178596,3.60488,0.08769,0.0649568,0.0641246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.2601,0.2601,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.196942,-0.16044,3.61632,0.130148,0.106579,0.0695582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56832,3.56832,9.0,0.279841,0.279841,0.279841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.203381,-0.145178,3.67675,0.0247621,0.0700553,0.0607455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.277729,0.277729,0.277729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20145,-0.144463,3.7253,-0.0148473,-0.0217977,0.155309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.269361,0.269361,0.269361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.197031,-0.150526,3.77036,-0.00994114,-0.0389045,0.0788735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.139876,0.139876,0.139876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.197031,-0.150526,3.77036,-0.00994114,-0.0389045,0.0788735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.139876,0.139876,0.139876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.197031,-0.150526,3.77036,-0.00994114,-0.0389045,0.0788735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.139876,0.139876,0.139876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.197031,-0.150526,3.77036,-0.00994114,-0.0389045,0.0788735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5721,3.5721,9.0,0.139876,0.139876,0.139876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
