timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
216897984,1474132937923866,398136173,-1052142568,1785471,0,0.675,0.729039,2.016,2.866,0.75,1.19,90,32,0.596,-0.423,0.42,-0.838,2.01429,0,3,1,14
217113995,1474132937923866,398136168,-1052142558,1785392,0,0.629,0.468595,2.024,2.885,0.74,1.18,90,34,0.934,-0.616,0.702,-0.693,2.21013,0,3,1,15
217302903,1474132937923866,398136160,-1052142549,1785422,0,0.645,0.697884,2.032,2.901,0.74,1.18,90,34,0.675,-0.643,0.206,-0.643,2.40348,0,3,1,15
217508350,1474132937923866,398136151,-1052142547,1785426,0,0.641,0.776032,2.042,2.921,0.78,1.18,90,34,0.672,-0.651,0.164,-0.403,2.62344,0,3,1,14
217704340,1474132937923866,398136141,-1052142549,1785396,0,0.526,0.776062,2.049,2.937,0.71,1.17,90,34,0.611,-0.583,-0.184,-0.604,2.62344,0,3,1,16
217897794,1474132938923932,398136130,-1052142554,1785287,0,0.459,0.564173,2.054,2.95,0.71,1.17,90,34,1.019,-1.008,-0.151,-0.292,3.05991,0,3,1,16
218089694,1474132938923932,398136115,-1052142564,1785189,0,0.446,0.617158,2.06,2.964,0.71,1.17,89,35,1.155,-1.053,-0.474,-0.305,3.28989,0,3,1,16
218309705,1474132938923932,398136095,-1052142574,1785214,0,0.472,0.516038,2.068,2.981,0.71,1.17,89,35,1.301,-1.234,-0.413,-0.287,3.39262,0,3,1,16
218542612,1474132938923932,398136073,-1052142587,1785236,0,0.426,0.492191,2.074,2.996,0.71,1.17,89,35,1.399,-1.155,-0.789,-0.112,3.57503,0,3,1,16
218698567,1474132938923932,398136058,-1052142607,1785048,0,0.432,0.542543,2.081,3.008,0.71,1.17,89,35,1.258,-1.097,-0.616,-0.066,3.6104,0,3,1,16
218898506,1474132939923997,398136039,-1052142623,1784987,0,0.415,0.468579,2.086,3.019,0.71,1.17,89,35,1.328,-1.127,-0.702,-0.034,3.66079,0,3,1,16
219098465,1474132939923997,398136020,-1052142643,1784909,0,0.407,0.428409,2.088,3.022,0.71,1.17,89,32,1.359,-1.09,-0.812,-0.041,3.7269,0,3,1,16
219317622,1474132939923997,398136003,-1052142665,1784786,0,0.417,0.438483,2.09,3.027,0.71,1.17,89,32,1.322,-0.971,-0.898,0.048,3.80551,0,3,1,16
219483364,1474132939923997,398135992,-1052142693,1784640,0,0.441,0.447295,2.094,3.036,0.71,1.17,89,32,1.421,-0.77,-1.194,-0.096,3.96919,0,3,1,16
219697332,1474132939923997,398135976,-1052142721,1784659,0,0.472,0.407645,2.101,3.05,0.71,1.17,89,32,1.627,-0.929,-1.336,0.021,4.04343,0,3,1,16
219898447,1474132940924063,398135962,-1052142753,1784611,0,0.478,0.388816,2.109,3.064,0.71,1.17,89,32,1.68,-0.863,-1.442,0.012,4.11118,0,3,1,16
220104209,1474132940924063,398135950,-1052142788,1784578,0,0.482,0.357706,2.116,3.075,0.71,1.17,89,34,1.693,-0.692,-1.545,-0.037,4.2087,0,3,1,16
220310153,1474132940924063,398135940,-1052142825,1784626,0,0.526,0.314473,2.122,3.087,0.71,1.17,89,34,1.845,-0.54,-1.764,-0.131,4.32527,0,3,1,16
220558435,1474132940924063,398135928,-1052142868,1784661,0,0.531,0.280703,2.129,3.1,0.71,1.17,89,34,2.12,-0.69,-2.005,-0.047,4.35633,0,3,1,16
220711149,1474132940924063,398135919,-1052142913,1784657,0,0.55,0.306781,2.136,3.113,0.72,1.17,89,34,1.888,-0.483,-1.825,-0.248,4.40085,0,3,1,15
220889971,1474132941924128,398135913,-1052142954,1784591,0,0.541,0.351043,2.143,3.125,0.72,1.17,89,34,1.655,-0.442,-1.595,-0.086,4.41873,0,3,1,15
221100962,1474132941924128,398135911,-1052142988,1784551,0,0.488,0.407695,2.148,3.127,0.71,1.17,89,33,1.293,-0.204,-1.277,-0.119,4.47645,0,3,1,16
221318039,1474132941924128,398135908,-1052143016,1784547,0,0.521,0.467701,2.154,3.129,0.71,1.17,89,33,1.185,-0.134,-1.178,0.099,4.52943,0,3,1,16
221501936,1474132941924128,398135905,-1052143037,1784580,0,0.503,0.701354,2.161,3.132,0.71,1.17,89,33,0.817,-0.178,-0.798,-0.048,4.51826,0,3,1,16
221697759,1474132941924128,398135904,-1052143051,1784546,0,0.467,0.701375,2.167,3.141,0.71,1.17,89,33,0.501,-0.199,-0.46,-0.17,4.51826,0,3,1,16
221901770,1474132942924194,398135902,-1052143059,1784526,0,0.44,0.701392,2.168,3.139,0.71,1.17,89,33,0.284,-0.102,-0.265,-0.23,4.51826,0,3,1,16
222101722,1474132942924194,398135897,-1052143061,1784577,0,0.38,0.701407,2.166,3.135,0.71,1.17,89,36,0.34,-0.334,-0.064,-0.005,4.51826,0,3,1,16
222292315,1474132942924194,398135893,-1052143059,1784492,0,0.552,0.701428,2.169,3.142,0.71,1.17,89,36,0.539,-0.501,0.198,-0.098,4.51826,0,3,1,16
222557948,1474132942924194,398135884,-1052143053,1784463,0,0.465,0.745986,2.167,3.138,0.71,1.17,89,36,0.652,-0.548,0.354,-0.071,3.6032,0,3,1,16
222708057,1474132942924194,398135871,-1052143042,1784356,0,0.343,0.363609,2.155,3.117,0.71,1.17,89,36,1.05,-0.818,0.657,0.137,2.68346,0,3,1,16
222910543,1474132943924259,398135861,-1052143030,1784190,0,0.438,0.355309,2.145,3.099,0.71,1.17,89,36,1.139,-0.925,0.664,0.093,2.59953,0,3,1,16
223109472,1474132943924259,398135847,-1052143020,1784192,0,0.416,0.344455,2.134,3.081,0.76,1.17,89,34,1.158,-1.028,0.533,-0.207,2.63229,0,3,1,15
223320079,1474132943924259,398135828,-1052143009,1784215,0,0.347,0.309136,2.12,3.062,0.71,1.17,89,34,1.207,-1.082,0.536,-0.303,2.65979,0,3,1,16
223508420,1474132943924259,398135810,-1052143006,1784131,0,0.301,0.260371,2.1,3.037,0.72,1.17,89,34,1.383,-1.309,0.447,-0.167,2.74929,0,3,1,15
223710399,1474132943924259,398135791,-1052142999,1784060,0,0.396,0.307292,2.093,3.028,0.72,1.17,89,34,1.325,-1.264,0.397,-0.289,2.78613,0,3,1,15
223920352,1474132944924325,398135770,-1052142991,1784092,0,0.391,0.300208,2.087,3.019,0.72,1.17,89,34,1.374,-1.312,0.407,-0.549,2.81424,0,3,1,15
224110196,1474132944924325,398135752,-1052142991,1784102,0,0.353,0.359831,2.08,3.01,0.76,1.17,89,34,1.266,-1.266,0.034,-0.593,2.93756,0,3,1,15
224311214,1474132944924325,398135732,-1052142995,1784140,0,0.344,0.382548,2.074,3.001,0.71,1.17,89,34,1.188,-1.179,-0.144,-0.517,3.0904,0,3,1,16
224560375,1474132944924325,398135714,-1052143002,1784134,0,0.344,0.402966,2.067,2.993,0.71,1.17,89,34,1.147,-1.127,-0.214,-0.49,3.2038,0,3,1,16
224721992,1474132944924325,398135693,-1052143011,1784222,0,0.35,0.336108,2.062,2.981,0.71,1.17,89,34,1.373,-1.274,-0.512,-0.389,3.39254,0,3,1,16
224908540,1474132945924390,398135673,-1052143026,1784219,0,0.375,0.373967,2.056,2.974,0.71,1.17,89,34,1.248,-1.126,-0.536,-0.353,3.47904,0,3,1,16
225109962,1474132945924390,398135652,-1052143042,1784211,0,0.401,0.341026,2.051,2.969,0.71,1.17,89,38,1.396,-1.247,-0.627,-0.127,3.54929,0,3,1,16
225310819,1474132945924390,398135632,-1052143061,1784176,0,0.419,0.329821,2.047,2.966,0.71,1.17,89,38,1.422,-1.19,-0.779,-0.168,3.63805,0,3,1,16
225510734,1474132945924390,398135612,-1052143082,1784149,0,0.412,0.34706,2.043,2.959,0.71,1.17,89,38,1.333,-1.071,-0.793,0.019,3.70492,0,3,1,16
225722728,1474132945924390,398135592,-1052143104,1784086,0,0.406,0.298925,2.038,2.952,0.71,1.17,89,38,1.489,-1.189,-0.897,0.104,3.75276,0,3,1,16
225920608,1474132946924456,398135570,-1052143128,1784076,0,0.412,0.283703,2.033,2.946,0.71,1.17,89,38,1.576,-1.18,-1.045,0.008,3.81264,0,3,1,16
226112520,1474132946924456,398135552,-1052143151,1784061,0,0.381,0.359628,2.028,2.937,0.71,1.17,89,32,1.23,-0.938,-0.795,-0.097,3.82494,0,3,1,16
226292353,1474132946924456,398135541,-1052143174,1784122,0,0.409,0.390899,2.022,2.926,0.71,1.17,89,32,1.059,-0.607,-0.868,-0.044,3.95209,0,3,1,16
226560652,1474132946924456,398135530,-1052143193,1784179,0,0.446,0.408907,2.018,2.919,0.71,1.17,89,32,1.066,-0.585,-0.892,0.142,4.03783,0,3,1,16
226722120,1474132946924456,398135524,-1052143212,1784062,0,0.498,0.700771,2.016,2.915,0.71,1.17,89,32,0.62,-0.316,-0.533,0.152,4.07333,0,3,1,16
226908335,1474132947924522,398135519,-1052143227,1783964,0,0.532,0.764431,2.014,2.912,0.72,1.17,89,32,0.614,-0.336,-0.514,0.296,4.10064,0,3,1,15
227108401,1474132947924522,398135516,-1052143237,1784006,0,0.523,0.764449,2.011,2.895,0.71,1.17,89,34,0.341,-0.183,-0.288,0.293,4.10064,0,3,1,16
227312217,1474132947924522,398135518,-1052143248,1784036,0,0.543,0.764469,2.008,2.878,0.71,1.17,89,34,0.319,0.032,-0.318,0.212,4.10064,0,3,1,16
227511510,1474132947924522,398135521,-1052143255,1783990,0,0.402,0.764483,2.006,2.87,0.76,1.17,89,34,0.156,-0.154,0.022,0.089,4.10064,0,3,1,15
227692972,1474132947924522,398135519,-1052143260,1784029,0,0.435,0.764499,2.004,2.866,0.76,1.17,89,34,0.332,-0.207,-0.26,-0.031,4.10064,0,3,1,15
227919068,1474132948924587,398135519,-1052143264,1784025,0,0.526,0.764518,2.0,2.859,0.71,1.17,89,34,0.04,-0.02,0.035,-0.109,4.10064,0,3,1,16
