timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,R_body[0],R_body[1],R_body[2],R_body[3],R_body[4],R_body[5],R_body[6],R_body[7],R_body[8],q_d[0],q_d[1],q_d[2],q_d[3],q_e[0],q_e[1],q_e[2],q_e[3],thrust,R_valid,q_d_valid,q_e_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
161148691,0.0844683,-0.22059,1.41802,0.0,0.148551,-0.987386,0.0547796,0.96477,0.13254,-0.227271,0.217144,0.0866111,0.97229,0.750563,0.104549,-0.0540809,0.65023,0.0,0.0,0.0,0.0,0.371598,1,0,0,0,0,0,0,0,0
161178413,0.0844683,-0.22059,1.41802,0.0,0.148551,-0.987388,0.0547564,0.964768,0.132544,-0.227277,0.217153,0.0865894,0.97229,0.750564,0.104544,-0.0540915,0.65023,0.0,0.0,0.0,0.0,0.371598,1,0,0,0,0,0,0,0,0
161198384,0.0856925,-0.22059,1.41802,0.0,0.148552,-0.987317,0.0560098,0.964777,0.13226,-0.227406,0.217114,0.0878186,0.972188,0.7505,0.105005,-0.0536655,0.650264,0.0,0.0,0.0,0.0,0.371598,1,0,0,0,0,0,0,0,0
161218612,0.0832442,-0.219378,1.41802,0.0,0.14859,-0.987442,0.0536616,0.965019,0.132935,-0.225979,0.216007,0.0853626,0.972653,0.750696,0.103684,-0.054065,0.650217,0.0,0.0,0.0,0.0,0.371598,1,0,0,0,0,0,0,0,0
161238288,0.08202,-0.22059,1.41802,0.0,0.148549,-0.987522,0.052292,0.964754,0.133103,-0.227007,0.217214,0.0841706,0.972488,0.75069,0.103631,-0.0549236,0.650161,0.0,0.0,0.0,0.0,0.371598,1,0,0,0,0,0,0,0,0
161258408,0.0832442,-0.22059,1.41802,0.0,0.14855,-0.987453,0.0535712,0.964765,0.132815,-0.227131,0.217166,0.0854241,0.97239,0.750626,0.104098,-0.0544863,0.650197,0.0,0.0,0.0,0.0,0.371598,1,0,0,0,0,0,0,0,0
161278725,0.08202,-0.219378,1.41802,0.0,0.148589,-0.987505,0.0524853,0.965017,0.133203,-0.22583,0.216017,0.0842051,0.972752,0.750757,0.103241,-0.0544557,0.650185,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
161298748,0.08202,-0.219378,1.41802,0.0,0.148589,-0.987505,0.0524901,0.965017,0.133202,-0.225829,0.216016,0.0842097,0.972752,0.750757,0.103242,-0.0544535,0.650185,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
161318936,0.0795716,-0.218166,1.4183,0.0139348,0.148354,-0.987665,0.0500949,0.965292,0.133611,-0.224408,0.214947,0.0816479,0.973207,0.750861,0.101902,-0.0548875,0.650239,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
161338408,0.0722266,-0.216954,1.4183,0.0,0.148386,-0.988006,0.0427353,0.965503,0.135385,-0.22243,0.213977,0.0742666,0.974012,0.751296,0.0987284,-0.056982,0.650046,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
161358606,0.0697782,-0.213318,1.4183,0.0,0.148501,-0.988075,0.0406932,0.96625,0.136216,-0.218645,0.210495,0.0717889,0.974956,0.75161,0.096604,-0.0564793,0.650046,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
161388173,0.0722266,-0.20847,1.4183,0.0,0.148655,-0.987923,0.0437078,0.967253,0.136065,-0.214261,0.205727,0.0741275,0.975798,0.751751,0.0959057,-0.0538805,0.650207,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161408276,0.0734507,-0.20847,1.4183,0.0,0.148655,-0.98787,0.0448862,0.967255,0.135811,-0.214415,0.205718,0.0752902,0.975711,0.751694,0.0963506,-0.0534897,0.650239,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161429130,0.0722266,-0.207258,1.4183,0.0,0.148692,-0.987915,0.0437659,0.967492,0.136177,-0.21311,0.204575,0.0740308,0.976047,0.751817,0.0954823,-0.0534734,0.650227,0.0,0.0,0.0,0.0,0.372387,1,0,0,0,0,0,0,0,0
161448215,0.0710024,-0.204834,1.4183,0.0,0.148765,-0.987946,0.0428064,0.96797,0.136631,-0.210631,0.202244,0.07277,0.976628,0.752001,0.0942158,-0.0530043,0.650237,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161468211,0.0710024,-0.204834,1.4183,0.0,0.148765,-0.987946,0.0428007,0.96797,0.136632,-0.210633,0.202246,0.0727646,0.976628,0.752002,0.0942143,-0.0530069,0.650237,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161488445,0.0697782,-0.204834,1.4183,0.0,0.148764,-0.987999,0.0415521,0.967963,0.136895,-0.210492,0.202277,0.0715346,0.976712,0.752059,0.0937514,-0.0534284,0.650203,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161508574,0.0587606,-0.198774,1.4183,0.0,0.14894,-0.988355,0.03117,0.969107,0.139628,-0.203313,0.196593,0.0604884,0.978618,0.752859,0.0875999,-0.0549316,0.65001,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161528381,0.0526397,-0.195138,1.4183,0.0,0.149044,-0.988501,0.0255164,0.969786,0.141085,-0.199025,0.193137,0.054409,0.979662,0.753291,0.0841089,-0.0556292,0.64991,0.0,0.0,0.0,0.0,0.373176,1,0,0,0,0,0,0,0,0
161548660,0.0526397,-0.193925,1.4183,0.0,0.14908,-0.98849,0.0257309,0.970019,0.141144,-0.197842,0.191933,0.0544538,0.979896,0.753346,0.0837251,-0.0551547,0.649937,0.0,0.0,0.0,0.0,0.373965,1,0,0,0,0,0,0,0,0
161568677,0.0526397,-0.192713,1.4183,0.0,0.149116,-0.988479,0.0259436,0.970251,0.141204,-0.196659,0.19073,0.0544967,0.980129,0.7534,0.0833407,-0.0546809,0.649963,0.0,0.0,0.0,0.0,0.374753,1,0,0,0,0,0,0,0,0
161598828,0.0526397,-0.192713,1.4183,0.0,0.149116,-0.988479,0.025966,0.970252,0.141201,-0.196656,0.190724,0.0545181,0.980129,0.7534,0.0833469,-0.0546715,0.649964,0.0,0.0,0.0,0.0,0.374753,1,0,0,0,0,0,0,0,0
161618716,0.0526397,-0.192713,1.4183,0.0,0.149116,-0.988478,0.0259771,0.970253,0.141199,-0.196655,0.190721,0.0545287,0.980129,0.7534,0.0833499,-0.0546668,0.649964,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161638998,0.0538639,-0.192713,1.4183,0.0,0.149117,-0.988444,0.0272675,0.97026,0.140945,-0.196799,0.190681,0.0558026,0.980065,0.753347,0.0838263,-0.0542292,0.65,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161659269,0.0526397,-0.191501,1.4183,0.0,0.149152,-0.988465,0.0262761,0.970487,0.141244,-0.195459,0.189493,0.0546538,0.98036,0.753451,0.0829891,-0.0541565,0.649993,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161678846,0.0526397,-0.189077,1.4183,0.0,0.149222,-0.988444,0.0266594,0.970942,0.141372,-0.193096,0.187096,0.0546989,0.980818,0.75356,0.0822081,-0.0532262,0.650043,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161698858,0.0526397,-0.186653,1.4183,0.0,0.149291,-0.988423,0.0270516,0.971391,0.141498,-0.19073,0.184694,0.0547519,0.98127,0.753668,0.0814292,-0.0522919,0.650092,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161719303,0.0501913,-0.184229,1.4183,0.0,0.149358,-0.988467,0.0249887,0.971825,0.142089,-0.188059,0.18234,0.0523728,0.98184,0.753871,0.0797325,-0.052181,0.650076,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161739068,0.0501913,-0.181805,1.4183,0.0,0.149425,-0.988446,0.0254379,0.972266,0.142201,-0.185683,0.17992,0.0524782,0.98228,0.753974,0.0789687,-0.0512228,0.650126,0.0,0.0,0.0,0.0,0.375542,1,0,0,0,0,0,0,0,0
161758989,0.0526397,-0.180593,1.4183,0.0,0.149461,-0.988366,0.0281666,0.972496,0.141795,-0.184788,0.178644,0.0550104,0.982375,0.753928,0.0795163,-0.0498979,0.650215,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
161779274,0.0452946,-0.179381,1.4183,0.0,0.14949,-0.98854,0.0210161,0.972684,0.143208,-0.182694,0.177591,0.0477529,0.982945,0.754262,0.0763817,-0.0518967,0.650048,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
161808914,0.0428463,-0.176957,1.4183,0.0,0.149554,-0.98857,0.0190238,0.973104,0.14375,-0.180012,0.17522,0.0454337,0.983481,0.754451,0.0747051,-0.0517581,0.650034,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
161828828,0.0452946,-0.174533,1.4183,0.0,0.14962,-0.988502,0.021863,0.973533,0.143419,-0.177944,0.172762,0.0479084,0.983798,0.75446,0.0748392,-0.0500025,0.650146,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
161848869,0.0428463,-0.170897,1.4183,0.0,0.149713,-0.988529,0.0199013,0.974139,0.144029,-0.174092,0.169229,0.0454506,0.984528,0.754697,0.0727254,-0.049466,0.650151,0.0,0.0,0.0,0.0,0.37712,1,0,0,0,0,0,0,0,0
161869163,0.0367254,-0.162413,1.4183,0.0,0.149923,-0.988586,0.0148599,0.975502,0.145458,-0.165042,0.160997,0.0392394,0.986175,0.755241,0.0676212,-0.0483742,0.650153,0.0,0.0,0.0,0.0,0.378698,1,0,0,0,0,0,0,0,0
161889215,0.0367254,-0.162413,1.4183,0.0,0.149923,-0.988585,0.0149143,0.975504,0.145449,-0.165037,0.160984,0.0392918,0.986175,0.75524,0.0676371,-0.048352,0.650154,0.0,0.0,0.0,0.0,0.378698,1,0,0,0,0,0,0,0,0
161908881,0.0367254,-0.162413,1.4183,0.0,0.149923,-0.988584,0.0149781,0.975506,0.14544,-0.165031,0.160969,0.0393533,0.986175,0.755238,0.0676556,-0.0483261,0.650156,0.0,0.0,0.0,0.0,0.378698,1,0,0,0,0,0,0,0,0
161929216,0.0379495,-0.164837,1.4183,0.0,0.149865,-0.988577,0.0159837,0.975126,0.145117,-0.167545,0.163311,0.0406952,0.985735,0.755102,0.0689442,-0.0487773,0.650145,0.0,0.0,0.0,0.0,0.385799,1,0,0,0,0,0,0,0,0
161948921,0.0379495,-0.164837,1.4183,0.0,0.149866,-0.988576,0.0160766,0.975129,0.145103,-0.167536,0.163289,0.0407846,0.985735,0.7551,0.0689711,-0.0487394,0.650147,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
161968952,0.0379495,-0.163625,1.4183,0.0,0.149896,-0.988567,0.0163105,0.975327,0.145144,-0.166344,0.162074,0.0408424,0.985933,0.755145,0.0685915,-0.0482569,0.650172,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
161988960,0.0391737,-0.163625,1.4183,0.0,0.149897,-0.988545,0.017597,0.975334,0.14493,-0.166488,0.162031,0.0421191,0.985886,0.755102,0.069066,-0.0478194,0.650204,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162019512,0.0281561,-0.157564,1.4183,0.0,0.150038,-0.988653,0.00737453,0.976248,0.146968,-0.159187,0.156297,0.0310834,0.987221,0.755683,0.0629465,-0.0492674,0.650042,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162039225,0.0257078,-0.157564,1.4183,0.0,0.150036,-0.988668,0.00498215,0.976241,0.14735,-0.158876,0.156341,0.0287009,0.987286,0.755757,0.0620492,-0.0500687,0.649981,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162059287,0.0306045,-0.157564,1.4183,0.0,0.15004,-0.98863,0.00995803,0.976261,0.146556,-0.159486,0.156214,0.0336509,0.98715,0.755603,0.0639017,-0.0483903,0.650107,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162079354,0.0379495,-0.157564,1.4183,0.0,0.150044,-0.988526,0.0174175,0.976293,0.145362,-0.160382,0.15601,0.041069,0.986901,0.755365,0.0666734,-0.0458694,0.650288,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162099092,0.0391737,-0.157564,1.4183,0.0,0.150046,-0.988502,0.0187118,0.9763,0.145155,-0.160523,0.155961,0.0423541,0.986855,0.755324,0.0671491,-0.0454274,0.650318,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162120186,0.0379495,-0.157564,1.4183,0.0,0.150045,-0.988523,0.0175583,0.976298,0.145341,-0.160367,0.155974,0.0412044,0.986901,0.755362,0.0667135,-0.0458112,0.650291,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162139633,0.0355012,-0.152716,1.4183,0.0,0.150157,-0.988536,0.0157922,0.977027,0.145928,-0.155315,0.15123,0.0387511,0.987739,0.755616,0.0642079,-0.0448104,0.650318,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162169458,0.0355012,-0.150292,1.4183,0.0,0.150213,-0.988521,0.0162201,0.977391,0.146013,-0.152927,0.148803,0.038825,0.988104,0.7557,0.0634352,-0.043861,0.650361,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162189160,0.0355012,-0.14908,1.4183,0.0,0.150241,-0.988513,0.0164486,0.977572,0.146053,-0.151731,0.147585,0.0388758,0.988285,0.755741,0.0630529,-0.0433802,0.650383,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162209342,0.0355012,-0.147868,1.4183,0.0,0.150268,-0.988505,0.0166677,0.97775,0.146095,-0.150535,0.146369,0.0389174,0.988464,0.755782,0.0626676,-0.0429031,0.650404,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162229455,0.0355012,-0.147868,1.4183,0.0,0.150269,-0.988504,0.0167077,0.977752,0.14609,-0.15053,0.146359,0.038956,0.988464,0.755781,0.062679,-0.0428865,0.650405,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162249235,0.0367254,-0.147868,1.4183,0.0,0.150269,-0.988482,0.0179446,0.977757,0.145904,-0.150675,0.146321,0.0401873,0.98842,0.755744,0.0631373,-0.0424671,0.650432,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162269313,0.0355012,-0.147868,1.4183,0.0,0.150269,-0.988504,0.0167035,0.977752,0.14609,-0.150531,0.14636,0.0389519,0.988464,0.755782,0.0626778,-0.0428883,0.650405,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162289474,0.034277,-0.146656,1.4183,0.0,0.150294,-0.988518,0.0155918,0.97792,0.14633,-0.1492,0.145205,0.0376714,0.988684,0.755862,0.0618073,-0.0428694,0.650396,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162309306,0.0257078,-0.138172,1.4183,0.0,0.150471,-0.988582,0.00800367,0.979068,0.147891,-0.139837,0.137057,0.0288776,0.990142,0.75639,0.0557632,-0.0426543,0.650342,0.0,0.0,0.0,0.0,0.395266,1,0,0,0,0,0,0,0,0
162329302,0.0183627,-0.1309,1.4183,0.0,0.150614,-0.988591,0.00153257,0.980001,0.149101,-0.131781,0.130049,0.02135,0.991278,0.756801,0.0505848,-0.0424537,0.6503,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162349403,0.0159143,-0.126052,1.4183,0.0,0.150707,-0.988578,-0.000295315,0.980605,0.14953,-0.126705,0.125302,0.0188058,0.99194,0.756997,0.0480553,-0.0414788,0.650328,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162379532,0.0195869,-0.123627,1.4183,0.0,0.150755,-0.988564,0.00370558,0.980914,0.14912,-0.12478,0.122801,0.022446,0.992177,0.756976,0.0486231,-0.0393325,0.650443,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162399317,0.020811,-0.126052,1.4183,0.0,0.15071,-0.988567,0.00462211,0.980621,0.148903,-0.127318,0.125174,0.0237206,0.991851,0.756879,0.0498886,-0.0398188,0.65043,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162419523,0.0195869,-0.126052,1.4183,0.0,0.150709,-0.988572,0.00340526,0.980618,0.149058,-0.127165,0.125204,0.0225042,0.991876,0.756909,0.0494344,-0.0402291,0.650405,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162439673,0.0232594,-0.126052,1.4183,0.0,0.150711,-0.988552,0.00709172,0.98063,0.148588,-0.127621,0.125106,0.0261882,0.991798,0.756818,0.0508078,-0.0389837,0.65048,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162459396,0.0257078,-0.126052,1.4183,0.0,0.150712,-0.988532,0.00955424,0.980638,0.148272,-0.127922,0.125038,0.0286487,0.991738,0.756757,0.0517242,-0.038151,0.650529,0.0,0.0,0.0,0.0,0.396055,1,0,0,0,0,0,0,0,0
162479532,0.0306045,-0.128476,1.4183,0.0,0.150668,-0.988483,0.0141627,0.980353,0.147554,-0.130904,0.127306,0.0336075,0.991294,0.756557,0.0543618,-0.0373876,0.65059,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162499827,0.0355012,-0.128476,1.4183,0.0,0.150671,-0.988401,0.0190366,0.980369,0.146914,-0.131499,0.127177,0.038476,0.991134,0.756426,0.0561772,-0.0357407,0.650682,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162519549,0.0355012,-0.128476,1.4183,0.0,0.150671,-0.988401,0.0190271,0.980369,0.146915,-0.131501,0.12718,0.0384669,0.991133,0.756426,0.0561746,-0.0357448,0.650682,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162539545,0.0416221,-0.1309,1.4183,0.0,0.150627,-0.988278,0.0248452,0.980084,0.145994,-0.134617,0.129412,0.0446273,0.990586,0.756176,0.0592601,-0.0345708,0.650762,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162560457,0.0403979,-0.1309,1.4183,0.0,0.150626,-0.988308,0.0236408,0.98008,0.146156,-0.134468,0.12944,0.0434242,0.990636,0.756211,0.0588103,-0.0349768,0.650741,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162579843,0.0379495,-0.1309,1.4183,0.0,0.150625,-0.988363,0.0212268,0.980072,0.14648,-0.13417,0.129499,0.0410131,0.990731,0.75628,0.0579093,-0.035791,0.650697,0.0,0.0,0.0,0.0,0.394477,1,0,0,0,0,0,0,0,0
162609816,0.0306045,-0.129688,1.4183,0.0,0.150645,-0.988488,0.0140646,0.980202,0.147503,-0.13209,0.128494,0.0336848,0.991138,0.756519,0.054782,-0.0378146,0.650575,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162629926,0.0293803,-0.128476,1.4183,0.0,0.150668,-0.988499,0.0129902,0.98035,0.147708,-0.130749,0.127327,0.0324347,0.99133,0.756589,0.053921,-0.0377804,0.650568,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162650202,0.0293803,-0.128476,1.4183,0.0,0.150668,-0.988499,0.0129658,0.98035,0.147711,-0.130752,0.127333,0.0324111,0.99133,0.756589,0.053914,-0.0377904,0.650567,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162669918,0.0281561,-0.123627,1.4183,0.0,0.150759,-0.988494,0.0123089,0.980943,0.14804,-0.125837,0.122567,0.0310455,0.991975,0.756765,0.0518268,-0.0364242,0.65061,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162689945,0.0281561,-0.122415,1.4183,0.0,0.150781,-0.988489,0.0124318,0.981088,0.148085,-0.124648,0.121372,0.0309913,0.992123,0.756801,0.0514134,-0.035987,0.650626,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162710862,0.0293803,-0.122415,1.4183,0.0,0.150782,-0.988473,0.0136457,0.981092,0.147933,-0.124799,0.121342,0.032205,0.992088,0.75677,0.0518664,-0.0355775,0.650648,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162730404,0.0281561,-0.116355,1.4183,0.0,0.15089,-0.988463,0.0131676,0.981796,0.148291,-0.118685,0.115363,0.0308362,0.992845,0.756972,0.0493813,-0.0337513,0.650704,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162750048,0.020811,-0.109083,1.4183,0.0,0.15101,-0.988509,0.00674277,0.982578,0.14935,-0.110609,0.108331,0.0233285,0.993841,0.757331,0.0442138,-0.0335351,0.650669,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162770002,0.0159143,-0.104235,1.4183,0.0,0.151086,-0.988517,0.00246672,0.983073,0.149992,-0.105214,0.103636,0.0183214,0.994446,0.757549,0.0407682,-0.0333871,0.650647,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162790345,0.013466,-0.101811,1.4183,0.0,0.151123,-0.988515,0.000351916,0.983312,0.150291,-0.102513,0.101283,0.0158382,0.994732,0.757652,0.0390521,-0.033304,0.650638,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162819848,0.0110176,-0.0993868,1.4183,0.0,0.151159,-0.988508,-0.00173226,0.983547,0.150576,-0.0998121,0.0989258,0.0133838,0.995005,0.75775,0.037346,-0.0332095,0.650629,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162839984,0.0,-0.0993868,1.4183,0.0,0.151155,-0.988429,-0.0126958,0.983521,0.151669,-0.0984077,0.0991945,0.0023883,0.995065,0.757939,0.0332467,-0.0369061,0.650431,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162860327,0.0,-0.0896905,1.4183,0.0,0.151294,-0.988423,-0.0114472,0.984425,0.151711,-0.0888359,0.089544,0.00217142,0.995981,0.75812,0.0300108,-0.0333032,0.650572,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162880018,0.0,-0.0775702,1.4183,0.0,0.151448,-0.988416,-0.00991779,0.985425,0.151761,-0.0768552,0.07747,0.00186631,0.996993,0.758321,0.0259526,-0.0288096,0.650727,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162900830,-0.00367254,-0.070298,1.4183,0.0,0.151528,-0.988372,-0.0126588,0.985949,0.152043,-0.0691871,0.0703072,-0.00199712,0.997523,0.758468,0.0221466,-0.0273466,0.65076,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162920019,-0.00367254,-0.0509054,1.4183,0.0,0.151707,-0.988373,-0.0101908,0.987111,0.152029,-0.0499873,0.0509554,-0.00247607,0.998698,0.758689,0.0156557,-0.0201486,0.650953,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162940599,-0.00367254,-0.0509054,1.4183,0.0,0.151707,-0.988373,-0.0102192,0.987111,0.15203,-0.0499815,0.0509539,-0.00250493,0.998698,0.758689,0.0156443,-0.0201575,0.650953,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
162960050,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622642,0.988394,0.15191,-0.000406938,0.00134806,-0.00609234,0.999981,0.758913,-0.00187288,-0.00249517,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
162980044,-0.00612089,-0.00242407,1.4183,0.0,0.151904,-0.988375,-0.00638519,0.988392,0.151917,-0.00160315,0.00255453,-0.00606755,0.999978,0.758914,-0.00147065,-0.00294491,0.651183,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163000391,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622713,0.988394,0.15191,-0.000395828,0.00133719,-0.00609473,0.999981,0.758913,-0.00187733,-0.00249183,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163030246,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622755,0.988394,0.15191,-0.000389144,0.00133065,-0.00609617,0.999981,0.758913,-0.00188,-0.00248981,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163050412,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622775,0.988394,0.15191,-0.000385942,0.00132751,-0.00609685,0.999981,0.758913,-0.00188128,-0.00248884,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163070560,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622785,0.988394,0.15191,-0.000384359,0.00132596,-0.00609719,0.999981,0.758913,-0.00188191,-0.00248837,0.651185,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
163090683,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622792,0.988394,0.15191,-0.000383246,0.00132487,-0.00609742,0.999981,0.758913,-0.00188236,-0.00248803,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163111264,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622796,0.988394,0.15191,-0.000382594,0.00132423,-0.00609756,0.999981,0.758913,-0.00188262,-0.00248783,0.651185,0.0,0.0,0.0,0.0,0.391322,1,0,0,0,0,0,0,0,0
163130437,-0.00612089,-0.00242407,1.4183,0.0,0.151904,-0.988375,-0.0063901,0.988392,0.151917,-0.00158348,0.00253584,-0.00607538,0.999978,0.758914,-0.00147971,-0.00294037,0.651183,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163150741,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622798,0.988394,0.15191,-0.000382175,0.00132382,-0.00609765,0.999981,0.758913,-0.00188278,-0.00248771,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163170450,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622803,0.988394,0.15191,-0.000381457,0.00132312,-0.0060978,0.999981,0.758913,-0.00188307,-0.00248749,0.651185,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163190413,-0.00734507,-0.00121203,1.4183,0.0,0.151904,-0.988367,-0.00744117,0.988394,0.15191,-0.000217005,0.00134487,-0.00732185,0.999972,0.758911,-0.00234047,-0.00289429,0.651183,0.0,0.0,0.0,0.0,0.392899,1,0,0,0,0,0,0,0,0
163210704,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622797,0.988394,0.15191,-0.000382414,0.00132406,-0.0060976,0.999981,0.758913,-0.00188269,-0.00248778,0.651185,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
163240219,-0.00612089,-0.00121203,1.4183,0.0,0.151904,-0.988376,-0.00622777,0.988394,0.15191,-0.000385612,0.00132719,-0.00609692,0.999981,0.758913,-0.00188141,-0.00248874,0.651185,0.0,0.0,0.0,0.0,0.39211,1,0,0,0,0,0,0,0,0
