timestamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,rollacc,pitchacc,yawacc,rate_vibration,accel_vibration,mag_vibration,rate_offsets[0],rate_offsets[1],rate_offsets[2],R[0],R[1],R[2],R[3],R[4],R[5],R[6],R[7],R[8],q[0],q[1],q[2],q[3],g_comp[0],g_comp[1],g_comp[2],R_valid,q_valid
152331455,-0.0572354,-0.139357,1.18264,-0.221666,0.0384302,0.0189846,0.0,0.0,0.0,0.0,0.0,0.0,0.00776588,-0.0126898,0.00267738,0.374812,-0.921086,-0.105436,0.916636,0.385216,-0.106712,0.138907,-0.0566496,0.988684,0.828962,0.0150979,-0.0736894,0.554224,0.19188,0.225652,-10.8026,1,1
152343455,-0.0601241,-0.138316,1.18302,-0.236025,0.0816532,0.0198339,0.0,0.0,0.0,0.0,0.0,0.0,0.00775968,-0.0126646,0.00269842,0.374518,-0.920948,-0.107667,0.916912,0.385116,-0.104687,0.137875,-0.059514,0.98866,0.828899,0.0136244,-0.0740569,0.554307,-0.52157,1.17479,-9.74006,1,1
152351455,-0.0621871,-0.137247,1.18333,-0.22877,0.124188,0.0211754,0.0,0.0,0.0,0.0,0.0,0.0,0.0077485,-0.0126506,0.00271746,0.37429,-0.920867,-0.109135,0.917163,0.384986,-0.102948,0.136817,-0.0615627,0.988682,0.828848,0.0124827,-0.0741849,0.554393,-0.372705,1.69356,-10.4078,1,1
152363455,-0.0652015,-0.135185,1.18374,-0.210549,0.184813,0.019766,0.0,0.0,0.0,0.0,0.0,0.0,0.00770173,-0.0126413,0.00274776,0.37402,-0.920742,-0.1111,0.917576,0.384793,-0.099945,0.134774,-0.0645609,0.988771,0.828792,0.0106734,-0.0741662,0.554517,-1.01651,2.95401,-9.00802,1,1
152375455,-0.0683058,-0.132535,1.18412,-0.204303,0.228728,0.02111,0.0,0.0,0.0,0.0,0.0,0.0,0.00764194,-0.0126346,0.00277779,0.373804,-0.920607,-0.112932,0.918046,0.384585,-0.0963667,0.132148,-0.0676541,0.988919,0.82875,0.00866141,-0.0739303,0.554646,-0.914825,3.27396,-8.61925,1,1
152383455,-0.0705357,-0.130685,1.1844,-0.203241,0.247508,0.0206074,0.0,0.0,0.0,0.0,0.0,0.0,0.00758358,-0.0126463,0.00280128,0.373643,-0.920508,-0.114268,0.918373,0.384426,-0.0938457,0.130313,-0.0698763,0.989008,0.828715,0.00723088,-0.0737834,0.554738,-1.56918,3.75677,-7.19854,1,1
152395455,-0.0738618,-0.127953,1.18479,-0.209835,0.22691,0.0238554,0.0,0.0,0.0,0.0,0.0,0.0,0.00750422,-0.0126592,0.00283255,0.373411,-0.92035,-0.116276,0.918848,0.384186,-0.0901103,0.127604,-0.0731914,0.989121,0.828661,0.00510428,-0.0735765,0.55487,-1.23162,2.97292,-6.56281,1,1
152403454,-0.0760766,-0.126593,1.18512,-0.19277,0.194862,0.0294652,0.0,0.0,0.0,0.0,0.0,0.0,0.00744648,-0.0126888,0.00285218,0.373179,-0.920253,-0.117779,0.919129,0.383992,-0.0880507,0.126255,-0.0753951,0.989129,0.828598,0.00381841,-0.0736285,0.554968,-1.94616,2.98383,-5.43276,1,1
152415455,-0.0791692,-0.125037,1.18574,-0.174681,0.127502,0.0383129,0.0,0.0,0.0,0.0,0.0,0.0,0.00736603,-0.0127217,0.00288435,0.372679,-0.92017,-0.119992,0.919542,0.383575,-0.0855124,0.124712,-0.0784691,0.989085,0.828453,0.00212542,-0.0738436,0.555165,-1.53986,2.73775,-5.61903,1,1
152427455,-0.0820178,-0.124296,1.18658,-0.129144,0.0842009,0.0468141,0.0,0.0,0.0,0.0,0.0,0.0,0.00727983,-0.0127817,0.00291651,0.371937,-0.920171,-0.122267,0.919942,0.382985,-0.0838431,0.123976,-0.0812939,0.98895,0.828232,0.000769487,-0.0743279,0.555434,-2.03883,2.77523,-6.12193,1,1
152435455,-0.0832011,-0.123957,1.18705,-0.10434,0.0715545,0.0451242,0.0,0.0,0.0,0.0,0.0,0.0,0.00724803,-0.012804,0.0029332,0.371523,-0.920215,-0.123191,0.920154,0.382628,-0.083137,0.12364,-0.0824675,0.988894,0.828107,0.00020212,-0.0745167,0.555595,-1.83032,2.13276,-6.4153,1,1
152447455,-0.0849219,-0.12341,1.18787,-0.0537668,0.0754984,0.0453324,0.0,0.0,0.0,0.0,0.0,0.0,0.00717532,-0.0128517,0.00296125,0.370796,-0.920331,-0.124505,0.92052,0.381976,-0.0820788,0.123097,-0.0841748,0.988818,0.827887,-0.000632936,-0.0747693,0.555888,-2.02737,3.03184,-6.42015,1,1
152459455,-0.0859199,-0.122797,1.18851,-0.00383166,0.08769,0.0366143,0.0,0.0,0.0,0.0,0.0,0.0,0.00710856,-0.0128865,0.00298712,0.370232,-0.920471,-0.125144,0.920828,0.381417,-0.0812153,0.122489,-0.0851681,0.988809,0.827716,-0.00119386,-0.0747941,0.556138,-1.99638,2.9944,-6.3063,1,1
152467455,-0.0865053,-0.12231,1.18907,0.0270987,0.086074,0.036594,0.0,0.0,0.0,0.0,0.0,0.0,0.00703921,-0.0129251,0.00301266,0.369741,-0.920626,-0.125459,0.92109,0.380914,-0.0806151,0.122005,-0.085752,0.988818,0.827568,-0.00155181,-0.0747565,0.556364,-1.93191,2.92456,-5.19054,1,1
152479455,-0.0866171,-0.121735,1.18964,0.0794673,0.0881513,0.0341556,0.0,0.0,0.0,0.0,0.0,0.0,0.0069669,-0.0129671,0.00303825,0.369237,-0.920849,-0.125304,0.921367,0.380347,-0.0801174,0.121435,-0.0858686,0.988878,0.827415,-0.00173771,-0.0745511,0.556618,-1.79475,2.54308,-5.06764,1,1
152487455,-0.0864583,-0.121374,1.19019,0.11547,0.0846307,0.0377851,0.0,0.0,0.0,0.0,0.0,0.0,0.0068898,-0.0130165,0.00306143,0.368751,-0.921088,-0.124981,0.921609,0.379803,-0.0799144,0.121076,-0.0857154,0.988936,0.827268,-0.00175306,-0.0743585,0.556862,-1.86082,2.43626,-3.74779,1,1
152499455,-0.0856426,-0.121348,1.19082,0.176197,0.06043,0.037357,0.0,0.0,0.0,0.0,0.0,0.0,0.00681006,-0.0130932,0.00308324,0.36817,-0.92143,-0.124169,0.921845,0.379154,-0.0802781,0.12105,-0.084909,0.989008,0.827093,-0.00139974,-0.0741208,0.557155,-1.91287,1.5988,-2.8242,1,1
152511455,-0.0839202,-0.121919,1.19149,0.252398,0.0432787,0.0333108,0.0,0.0,0.0,0.0,0.0,0.0,0.00672024,-0.0132173,0.00310359,0.367529,-0.921878,-0.122737,0.922026,0.378444,-0.0815377,0.121617,-0.0831995,0.989084,0.8269,-0.000502419,-0.0738766,0.557475,-2.29778,1.44679,-2.51173,1,1
152519455,-0.0819522,-0.122643,1.19188,0.292789,0.0388674,0.0271447,0.0,0.0,0.0,0.0,0.0,0.0,0.0066879,-0.0133258,0.00311262,0.367134,-0.922244,-0.121156,0.922088,0.377975,-0.0829953,0.122336,-0.0812456,0.989158,0.826781,0.000529053,-0.0736263,0.557685,-2.0295,0.475719,-1.509,1,1
152531455,-0.0787734,-0.123487,1.19239,0.345665,0.0422592,0.0199606,0.0,0.0,0.0,0.0,0.0,0.0,0.00662011,-0.0134631,0.00313044,0.36663,-0.922791,-0.118489,0.922177,0.377304,-0.0850322,0.123173,-0.0780928,0.989308,0.826626,0.00209871,-0.0730871,0.557982,-2.51456,1.64399,-3.23651,1,1
152543455,-0.0748644,-0.123983,1.19277,0.38233,0.0594715,0.0108391,0.0,0.0,0.0,0.0,0.0,0.0,0.00656444,-0.0135824,0.00314796,0.366256,-0.923377,-0.115029,0.92226,0.376652,-0.0870059,0.123665,-0.0742204,0.989545,0.826507,0.00386735,-0.0721998,0.558264,-3.051,1.6809,-3.74893,1,1
152551460,-0.0722293,-0.124019,1.193,0.383912,0.0804599,0.00797908,0.0,0.0,0.0,0.0,0.0,0.0,0.00651938,-0.0136457,0.00316296,0.366042,-0.923763,-0.112589,0.92234,0.376211,-0.088058,0.123702,-0.0716122,0.989732,0.826436,0.00497491,-0.0714788,0.558453,-3.27468,2.37415,-5.51487,1,1
152563455,-0.0683336,-0.123822,1.19327,0.357421,0.088446,-0.00143116,0.0,0.0,0.0,0.0,0.0,0.0,0.00646244,-0.0137271,0.00318777,0.3658,-0.924301,-0.108893,0.922462,0.375601,-0.0893706,0.123506,-0.0677577,0.990028,0.826352,0.00653864,-0.0703085,0.55871,-3.43745,2.33749,-6.31985,1,1
152571455,-0.0658257,-0.123131,1.19338,0.343177,0.082076,-0.00249579,0.0,0.0,0.0,0.0,0.0,0.0,0.00643489,-0.0137272,0.00320508,0.365734,-0.924628,-0.106313,0.92258,0.375236,-0.0896874,0.12282,-0.0652802,0.99028,0.826325,0.00738427,-0.0693228,0.558863,-0.80772,1.73576,-6.30105,1,1
152583458,-0.0625323,-0.122437,1.1935,0.282949,0.0615666,-0.00792884,0.0,0.0,0.0,0.0,0.0,0.0,0.00641222,-0.0137437,0.00323074,0.365648,-0.925036,-0.103002,0.922705,0.374782,-0.0902974,0.122132,-0.0620237,0.990574,0.826288,0.00855442,-0.0681162,0.559049,-1.34406,1.03625,-5.45028,1,1
152595455,-0.0600742,-0.122109,1.1936,0.207335,0.064335,-0.0129926,0.0,0.0,0.0,0.0,0.0,0.0,0.00637725,-0.0137942,0.00325731,0.365569,-0.925332,-0.100599,0.92278,0.374446,-0.0909261,0.121806,-0.059591,0.990764,0.826253,0.00948107,-0.0672931,0.559185,-2.19583,1.16398,-6.1964,1,1
152603455,-0.0588696,-0.121814,1.19358,0.124993,0.0694309,-0.0224526,0.0,0.0,0.0,0.0,0.0,0.0,0.00637633,-0.0138232,0.00327374,0.365604,-0.92545,-0.0993789,0.922805,0.374342,-0.0911028,0.121513,-0.0583997,0.99087,0.826259,0.00989494,-0.0668349,0.559223,-2.29458,0.595206,-7.85475,1,1
152615455,-0.0579164,-0.121582,1.19357,0.0823423,0.0710613,-0.0183579,0.0,0.0,0.0,0.0,0.0,0.0,0.00635526,-0.0138776,0.00329617,0.365623,-0.925546,-0.098413,0.922827,0.374252,-0.0912455,0.121283,-0.0574567,0.990954,0.826261,0.0102234,-0.066473,0.559258,-2.88167,1.57788,-7.51454,1,1
152623455,-0.0573737,-0.121386,1.19354,0.0661948,0.0640276,-0.0196621,0.0,0.0,0.0,0.0,0.0,0.0,0.00635375,-0.0139087,0.00330974,0.365659,-0.925592,-0.0978416,0.922839,0.374218,-0.0912648,0.121088,-0.0569202,0.991008,0.82627,0.0103914,-0.0662404,0.55927,-2.67059,0.463509,-8.11317,1,1
152635455,-0.056542,-0.121228,1.19352,0.0844972,0.0821774,-0.0151436,0.0,0.0,0.0,0.0,0.0,0.0,0.00635218,-0.0139814,0.00333024,0.365686,-0.925668,-0.0970162,0.922849,0.374155,-0.0914285,0.120931,-0.0560971,0.991075,0.826274,0.01069,-0.0659429,0.559293,-3.16139,0.519639,-6.67844,1,1
152647455,-0.055094,-0.120751,1.19352,0.0960663,0.105303,-0.0127779,0.0,0.0,0.0,0.0,0.0,0.0,0.00637497,-0.0140641,0.00335244,0.365709,-0.925817,-0.0955016,0.922901,0.373999,-0.0915303,0.120458,-0.0546651,0.991212,0.826275,0.011154,-0.0653413,0.559353,-3.20243,0.251434,-6.56974,1,1
152655454,-0.0543771,-0.120324,1.19356,0.124728,0.134186,-0.00722349,0.0,0.0,0.0,0.0,0.0,0.0,0.00637029,-0.0141057,0.00336471,0.365687,-0.92591,-0.0946781,0.922965,0.373871,-0.0914094,0.120034,-0.0539574,0.991302,0.826266,0.0113317,-0.0649647,0.559407,-3.21748,0.604347,-6.89041,1,1
152667455,-0.0529176,-0.118873,1.19369,0.127066,0.179419,-0.00343414,0.0,0.0,0.0,0.0,0.0,0.0,0.00635287,-0.0141837,0.00339313,0.365631,-0.926124,-0.0927849,0.923174,0.373546,-0.0906296,0.118594,-0.0525196,0.991553,0.826246,0.0115311,-0.0639575,0.559548,-3.38079,1.69702,-6.96397,1,1
152679455,-0.051834,-0.117247,1.19382,0.142157,0.22868,0.00117006,0.0,0.0,0.0,0.0,0.0,0.0,0.0063179,-0.0142532,0.0034146,0.365582,-0.926303,-0.0911757,0.923399,0.37325,-0.0895461,0.116978,-0.0514551,0.9918,0.826231,0.0115255,-0.0629829,0.55968,-3.45076,1.78528,-7.12533,1,1
152687455,-0.0509063,-0.115612,1.19397,0.134223,0.259281,0.00361533,0.0,0.0,0.0,0.0,0.0,0.0,0.00628401,-0.0143338,0.00343551,0.365513,-0.926474,-0.0897061,0.923631,0.372951,-0.0883981,0.115354,-0.0505447,0.992038,0.826211,0.0114539,-0.0620484,0.559816,-3.52622,1.5933,-5.19579,1,1
152699456,-0.0497359,-0.113729,1.19414,0.14385,0.285385,0.0116935,0.0,0.0,0.0,0.0,0.0,0.0,0.00625361,-0.014439,0.00345141,0.365437,-0.926675,-0.0879194,0.923893,0.372604,-0.0871119,0.113484,-0.0493942,0.992311,0.826189,0.0114131,-0.0609434,0.559971,-3.31275,0.874019,-3.71065,1,1
152711455,-0.0484622,-0.111659,1.19437,0.141456,0.278717,0.0132475,0.0,0.0,0.0,0.0,0.0,0.0,0.00620303,-0.0145789,0.00346941,0.365308,-0.926909,-0.0859637,0.924194,0.372185,-0.0856965,0.111427,-0.0481416,0.992606,0.826151,0.0113644,-0.0597321,0.560159,-3.44259,1.58707,-4.71361,1,1
152719455,-0.0475227,-0.110175,1.19463,0.16419,0.269839,0.0143818,0.0,0.0,0.0,0.0,0.0,0.0,0.00615824,-0.0146636,0.0034897,0.365127,-0.927112,-0.0845293,0.924442,0.371797,-0.0846984,0.109953,-0.0472167,0.992815,0.826096,0.011343,-0.0588557,0.560333,-3.39879,1.95141,-4.46745,1,1
152731455,-0.0461515,-0.107588,1.19496,0.152545,0.216135,0.0188317,0.0,0.0,0.0,0.0,0.0,0.0,0.00612559,-0.0146715,0.0035158,0.364931,-0.927391,-0.0822873,0.924822,0.371271,-0.0828448,0.10738,-0.0458684,0.993159,0.826039,0.0111909,-0.0574028,0.560571,0.557455,0.688111,-7.09928,1,1
152739488,-0.0451173,-0.105815,1.19525,0.150083,0.185056,0.0209842,0.0,0.0,0.0,0.0,0.0,0.0,0.00611603,-0.0146514,0.00353733,0.36473,-0.927613,-0.0806579,0.925104,0.37084,-0.0816141,0.105617,-0.0448498,0.993395,0.825979,0.0111275,-0.0563802,0.560764,-0.222853,0.723736,-6.26889,1,1
152751455,-0.0435766,-0.103724,1.19572,0.131695,0.164072,0.0236989,0.0,0.0,0.0,0.0,0.0,0.0,0.00610491,-0.0146568,0.00356718,0.364377,-0.927943,-0.0784288,0.925478,0.370195,-0.0802892,0.103538,-0.0433287,0.993681,0.825871,0.0111884,-0.0550832,0.56105,-0.946386,0.456131,-6.66505,1,1
152763467,-0.0421258,-0.101877,1.19626,0.10846,0.177559,0.0276579,0.0,0.0,0.0,0.0,0.0,0.0,0.00610908,-0.0146794,0.00359851,0.363948,-0.928284,-0.0763674,0.925851,0.369506,-0.0791593,0.1017,-0.041895,0.993933,0.82574,0.0112821,-0.0539116,0.561355,-1.45845,0.716026,-6.47858,1,1
152771455,-0.0414578,-0.100441,1.19664,0.0765676,0.20169,0.0296015,0.0,0.0,0.0,0.0,0.0,0.0,0.00610031,-0.0146973,0.0036177,0.363646,-0.928497,-0.0751952,0.926125,0.369043,-0.0781064,0.100272,-0.0412371,0.994105,0.82565,0.0111637,-0.0531299,0.561564,-1.44578,0.560425,-7.45527,1,1
152783455,-0.0411956,-0.0983406,1.19717,0.0214698,0.208335,0.03527,0.0,0.0,0.0,0.0,0.0,0.0,0.00608674,-0.0147235,0.00364183,0.363227,-0.928746,-0.0741479,0.926513,0.368446,-0.0762994,0.0981821,-0.040985,0.994324,0.82553,0.0106945,-0.0521877,0.561839,-1.8396,1.08636,-7.81421,1,1
152795455,-0.041374,-0.0962825,1.19791,-0.00500161,0.195846,0.0436919,0.0,0.0,0.0,0.0,0.0,0.0,0.00607561,-0.0147577,0.00367271,0.362621,-0.929033,-0.0735121,0.926965,0.3677,-0.0743821,0.0961338,-0.0411706,0.994517,0.825354,0.0100598,-0.0513858,0.562182,-1.68248,0.66812,-7.02967,1,1
152803455,-0.0415419,-0.0951277,1.19845,0.015886,0.171433,0.0480228,0.0,0.0,0.0,0.0,0.0,0.0,0.00605948,-0.0147894,0.00369439,0.362154,-0.929239,-0.0732096,0.927266,0.367159,-0.0732909,0.0949843,-0.0413422,0.99462,0.825217,0.00967888,-0.0509544,0.562429,-1.95009,1.21047,-6.24129,1,1
152815455,-0.0416632,-0.0936978,1.19926,0.0381454,0.134355,0.0457982,0.0,0.0,0.0,0.0,0.0,0.0,0.00602238,-0.014827,0.00372551,0.361455,-0.929547,-0.0727468,0.927684,0.366363,-0.0719801,0.0935607,-0.0414684,0.99475,0.82501,0.00924585,-0.0503956,0.56279,-1.69414,1.12,-6.40802,1,1
152823455,-0.0416838,-0.0929839,1.19981,0.0457465,0.129751,0.0449213,0.0,0.0,0.0,0.0,0.0,0.0,0.00599268,-0.014863,0.0037475,0.360973,-0.929757,-0.0724692,0.927943,0.36583,-0.0713505,0.09285,-0.0414917,0.994815,0.824866,0.00904958,-0.0501048,0.56303,-2.06979,1.8664,-6.28535,1,1
152839455,-0.0421386,-0.09137,1.2009,0.0383593,0.135978,0.0424817,0.0,0.0,0.0,0.0,0.0,0.0,0.00588231,-0.0149191,0.00379378,0.360011,-0.930147,-0.0722337,0.928475,0.364782,-0.0697668,0.091243,-0.0419504,0.994945,0.824582,0.00843348,-0.0495635,0.563505,-2.14407,2.93984,-6.26939,1,1
152851455,-0.0428745,-0.0900574,1.20169,-0.00265071,0.154125,0.0409035,0.0,0.0,0.0,0.0,0.0,0.0,0.00580301,-0.0149708,0.00382806,0.359323,-0.930401,-0.0723923,0.928869,0.364049,-0.0683376,0.0899357,-0.0426877,0.995032,0.824379,0.00777857,-0.0492273,0.56384,-1.85756,2.27321,-5.91682,1,1
152859458,-0.0435757,-0.0891399,1.20222,-0.023145,0.160818,0.0436795,0.0,0.0,0.0,0.0,0.0,0.0,0.00575309,-0.0150113,0.00385086,0.358862,-0.930557,-0.0726797,0.929136,0.363568,-0.0672693,0.0890219,-0.0433889,0.995084,0.824244,0.0072431,-0.0490454,0.56406,-2.06384,1.91833,-4.75323,1,1
152871455,-0.0443758,-0.087976,1.20296,-0.0187663,0.139109,0.0466549,0.0,0.0,0.0,0.0,0.0,0.0,0.00570824,-0.0150786,0.00387458,0.35821,-0.930786,-0.0729581,0.929497,0.362884,-0.0659521,0.0878626,-0.0441897,0.995152,0.824052,0.00660225,-0.0487896,0.564371,-1.67951,1.04003,-5.20346,1,1
152879456,-0.0446999,-0.0873267,1.20357,0.012235,0.124428,0.0517543,0.0,0.0,0.0,0.0,0.0,0.0,0.00567696,-0.0151193,0.00389806,0.357661,-0.930995,-0.0729875,0.92977,0.362308,-0.0652762,0.0872158,-0.0445148,0.995194,0.823888,0.00629985,-0.048612,0.564629,-1.55845,1.1957,-4.34352,1,1
152891455,-0.0444422,-0.0862344,1.20446,0.0849844,0.104401,0.0469548,0.0,0.0,0.0,0.0,0.0,0.0,0.0056408,-0.0151507,0.00393095,0.356868,-0.931353,-0.0722999,0.930176,0.361418,-0.0644193,0.0861275,-0.0442625,0.995301,0.823648,0.00611814,-0.0480871,0.565025,-1.03586,1.34356,-7.04107,1,1
152903455,-0.0434333,-0.0851617,1.20525,0.145687,0.0938523,0.0407007,0.0,0.0,0.0,0.0,0.0,0.0,0.00558984,-0.0151641,0.00396285,0.356167,-0.931727,-0.0709274,0.930543,0.360574,-0.063843,0.0850588,-0.0432623,0.995436,0.823435,0.00624843,-0.0473584,0.565397,-0.789566,1.85781,-6.9519,1,1
152911455,-0.0422209,-0.0842074,1.20578,0.170091,0.108438,0.0385966,0.0,0.0,0.0,0.0,0.0,0.0,0.00557781,-0.0151565,0.00398686,0.355704,-0.932017,-0.0694247,0.930806,0.359967,-0.0634295,0.0841079,-0.0420588,0.995569,0.823292,0.0064894,-0.0466215,0.565663,-0.299495,1.50523,-10.0476,1,1
152923455,-0.0405896,-0.0826452,1.20653,0.169957,0.124634,0.0403821,0.0,0.0,0.0,0.0,0.0,0.0,0.00554127,-0.0151405,0.00402026,0.355049,-0.932422,-0.0673018,0.931196,0.359101,-0.0626144,0.0825512,-0.04044,0.995766,0.823091,0.00673509,-0.0455153,0.566042,0.0469605,2.42077,-10.7778,1,1
152935455,-0.0387944,-0.079999,1.20723,0.142933,0.154528,0.041142,0.0,0.0,0.0,0.0,0.0,0.0,0.00553666,-0.0150514,0.00405108,0.354472,-0.932829,-0.0646461,0.931646,0.358238,-0.0608417,0.0799137,-0.0386606,0.996052,0.822916,0.00673857,-0.0439169,0.566423,3.73238,0.510639,-12.0301,1,1
152943455,-0.0377844,-0.0781196,1.20768,0.130921,0.1839,0.0396879,0.0,0.0,0.0,0.0,0.0,0.0,0.00553209,-0.0150052,0.00407066,0.354107,-0.93308,-0.0630115,0.931943,0.357692,-0.059482,0.0780402,-0.0376602,0.996239,0.822806,0.0066303,-0.0428569,0.566666,2.74366,0.964849,-12.6086,1,1
152955455,-0.036513,-0.0750737,1.20835,0.124271,0.214132,0.0394873,0.0,0.0,0.0,0.0,0.0,0.0,0.00550793,-0.0149524,0.00410094,0.353563,-0.933439,-0.0607088,0.932399,0.356886,-0.0571404,0.0750032,-0.0364021,0.996519,0.822643,0.00630234,-0.0412427,0.567025,1.87889,1.41632,-11.5327,1,1
152963455,-0.0356049,-0.0730556,1.2088,0.123083,0.214881,0.0411767,0.0,0.0,0.0,0.0,0.0,0.0,0.00550442,-0.0149207,0.00412139,0.353193,-0.93368,-0.0591228,0.932699,0.356343,-0.0556107,0.0729907,-0.0355024,0.996701,0.822532,0.00611171,-0.0401545,0.567266,1.48649,0.804081,-10.9574,1,1
152975454,-0.034478,-0.0701298,1.20958,0.114916,0.203178,0.0519888,0.0,0.0,0.0,0.0,0.0,0.0,0.00548299,-0.0148808,0.00415118,0.352543,-0.934058,-0.0569963,0.933168,0.355461,-0.0533289,0.0700723,-0.0343864,0.996949,0.822337,0.00575873,-0.0386303,0.567658,1.01411,1.28109,-9.33477,1,1
152987455,-0.0333496,-0.0674837,1.2104,0.107189,0.169468,0.051431,0.0,0.0,0.0,0.0,0.0,0.0,0.00547002,-0.014841,0.00417953,0.351838,-0.934446,-0.0549677,0.933629,0.354549,-0.0513072,0.0674325,-0.0332676,0.997169,0.822125,0.00548567,-0.0372207,0.568063,0.999072,1.23052,-9.28288,1,1
152999455,-0.0324656,-0.0656142,1.21126,0.0959403,0.108087,0.0483765,0.0,0.0,0.0,0.0,0.0,0.0,0.00544305,-0.0148086,0.00421031,0.351086,-0.934817,-0.0534415,0.934045,0.35365,-0.0499216,0.0655671,-0.03239,0.997322,0.821897,0.00533265,-0.0361994,0.56846,0.62235,0.782406,-9.13211,1,1
153011455,-0.0314916,-0.064481,1.21208,0.126457,0.0627826,0.0482368,0.0,0.0,0.0,0.0,0.0,0.0,0.00541406,-0.0147897,0.00423933,0.350342,-0.935172,-0.0520928,0.934403,0.352797,-0.049251,0.0644363,-0.031421,0.997427,0.82167,0.00542493,-0.035455,0.568834,-0.0391273,1.8515,-9.14106,1,1
153019484,-0.0305593,-0.0640827,1.21266,0.153405,0.0275751,0.0486295,0.0,0.0,0.0,0.0,0.0,0.0,0.00539457,-0.0147789,0.00425986,0.349809,-0.935429,-0.0510529,0.93463,0.352197,-0.0492374,0.0640388,-0.0304919,0.997482,0.821506,0.00570464,-0.0350246,0.569095,0.0962715,1.6004,-11.0162,1,1
153031455,-0.0287337,-0.0638642,1.21365,0.205724,0.000805769,0.0628694,0.0,0.0,0.0,0.0,0.0,0.0,0.00536568,-0.0147687,0.00429083,0.348888,-0.935871,-0.0492194,0.934989,0.351174,-0.049725,0.0638208,-0.0286712,0.997549,0.82122,0.00640933,-0.0344123,0.569537,-0.657622,2.2375,-11.2269,1,1
153043455,-0.0263865,-0.0640044,1.21483,0.240658,-0.0134191,0.0699437,0.0,0.0,0.0,0.0,0.0,0.0,0.00532438,-0.0147727,0.00432418,0.347786,-0.936395,-0.047012,0.93539,0.34996,-0.0507355,0.0639607,-0.0263295,0.997605,0.820876,0.00743293,-0.033797,0.570057,-0.813731,2.17095,-10.8004,1,1
153051455,-0.0246905,-0.0641491,1.21564,0.253893,-0.00986686,0.0729176,0.0,0.0,0.0,0.0,0.0,0.0,0.0052988,-0.014779,0.00434617,0.347025,-0.936755,-0.0454323,0.935663,0.349118,-0.051501,0.0641051,-0.0246372,0.997639,0.820637,0.00818384,-0.0333696,0.570416,-1.33973,2.02929,-10.4283,1,1
153063455,-0.0220324,-0.0642852,1.21682,0.278524,0.0113097,0.071315,0.0,0.0,0.0,0.0,0.0,0.0,0.00525377,-0.0148059,0.00437958,0.345919,-0.937282,-0.0429275,0.936063,0.347878,-0.0526068,0.0642409,-0.0219851,0.997692,0.820288,0.00933258,-0.0326618,0.570941,-1.7579,2.1791,-8.55395,1,1
153075454,-0.0189854,-0.0645916,1.21794,0.284999,-0.0001383,0.06835,0.0,0.0,0.0,0.0,0.0,0.0,0.0052329,-0.0148452,0.00440877,0.344862,-0.937796,-0.0401168,0.936432,0.34667,-0.0539983,0.0645467,-0.0189446,0.997735,0.819949,0.0106878,-0.0319116,0.571446,-1.98117,0.646228,-7.64671,1,1
153083493,-0.0168884,-0.0650357,1.21866,0.290655,-0.00972506,0.068643,0.0,0.0,0.0,0.0,0.0,0.0,0.00521594,-0.0148867,0.0044255,0.344176,-0.938125,-0.0382634,0.936653,0.345886,-0.0551687,0.0649899,-0.0168519,0.997744,0.819726,0.0116859,-0.0314902,0.57177,-2.4,1.19123,-7.07969,1,1
153095455,-0.0134038,-0.0657573,1.21969,0.267273,-0.0316086,0.0661496,0.0,0.0,0.0,0.0,0.0,0.0,0.00523714,-0.0149352,0.00444627,0.343194,-0.938605,-0.0351837,0.936963,0.344734,-0.0570856,0.0657099,-0.0133744,0.997749,0.819402,0.0133363,-0.0307827,0.572237,-1.99971,-0.844987,-7.23213,1,1
153103455,-0.0113216,-0.0663696,1.22044,0.234744,-0.0428292,0.0731823,0.0,0.0,0.0,0.0,0.0,0.0,0.00525315,-0.0149647,0.00446271,0.34248,-0.938932,-0.0333958,0.937182,0.343919,-0.058402,0.0663209,-0.0112965,0.997734,0.819166,0.0143761,-0.0304324,0.572568,-2.03003,-0.464443,-8.10085,1,1
153115455,-0.00884674,-0.067301,1.22168,0.180263,-0.069239,0.0837349,0.0,0.0,0.0,0.0,0.0,0.0,0.00526629,-0.0149857,0.00448963,0.341293,-0.939435,-0.0313162,0.937548,0.342613,-0.0601647,0.0672502,-0.0088266,0.997697,0.81878,0.0156752,-0.0300955,0.573103,-1.36111,-0.440438,-11.5383,1,1
153127456,-0.00630037,-0.0678675,1.22324,0.127219,-0.118886,0.0932665,0.0,0.0,0.0,0.0,0.0,0.0,0.00533348,-0.0149021,0.0045207,0.339816,-0.940044,-0.0290211,0.938044,0.340995,-0.0616135,0.0678155,-0.00628582,0.997678,0.818304,0.0169031,-0.0295845,0.573774,3.53264,-3.55134,-15.0332,1,1
153139499,-0.00478667,-0.0688179,1.22449,0.0966619,-0.151204,0.101901,0.0,0.0,0.0,0.0,0.0,0.0,0.00538021,-0.0148461,0.00454124,0.338621,-0.940511,-0.0278423,0.938407,0.33973,-0.0630559,0.0687636,-0.00477532,0.997622,0.81792,0.0178136,-0.0295279,0.574297,2.73942,-3.09144,-14.7165,1,1
