timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],states[25],states[26],states[27],states[28],states[29],states[30],states[31],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],covariances[24],covariances[25],covariances[26],covariances[27],pos_horiz_accuracy,pos_vert_accuracy,gps_check_fail_flags,control_mode_flags,filter_fault_flags,nan_flags,health_flags,timeout_flags
121333306,0.0549433,29.4378,-1.57514,1.44001,0.728727,-0.744312,0.00582756,-0.0023703,-0.0257887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.151372,0.151372,0.0514129,0.016677,0.0166764,0.0152499,8.37913e-05,8.37769e-05,8.30092e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549295,0.226571,0,0,0,0,0,3
121393358,0.136599,29.4809,-1.66027,1.32281,0.686403,-0.644196,0.00583469,-0.00236908,-0.025695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.154494,0.154494,0.0518946,0.0172942,0.0172936,0.015734,8.38513e-05,8.3837e-05,8.30611e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554911,0.227621,0,0,0,0,0,3
121443411,0.203263,29.514,-1.69909,1.31345,0.646946,-0.696583,0.00583585,-0.00236888,-0.0256791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.157192,0.157192,0.0523117,0.0178091,0.0178085,0.0161313,8.39013e-05,8.3887e-05,8.31039e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559721,0.22853,0,0,0,0,0,3
121493400,0.211233,29.5697,-1.68743,1.34486,0.604159,-0.565917,0.0058231,-0.00265637,-0.0260538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.149694,0.149693,0.0510962,0.0161931,0.0161927,0.0148527,8.38123e-05,8.37975e-05,8.30373e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564644,0.229462,0,0,0,0,0,3
121543428,0.276866,29.6007,-1.7122,1.28206,0.624888,-0.738609,0.0058217,-0.00265662,-0.0260733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.152218,0.152217,0.0514788,0.0167069,0.0167064,0.0152618,8.38622e-05,8.38475e-05,8.30809e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550828,0.226718,0,0,0,0,0,3
121603529,0.355372,29.6356,-1.74306,1.30133,0.52385,-0.714659,0.00582009,-0.00265692,-0.0260963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.155361,0.155361,0.0519593,0.0173246,0.0173242,0.0157462,8.39223e-05,8.39076e-05,8.31328e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556462,0.227761,0,0,0,0,0,3
121653651,0.420515,29.6614,-1.78371,1.3274,0.513429,-0.786682,0.00582052,-0.00265685,-0.0260905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.158078,0.158078,0.0523764,0.0178402,0.0178398,0.016144,8.39724e-05,8.39578e-05,8.31757e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561308,0.228683,0,0,0,0,0,3
121703829,0.454176,29.7099,-1.76196,1.24538,0.512476,-0.931828,0.00572872,-0.00273734,-0.0265093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.150576,0.150575,0.051193,0.0162631,0.0162628,0.0149021,8.38856e-05,8.38706e-05,8.31113e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566237,0.229601,0,0,0,0,0,3
121753700,0.516743,29.7339,-1.8407,1.27284,0.477694,-1.03207,0.00573278,-0.00273652,-0.0264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.153111,0.15311,0.051569,0.0167753,0.016775,0.0153089,8.39354e-05,8.39205e-05,8.31547e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552453,0.226928,0,0,0,0,0,3
121813767,0.588786,29.7614,-1.94746,1.12298,0.413853,-1.06602,0.00573845,-0.00273528,-0.0263567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.156275,0.156275,0.0520473,0.0173928,0.0173925,0.0157921,8.39955e-05,8.39805e-05,8.32065e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55814,0.227994,0,0,0,0,0,3
121864014,0.647583,29.7809,-2.01012,1.15499,0.388549,-1.08337,0.00573967,-0.00273498,-0.0263362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.159019,0.159018,0.0524687,0.0179098,0.0179095,0.0161905,8.40457e-05,8.40308e-05,8.32494e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562945,0.22886,0,0,0,0,0,3
121913895,0.606247,29.8342,-1.99084,0.975146,0.40245,-0.928249,0.00578515,-0.00322649,-0.0267416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.151189,0.151189,0.0511579,0.0161783,0.0161781,0.0148231,8.39482e-05,8.3933e-05,8.31765e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548979,0.226017,0,0,0,0,0,3
121964096,0.655828,29.8527,-2.02609,0.995298,0.332336,-1.1013,0.00578339,-0.00322691,-0.0267712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.153739,0.153738,0.0515404,0.0166938,0.0166937,0.0152344,8.39983e-05,8.39832e-05,8.32203e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55356,0.226842,0,0,0,0,0,3
122024069,0.714967,29.8694,-2.11913,0.98715,0.215634,-1.16341,0.00578625,-0.00322612,-0.0267204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.156896,0.156895,0.0520089,0.0173103,0.0173101,0.015718,8.40583e-05,8.40432e-05,8.32721e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559213,0.227878,0,0,0,0,0,3
122074167,0.765209,29.8778,-2.20293,1.00165,0.130833,-1.17983,0.00578921,-0.00322523,-0.0266658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.159628,0.159628,0.0524194,0.0178256,0.0178255,0.0161161,8.41083e-05,8.40933e-05,8.33149e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564045,0.228769,0,0,0,0,0,3
122124194,0.812858,29.8846,-2.2418,0.874018,0.145513,-1.32627,0.00578637,-0.0032262,-0.026721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.162447,0.162446,0.0528408,0.0183407,0.0183406,0.0165075,8.41583e-05,8.41433e-05,8.33573e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568991,0.229685,0,0,0,0,0,3
122174236,0.77997,29.9001,-2.19957,0.833562,0.0539172,-0.939766,0.00588729,-0.0035222,-0.027345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.155234,0.155233,0.0519136,0.0171502,0.0171501,0.015606,8.40966e-05,8.40814e-05,8.33148e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556259,0.227682,0,0,0,0,0,3
122224339,0.821046,29.9018,-2.25943,0.801036,0.0298527,-0.746856,0.00588958,-0.00352137,-0.0272996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.157931,0.157931,0.0523212,0.0176655,0.0176655,0.0160054,8.41467e-05,8.41315e-05,8.33577e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561036,0.228552,0,0,0,0,0,3
122284474,0.867455,29.9042,-2.31489,0.716103,0.0261077,-0.818819,0.00589022,-0.00352111,-0.0272861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.161286,0.161286,0.0528288,0.0182845,0.0182846,0.0164771,8.42068e-05,8.41917e-05,8.34087e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566953,0.229658,0,0,0,0,0,3
122334498,0.786461,29.9482,-2.2238,0.526104,-0.0428951,-0.33563,0.00590777,-0.0041483,-0.0281583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.153441,0.153441,0.0515628,0.0166169,0.016617,0.0151747,8.41129e-05,8.40977e-05,8.33397e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553042,0.226908,0,0,0,0,0,3
122384519,0.814139,29.9435,-2.29994,0.527654,-0.113414,-0.395737,0.0059139,-0.00414571,-0.0280292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.156056,0.156056,0.0519499,0.017131,0.017131,0.015579,8.41629e-05,8.41477e-05,8.3383e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557721,0.227753,0,0,0,0,0,3
122434556,0.839245,29.9357,-2.26869,0.452804,-0.193635,-0.2182,0.00590935,-0.00414791,-0.0281298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.158758,0.158758,0.0523518,0.0176456,0.0176457,0.015978,8.4213e-05,8.41978e-05,8.34258e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562515,0.228629,0,0,0,0,0,3
122494569,0.86696,29.9244,-2.25364,0.443568,-0.161416,-0.419759,0.00590591,-0.00414983,-0.02821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.162116,0.162116,0.0528509,0.0182634,0.0182635,0.0164486,8.4273e-05,8.42578e-05,8.34767e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568417,0.229712,0,0,0,0,0,3
122544755,0.815275,29.9529,-2.18552,0.411915,-0.202615,-0.0436515,0.00586058,-0.00448661,-0.0285821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.155186,0.155186,0.051989,0.017201,0.0172011,0.0156504,8.42194e-05,8.42041e-05,8.34408e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556146,0.227825,0,0,0,0,0,3
122594860,0.837253,29.9436,-2.18373,0.440121,-0.132959,0.00494404,0.00586054,-0.00448664,-0.0285832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.15789,0.157889,0.0523974,0.0177165,0.0177166,0.0160491,8.42695e-05,8.42543e-05,8.34837e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560966,0.228723,0,0,0,0,0,3
122644773,0.858167,29.9365,-2.22308,0.430143,-0.153222,0.0108592,0.00586402,-0.00448425,-0.0284958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.160672,0.160672,0.0528121,0.0182303,0.0182304,0.01644,8.43194e-05,8.43042e-05,8.35259e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565871,0.229622,0,0,0,0,0,3
122704892,0.847011,29.9666,-2.20191,0.530746,-0.0766716,0.0153579,0.00573982,-0.00464109,-0.0285589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.154561,0.154561,0.0521308,0.0173587,0.0173588,0.0157896,8.42814e-05,8.42662e-05,8.35029e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571933,0.23075,0,0,0,0,0,3
122754916,0.872677,29.9658,-2.18969,0.459244,0.0361179,-0.130656,0.00573846,-0.00464213,-0.0285945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.157273,0.157273,0.0525428,0.0178734,0.0178735,0.0161851,8.43314e-05,8.43162e-05,8.35455e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559863,0.22904,0,0,0,0,0,3
122805206,0.896083,29.9664,-2.18236,0.446772,0.0311525,0.081912,0.00573803,-0.0046425,-0.0286062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.16009,0.16009,0.0529785,0.0183913,0.0183914,0.0165774,8.43817e-05,8.43665e-05,8.3588e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564813,0.22996,0,0,0,0,0,3
122854965,0.915887,29.9703,-2.18457,0.377639,0.128311,0.0553241,0.00573847,-0.00464209,-0.0285939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.162969,0.162969,0.0534061,0.0189041,0.0189043,0.016958,8.44315e-05,8.44163e-05,8.36295e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569901,0.230922,0,0,0,0,0,3
122915020,0.886098,30.0103,-2.17729,0.18509,0.160228,-0.0388053,0.005695,-0.00480252,-0.0285254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.157232,0.157232,0.052917,0.0183024,0.0183025,0.0165372,8.44115e-05,8.43963e-05,8.36215e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55977,0.229847,0,0,0,0,0,3
122965009,0.893735,30.016,-2.16608,0.116769,0.0806943,-0.133879,0.00569397,-0.00480363,-0.0285562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.160084,0.160085,0.0533554,0.0188175,0.0188177,0.0169204,8.44615e-05,8.44463e-05,8.36632e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564812,0.230795,0,0,0,0,0,3
123015029,0.901634,30.0174,-2.1803,0.180007,0.0113956,-0.224109,0.00569449,-0.00480299,-0.0285397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.163033,0.163033,0.0538073,0.0193334,0.0193336,0.0172975,8.45115e-05,8.44963e-05,8.37045e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569975,0.231767,0,0,0,0,0,3
123065119,0.910766,30.0193,-2.20243,0.181316,0.0444533,-0.392057,0.00569491,-0.00480251,-0.0285269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.166083,0.166083,0.0542736,0.0198505,0.0198506,0.0176686,8.45616e-05,8.45464e-05,8.37455e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575261,0.232761,0,0,0,0,0,3
123125176,0.831539,30.0398,-2.19301,0.151321,0.0387549,-0.504189,0.00584249,-0.00516666,-0.0285824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.15913,0.15913,0.053349,0.0185743,0.0185744,0.0167159,8.44961e-05,8.4481e-05,8.37022e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56313,0.230785,0,0,0,0,0,3
123175278,0.837033,30.0406,-2.25012,0.037767,-0.0131742,-0.291348,0.00584502,-0.00516323,-0.0284997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.162054,0.162055,0.0537948,0.0190908,0.019091,0.0170954,8.45462e-05,8.45311e-05,8.37437e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568274,0.231751,0,0,0,0,0,3
123225301,0.839122,30.0376,-2.31072,0.0500187,-0.10199,-0.0824249,0.0058486,-0.00515793,-0.0283785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.16507,0.16507,0.0542489,0.019607,0.0196072,0.0174676,8.45962e-05,8.45811e-05,8.37847e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573514,0.232717,0,0,0,0,0,3
123275321,0.839195,30.0306,-2.29687,-0.069637,-0.166168,0.286953,0.00584811,-0.00515875,-0.028396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.168184,0.168185,0.0547135,0.0201236,0.0201237,0.0178331,8.46462e-05,8.46311e-05,8.38253e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578886,0.23371,0,0,0,0,0,3
123335357,0.77863,30.0124,-2.23266,-0.137044,-0.19292,0.372339,0.00602288,-0.00525731,-0.028438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.161137,0.161137,0.0537908,0.0188729,0.018873,0.0169126,8.45823e-05,8.45672e-05,8.37839e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566658,0.231739,0,0,0,0,0,3
123385382,0.77071,30.0011,-2.20178,-0.167433,-0.257601,0.490379,0.00602232,-0.00525826,-0.0284581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.164126,0.164126,0.0542359,0.019389,0.019389,0.0172864,8.46323e-05,8.46172e-05,8.3825e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571878,0.232696,0,0,0,0,0,3
123435403,0.761475,29.9869,-2.18124,-0.177701,-0.333971,0.708948,0.00602284,-0.0052573,-0.028439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.167212,0.167212,0.0546917,0.0199054,0.0199054,0.0176536,8.46823e-05,8.46672e-05,8.38657e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577212,0.233666,0,0,0,0,0,3
123485424,0.75081,29.9696,-2.18913,-0.271805,-0.354491,0.862144,0.00602599,-0.00525141,-0.0283228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.170397,0.170398,0.0551575,0.0204222,0.0204222,0.018014,8.47323e-05,8.47172e-05,8.39059e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58267,0.234656,0,0,0,0,0,3
