timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,airspeed_valid
142113855,0.199593,-2.30658,-9.56288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937103,0.120695,0.119595,0.304908,-0.114851,-0.0779347,0.381684,0.0,0
142137855,0.257672,-1.75703,-9.65572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936058,0.120277,0.117836,0.308939,-0.107709,-0.0344252,0.375449,0.0,0
142157855,0.245734,-1.99641,-9.31401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935105,0.11959,0.116746,0.312485,-0.108056,-0.00577249,0.38219,0.0,0
142177855,0.145057,-1.65188,-9.39891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93419,0.118805,0.11587,0.315829,-0.0862736,-0.00535963,0.389144,0.0,0
142197855,0.0183061,-1.75286,-10.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933175,0.11843,0.114879,0.319314,-0.0665639,-0.0576177,0.402832,0.0,0
142221859,0.222811,-2.73991,-10.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931898,0.118743,0.112985,0.323575,-0.0354159,-0.144748,0.414991,0.0,0
142241855,-0.151389,-2.20842,-9.87266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930881,0.119378,0.110577,0.327081,-0.0534512,-0.205054,0.420965,0.0,0
142261855,0.127055,-1.90025,-9.8703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929921,0.119816,0.107675,0.330602,-0.0757642,-0.212106,0.422935,0.0,0
142281855,0.317459,-2.13354,-10.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928927,0.120194,0.104967,0.334112,-0.0600518,-0.197328,0.411426,0.0,0
142305865,0.0932587,-2.06591,-9.8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927758,0.120547,0.10221,0.338063,-0.0910666,-0.180199,0.387865,0.0,0
142329855,-0.112345,-1.59176,-9.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926839,0.120028,0.0989647,0.341716,-0.180725,-0.242153,0.348292,0.0,0
142349858,0.082348,-2.0744,-10.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926309,0.119556,0.0950981,0.344406,-0.206337,-0.343509,0.319508,0.0,0
142369855,-0.28672,-2.19898,-10.2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925832,0.119875,0.0907879,0.346731,-0.123803,-0.401393,0.303133,0.0,0
142389855,-0.2824,-2.1247,-9.41665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925288,0.121206,0.0864865,0.348814,-0.0216245,-0.420598,0.295536,0.0,0
142413855,-0.405259,-2.02614,-9.71781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924471,0.123841,0.081656,0.35121,0.0440007,-0.397676,0.284788,0.0,0
142433855,0.0817661,-1.63095,-10.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923792,0.125843,0.0778869,0.353137,-0.0231574,-0.375532,0.27241,0.0,0
142453857,0.137204,-2.13164,-10.2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923268,0.126931,0.0739083,0.354969,-0.140674,-0.388678,0.26136,0.0,0
142473855,-0.110212,-1.76241,-10.0868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922974,0.126775,0.0695957,0.356655,-0.23649,-0.39725,0.255988,0.0,0
142497855,-0.376222,-1.4597,-9.04166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922662,0.126087,0.063946,0.358759,-0.216957,-0.357341,0.237602,0.0,0
142517855,0.0695136,-2.23018,-10.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922293,0.125665,0.0603152,0.360479,-0.154868,-0.253921,0.228004,0.0,0
142537865,-0.188114,-1.73133,-9.97083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921814,0.125428,0.0579863,0.362167,-0.0778476,-0.132048,0.220287,0.0,0
142557855,0.0772623,-2.50821,-10.2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921271,0.125184,0.056973,0.363791,-0.0872136,-0.0362022,0.20846,0.0,0
142581855,-0.0708485,-2.79852,-11.5453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920679,0.124108,0.0558644,0.365824,-0.171541,-0.0416471,0.204831,0.0,0
142601855,0.0267758,-1.99251,-10.5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920187,0.123352,0.0544497,0.367525,-0.127429,-0.0948059,0.212621,0.0,0
142621855,-0.213457,-1.61254,-9.86703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91966,0.123038,0.052853,0.36918,-0.0888295,-0.117688,0.213384,0.0,0
142645855,-0.0524926,-2.31829,-10.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918881,0.123461,0.0514943,0.371165,0.0168522,-0.0540148,0.208628,0.0,0
142665855,-0.478277,-2.10006,-9.88849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918171,0.123998,0.0514625,0.372745,0.0378488,0.0124544,0.185925,0.0,0
142685855,-0.265817,-1.61772,-10.1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917533,0.124234,0.0515728,0.374219,0.0243959,0.0352079,0.176027,0.0,0
142705857,-0.123356,-2.02977,-9.25549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916934,0.124119,0.0518161,0.375687,-0.0348368,0.0386679,0.166749,0.0,0
142725855,-0.219114,-2.16723,-10.2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916541,0.123014,0.0514124,0.377065,-0.13332,0.020353,0.169819,0.0,0
142749855,-0.322888,-2.20645,-9.95357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91614,0.120638,0.0503555,0.378943,-0.226337,0.0150233,0.174018,0.0,0
142769857,-0.179547,-2.15745,-10.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915832,0.118491,0.0492386,0.380509,-0.21105,-0.0149906,0.183735,0.0,0
142789855,-0.3045,-1.94392,-10.4547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915456,0.117008,0.0478937,0.382042,-0.153026,-0.0433119,0.179464,0.0,0
142809859,-0.0468783,-2.37688,-11.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915035,0.116275,0.046945,0.383388,-0.127998,-0.0158504,0.160267,0.0,0
142833855,-0.318883,-2.3586,-11.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914589,0.114964,0.0466324,0.384885,-0.162153,0.0760415,0.136654,0.0,0
142853855,-0.281501,-2.38831,-10.5816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914401,0.112561,0.0462351,0.386087,-0.292178,0.0705174,0.12462,0.0,0
142873855,-0.107991,-2.12418,-11.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91434,0.109327,0.0451838,0.387282,-0.35364,0.0361547,0.131076,0.0,0
142893855,-0.243604,-2.08107,-11.3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914256,0.10619,0.0440435,0.388484,-0.313831,0.0440057,0.130673,0.0,0
142917855,-0.0469998,-3.15016,-11.9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914016,0.10362,0.043478,0.389803,-0.178884,0.0457346,0.117243,0.0,0
142937855,-0.279427,-2.40244,-11.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913817,0.101851,0.0431816,0.39077,-0.137674,0.0537684,0.103099,0.0,0
142957855,-0.30757,-2.03709,-11.5739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913633,0.100097,0.0428629,0.391686,-0.174162,0.0383788,0.108873,0.0,0
142977855,-0.0930972,-2.86443,-10.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913477,0.0976767,0.041877,0.392767,-0.337332,0.00282096,0.121225,0.0,0
143001855,-0.00666188,-2.8176,-11.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91352,0.0931908,0.0393514,0.394014,-0.49807,-0.0558239,0.127277,0.0,0
143021854,-0.273702,-2.50304,-11.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913552,0.0887904,0.036846,0.395197,-0.492618,-0.0275914,0.132117,0.0,0
143041855,-0.502422,-1.83752,-11.8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913445,0.0850218,0.0350544,0.396435,-0.372102,0.0102512,0.141474,0.0,0
143061855,0.121932,-2.38729,-12.0874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913285,0.0817298,0.0336861,0.397612,-0.380887,0.0221491,0.119045,0.0,0
143085855,-0.297938,-1.52998,-11.4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913356,0.075576,0.0313287,0.398858,-0.709057,0.0506649,0.10049,0.0,0
143105855,-0.153755,-2.15106,-11.8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913693,0.0669461,0.0279949,0.399875,-1.08179,0.0459686,0.0872262,0.0,0
143125855,-0.153434,-2.43933,-11.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914192,0.0555406,0.0234051,0.400775,-1.34303,0.0336429,0.0741464,0.0,0
143145856,0.0732791,-2.22586,-12.4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914641,0.0427711,0.0179605,0.401596,-1.3691,-0.0010277,0.0732726,0.0,0
143169855,-0.38673,-1.58379,-11.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914862,0.0295216,0.0123271,0.402496,-1.00192,0.0142345,0.0804899,0.0,0
143189856,-0.465745,-1.37082,-11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914688,0.0225063,0.00948305,0.403423,-0.566746,0.0204397,0.0994313,0.0,0
143209856,-0.00565547,-1.6125,-12.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91442,0.0188841,0.00809736,0.404245,-0.297648,0.043921,0.0842837,0.0,0
143229855,0.21491,-3.4096,-12.4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914178,0.0163357,0.00709326,0.404921,-0.346754,-0.0177327,0.0784717,0.0,0
143253855,-0.406872,-1.56652,-11.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913928,0.0113884,0.0043462,0.405694,-0.585408,-0.06347,0.0687746,0.0,0
143273855,-0.390774,-1.90619,-13.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913781,0.00584264,0.00137193,0.406164,-0.602848,-0.0471499,0.0579144,0.0,0
143293855,0.262978,-2.56407,-13.9397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913569,0.00166446,-0.000577081,0.40668,-0.36457,0.00917398,0.0575935,0.0,0
143313855,0.0300167,-2.99295,-12.1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913344,-0.0007788,-0.00093514,0.407188,-0.134174,0.0938951,0.051668,0.0,0
143341855,0.0612776,-1.85598,-12.2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913106,-0.00239427,-7.39395e-05,0.407716,0.026075,0.077319,0.0469374,0.0,0
143361855,0.1044,-2.83258,-11.9144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912904,-0.00328293,-0.000247844,0.408162,-0.159088,-0.00946578,0.0476048,0.0,0
143381855,-0.172437,-2.00048,-11.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912723,-0.00567006,-0.00173433,0.408536,-0.33433,-0.0562589,0.0403608,0.0,0
143401856,-0.443309,-1.23283,-11.5541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91253,-0.00864538,-0.00394377,0.4089,-0.262641,-0.0902236,0.0482055,0.0,0
143425875,0.184296,-3.30674,-13.1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912245,-0.00964325,-0.00536053,0.409496,-0.00474873,-0.0438397,0.0692221,0.0,0
143445855,-0.276914,-2.34445,-11.4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911953,-0.00837305,-0.00437761,0.410185,0.203345,0.104342,0.0747327,0.0,0
143465855,-0.484816,-2.38814,-10.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911728,-0.00655915,-0.00219688,0.410736,0.175371,0.139893,0.0511248,0.0,0
143485855,-0.185348,-1.79346,-12.1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911586,-0.00639129,-0.000876432,0.411058,-0.0323496,0.0945149,0.0271632,0.0,0
143509855,-0.224111,-1.63263,-11.5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911422,-0.00883864,-0.00124036,0.411375,-0.271923,0.0100051,0.0402125,0.0,0
143529855,-0.549638,-1.71338,-11.6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911204,-0.01116,-0.00265964,0.411797,-0.147914,-0.051153,0.0499813,0.0,0
143549855,-0.953711,-1.15956,-11.3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911026,-0.0107975,-0.00315811,0.412195,0.180858,-0.042126,0.0469155,0.0,0
143569855,-0.314459,-1.18576,-12.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910874,-0.00755497,-0.00170466,0.412613,0.435847,0.0238494,0.0454022,0.0,0
143593855,-0.554499,-1.66759,-10.5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910718,-0.00328138,0.000763947,0.413016,0.272974,0.0287755,0.0293493,0.0,0
143613855,-0.381611,-1.52744,-11.4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910659,-0.00218401,0.00121931,0.413151,-0.0198277,-0.0156241,0.0135441,0.0,0
143633855,-0.85078,-2.03713,-10.4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910641,-0.00340878,0.000319286,0.413184,-0.217671,-0.0557656,0.00790301,0.0,0
143653854,-0.305253,-2.16407,-11.1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910577,-0.00486531,-0.00103724,0.41331,-0.150297,-0.0548146,0.0127486,0.0,0
143673855,-0.346762,-1.82832,-10.7335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91053,-0.00511892,-0.00145107,0.413409,-0.0181686,-0.0175902,0.00958792,0.0,0
143697860,-0.129218,-1.8431,-11.5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910506,-0.00410506,-0.000643992,0.413475,0.113475,0.0343528,0.0049521,0.0,0
143717868,-0.52573,-1.29761,-10.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910541,-0.00325208,0.000197562,0.413405,0.0730826,0.0383236,-0.0118381,0.0,0
143737885,-0.430766,-1.75819,-11.6057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910623,-0.00318759,0.000506654,0.413226,-0.0167768,0.00846055,-0.012796,0.0,0
143761855,-0.586788,-1.81357,-11.2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910661,-0.00388438,-0.000106587,0.413136,-0.0738966,-0.0385479,-0.00227867,0.0,0
143781855,-0.117855,-1.93175,-11.1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910705,-0.00382634,-0.000458328,0.41304,0.00778057,-0.0264584,-0.0109392,0.0,0
143801855,-0.609501,-1.39428,-10.4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910773,-0.00319321,-0.000203493,0.412895,0.0728737,0.0253598,-0.0147412,0.0,0
143821857,-0.190416,-1.18016,-11.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910888,-0.00265072,0.000295147,0.412645,0.0687515,0.0174433,-0.0302293,0.0,0
143845867,-0.282817,-1.46781,-10.7266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911149,-0.00229894,0.000493245,0.412071,-0.0222573,-0.00403138,-0.0603298,0.0,0
143865855,-0.256093,-2.19445,-10.7859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911424,-0.00259361,6.8362e-05,0.41146,-0.0567353,-0.0314285,-0.068839,0.0,0
143885855,-0.517334,-1.51747,-10.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91175,-0.00286514,-0.000304568,0.410736,-0.026249,-0.00345595,-0.0788127,0.0,0
143905855,-0.341427,-1.75602,-11.3262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912116,-0.00300113,-0.000166905,0.409921,0.0222291,0.0377589,-0.0895887,0.0,0
143929855,-0.271652,-0.959064,-10.5973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126,-0.00297443,0.00018664,0.408842,0.0554628,0.00927742,-0.103835,0.0,0
143949855,-0.274731,-1.31979,-11.0691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913025,-0.00246883,-8.42991e-05,0.407896,0.03669,-0.0756074,-0.0962372,0.0,0
143969855,-0.57376,-1.39181,-10.5826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913401,-0.00191576,-0.000958767,0.407056,0.0140818,-0.10581,-0.0936399,0.0,0
143989855,-0.317579,-1.89501,-10.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913813,-0.00112105,-0.0014836,0.406132,0.0491029,-0.0549303,-0.104355,0.0,0
144013855,-0.229329,-2.12246,-10.8873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91438,-0.000266143,-0.00119133,0.404856,0.0981438,0.0215333,-0.118471,0.0,0
144033855,-0.318705,-1.811,-10.0963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914879,0.000536588,-0.000456258,0.403728,0.121312,0.0260452,-0.122125,0.0,0
144053861,-0.13343,-1.44984,-10.7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915405,0.00150408,-2.40449e-05,0.402531,0.090321,-0.0211225,-0.129334,0.0,0
144073855,-0.130109,-1.2326,-9.86067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915944,0.00213075,-0.000249715,0.401301,0.0193253,-0.0649445,-0.131476,0.0,0
144097854,-0.150121,-1.10467,-9.93123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916566,0.0021326,-0.0012588,0.399875,-0.0554224,-0.0826048,-0.126476,0.0,0
144117860,0.0157837,-1.24484,-10.0868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917039,0.0017203,-0.00226872,0.398788,-0.0728534,-0.0652873,-0.113058,0.0,0
144141855,-0.0185163,-1.76077,-10.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917571,0.00130586,-0.0029532,0.397559,-0.0307988,-0.0147138,-0.112174,0.0,0
144161893,-0.274782,-1.75971,-10.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918009,0.00140314,-0.00288813,0.396546,0.0291657,0.0147686,-0.107766,0.0,0
144181855,-0.0647918,-1.54821,-10.2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918428,0.00189879,-0.00275267,0.395574,0.0634929,-0.0274677,-0.10033,0.0,0
144205856,-0.153105,-1.49492,-10.4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918892,0.00277252,-0.0033446,0.394486,0.0450267,-0.108778,-0.0928673,0.0,0
144225855,-0.115299,-1.48978,-10.5789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919258,0.00349474,-0.00450813,0.393613,0.0201759,-0.139925,-0.0910485,0.0,0
144245862,0.0524742,-1.40494,-10.4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919629,0.00407284,-0.00582554,0.392724,0.0121352,-0.148707,-0.096053,0.0,0
144265855,-0.159392,-1.07213,-10.4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919997,0.00477635,-0.00696429,0.391835,0.0194202,-0.127661,-0.092081,0.0,0
144289855,-0.137906,-1.43047,-10.5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920436,0.00582143,-0.00800886,0.390767,0.053193,-0.091962,-0.0829299,0.0,0
144309855,0.086668,-2.06659,-10.8314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920744,0.00732816,-0.00840004,0.390007,0.12954,-0.0956235,-0.0690277,0.0,0
144329855,-0.128087,-1.56125,-10.2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920993,0.00961757,-0.00859079,0.389366,0.251268,-0.105385,-0.0695776,0.0,0
144349855,0.14421,-1.21167,-10.4586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921209,0.0127793,-0.00857817,0.388762,0.28557,-0.138282,-0.0653733,0.0,0
144373855,0.0170558,-1.5179,-10.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92148,0.0159092,-0.00913304,0.387993,0.162922,-0.141357,-0.0705245,0.0,0
144393855,-0.0129543,-1.70995,-10.4187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921748,0.017227,-0.0098006,0.387283,0.0808128,-0.0891462,-0.0700361,0.0,0
144413855,0.0107801,-0.802513,-9.88755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922006,0.0184566,-0.0102442,0.3866,0.162452,-0.109091,-0.0671734,0.0,0
144433855,-0.154098,-1.56949,-9.77389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922177,0.0215576,-0.0106755,0.38602,0.350668,-0.219027,-0.0521152,0.0,0
144457855,-0.0975352,-1.17399,-9.6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922257,0.0282777,-0.0113294,0.385375,0.599323,-0.294271,-0.053922,0.0,0
144477855,0.155196,-1.61448,-9.25792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922263,0.0350354,-0.011402,0.384803,0.60282,-0.25873,-0.0498907,0.0,0
144497855,0.0527114,-1.67868,-9.42229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922279,0.0401106,-0.0115673,0.384263,0.348758,-0.213322,-0.0558182,0.0,0
144517855,0.214697,-1.43948,-9.26089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922481,0.0424374,-0.0120714,0.383513,0.0923524,-0.118666,-0.0726115,0.0,0
