timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
207050385,207049855,0.0192137,-0.10206,-0.0411446,0.370809,0.0,0.0,0.0,0.0
207070402,207069855,-0.0151608,-0.0916683,-0.0431558,0.370809,0.0,0.0,0.0,0.0
207094383,207093855,0.00700845,-0.0795431,-0.0397737,0.366864,0.0,0.0,0.0,0.0
207114285,207113856,0.0861306,-0.043156,-0.0416614,0.366075,0.0,0.0,0.0,0.0
207134404,207133855,0.131766,-0.0727237,-0.0439442,0.366075,0.0,0.0,0.0,0.0
207154412,207153855,0.087828,-0.0663945,-0.0483196,0.366075,0.0,0.0,0.0,0.0
207174438,207173855,0.0568746,-0.0872936,-0.0498185,0.366075,0.0,0.0,0.0,0.0
207199991,207197860,0.00225811,-0.0779446,-0.044185,0.366075,0.0,0.0,0.0,0.0
207220087,207217869,-0.0470718,-0.0498911,-0.0443093,0.365286,0.0,0.0,0.0,0.0
207240178,207237878,-0.0414049,-0.0207133,-0.0454007,0.366075,0.0,0.0,0.0,0.0
207262480,207261860,0.0620979,-0.0424737,-0.0478514,0.366075,0.0,0.0,0.0,0.0
207282395,207281855,0.158611,-0.126609,-0.0441257,0.366075,0.0,0.0,0.0,0.0
207302282,207301857,0.137481,-0.0870308,-0.0402871,0.366075,0.0,0.0,0.0,0.0
207322414,207321855,0.0869622,-0.0674867,-0.0385987,0.366075,0.0,0.0,0.0,0.0
207346274,207345855,0.0393665,-0.0457763,-0.0379999,0.366075,0.0,0.0,0.0,0.0
207366365,207365855,-0.0108446,-0.0479934,-0.0405229,0.365286,0.0,0.0,0.0,0.0
207390463,207389855,0.0332597,-0.0947096,-0.045532,0.365286,0.0,0.0,0.0,0.0
207410608,207409855,0.0199589,-0.0716908,-0.0424185,0.365286,0.0,0.0,0.0,0.0
207434415,207433855,0.0428007,-0.0284187,-0.0368165,0.366075,0.0,0.0,0.0,0.0
207454373,207453855,0.106045,-0.0515087,-0.0307202,0.366075,0.0,0.0,0.0,0.0
207474382,207473855,0.11843,-0.0556892,-0.0259262,0.366864,0.0,0.0,0.0,0.0
207494971,207493855,0.0711431,-0.0534983,-0.026721,0.366864,0.0,0.0,0.0,0.0
207520380,207517855,0.047909,-0.0803111,-0.0222637,0.366864,0.0,0.0,0.0,0.0
207542429,207541855,-0.000717085,-0.0836121,-0.0206224,0.373176,0.0,0.0,0.0,0.0
207562613,207561855,-0.00626197,-0.0878482,-0.0198939,0.382643,0.0,0.0,0.0,0.0
207582399,207581855,-0.00396205,-0.0762616,-0.0199512,0.392899,0.0,0.0,0.0,0.0
207602399,207601855,0.0573549,-0.0654544,-0.0207291,0.394477,0.0,0.0,0.0,0.0
207626318,207625855,0.140898,-0.0677915,-0.0225455,0.394477,0.0,0.0,0.0,0.0
207646267,207645855,0.112984,-0.0913802,-0.0248319,0.394477,0.0,0.0,0.0,0.0
207666417,207665855,0.0959819,-0.125079,-0.0140198,0.389744,0.0,0.0,0.0,0.0
207686376,207685855,0.0884027,-0.16257,-0.00767574,0.38501,0.0,0.0,0.0,0.0
207706268,207705855,0.0292334,-0.170181,-0.00719033,0.383432,0.0,0.0,0.0,0.0
207730786,207729855,0.126521,-0.126567,-0.0153241,0.374753,0.0,0.0,0.0,0.0
207750820,207749855,0.123699,-0.0621546,-0.0226882,0.374753,0.0,0.0,0.0,0.0
207770579,207769855,0.111554,-0.0348016,-0.0328435,0.371598,0.0,0.0,0.0,0.0
207794431,207793855,0.0146642,-0.0334919,-0.0391654,0.370809,0.0,0.0,0.0,0.0
207814391,207813855,-0.00651284,-0.0350855,-0.0382741,0.368442,0.0,0.0,0.0,0.0
207834395,207833855,-0.0161971,-0.0721574,-0.0377584,0.367653,0.0,0.0,0.0,0.0
207854395,207853855,-0.0483845,-0.089169,-0.0372643,0.366075,0.0,0.0,0.0,0.0
207878298,207877855,0.0022013,-0.087116,-0.0299113,0.366864,0.0,0.0,0.0,0.0
207898369,207897855,0.050687,-0.0406114,-0.0272104,0.366075,0.0,0.0,0.0,0.0
207918372,207917861,0.137256,-0.0809318,-0.0364081,0.366075,0.0,0.0,0.0,0.0
207938408,207937855,0.150821,-0.146797,-0.0334426,0.366864,0.0,0.0,0.0,0.0
207962513,207961857,0.115336,-0.18639,-0.0356901,0.366864,0.0,0.0,0.0,0.0
207982617,207981855,0.0922958,-0.167446,-0.0390894,0.366075,0.0,0.0,0.0,0.0
208002427,208001855,0.00949564,-0.113924,-0.0370564,0.361341,0.0,0.0,0.0,0.0
208022558,208021855,-0.0575569,-0.0810947,-0.0357228,0.353452,0.0,0.0,0.0,0.0
208046400,208045855,-0.0375797,-0.0659948,-0.0362649,0.351085,0.0,0.0,0.0,0.0
208066275,208065855,0.0485839,-0.104452,-0.0350042,0.351874,0.0,0.0,0.0,0.0
208086288,208085855,0.098704,-0.106608,-0.0376567,0.351874,0.0,0.0,0.0,0.0
208106390,208105855,0.0600118,-0.139127,-0.0429032,0.351085,0.0,0.0,0.0,0.0
208130954,208129867,0.0812709,-0.135913,-0.0479809,0.351874,0.0,0.0,0.0,0.0
208151007,208149855,0.0674832,-0.0822325,-0.0522346,0.351874,0.0,0.0,0.0,0.0
208171395,208169855,0.038598,-0.0610551,-0.0542492,0.354241,0.0,0.0,0.0,0.0
208191354,208189855,-0.00107716,-0.0710452,-0.0549613,0.35503,0.0,0.0,0.0,0.0
208214397,208213855,0.0241697,-0.11493,-0.0533019,0.35503,0.0,0.0,0.0,0.0
208234420,208233855,0.0449032,-0.119863,-0.0451304,0.35503,0.0,0.0,0.0,0.0
208254440,208253855,0.0619932,-0.0669125,-0.0383098,0.35503,0.0,0.0,0.0,0.0
208274388,208273855,0.13479,-0.0373494,-0.0351072,0.35503,0.0,0.0,0.0,0.0
208298255,208297855,0.0513358,-0.0645794,-0.0370982,0.354241,0.0,0.0,0.0,0.0
208318291,208317855,0.0105721,-0.0872106,-0.0400777,0.35503,0.0,0.0,0.0,0.0
208342413,208341855,-0.0381277,-0.0630549,-0.0498714,0.357396,0.0,0.0,0.0,0.0
208362612,208361855,-0.0145547,-0.0216706,-0.0525678,0.366075,0.0,0.0,0.0,0.0
208386482,208385883,0.0976382,-0.0333928,-0.0463415,0.366075,0.0,0.0,0.0,0.0
208406401,208405855,0.1481,-0.0638409,-0.0366009,0.366075,0.0,0.0,0.0,0.0
208426369,208425855,0.207222,-0.114276,-0.0312318,0.366075,0.0,0.0,0.0,0.0
208446586,208445855,0.140495,-0.111898,-0.0359642,0.366075,0.0,0.0,0.0,0.0
208466314,208465855,0.0366964,-0.137183,-0.0347177,0.366075,0.0,0.0,0.0,0.0
208491532,208489855,-0.0734122,-0.0938115,-0.0442429,0.366075,0.0,0.0,0.0,0.0
