timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
14272511,14272511,0.0,0.0,14272511,0.0,0.0,2.15646,0.0,0.0,0.0,0.0,0.0,0.263219,0.0,0.0,0.0,-2.03768,-107.922,-1.91232,-0.263219,6.44319,0.28228,0,1,0,1,0,0,0,0,0,1,1
14372617,14372617,0.0,0.0,14372617,0.0,0.0,1.93946,0.0,0.0,0.0,0.0,0.0,0.110332,0.0,0.0,0.0,-2.03854,-107.922,-1.68313,-0.110332,6.49626,0.282304,0,1,0,1,0,0,0,0,0,1,1
14472919,14472919,0.0,0.0,14472919,0.0,0.0,1.71875,0.0,0.0,0.0,0.0,0.0,0.0458787,0.0,0.0,0.0,-2.03851,-107.922,-1.45072,-0.0458787,6.54978,0.282341,0,1,0,1,0,0,0,0,0,1,1
14573063,14573063,0.0,0.0,14573063,0.0,0.0,1.52133,0.0,0.0,0.0,0.0,0.0,-0.0683107,0.0,0.0,0.0,-2.04059,-107.922,-1.2435,0.0683107,6.60356,0.282345,0,1,0,1,0,0,0,0,0,1,1
14673092,14673092,0.0,0.0,14673092,0.0,0.0,1.31588,0.0,0.0,0.0,0.0,0.0,-0.0814862,0.0,0.0,0.0,-2.04445,-107.922,-1.02829,0.0814862,6.65762,0.282328,0,1,0,1,0,0,0,0,0,1,1
14783132,14783132,0.0,0.0,14783132,0.0,0.0,1.10901,0.0,0.0,0.0,0.0,0.0,-0.0990299,0.0,0.0,0.0,-2.04629,-107.922,-0.811853,0.0990299,6.71746,0.282304,0,1,0,1,0,0,0,0,0,1,1
14883376,14883376,0.0,0.0,14883376,0.0,0.0,0.954814,0.0,0.0,0.0,0.0,0.0,-0.147414,0.0,0.0,0.0,-2.04803,-107.922,-0.65106,0.147414,6.77232,0.282303,0,1,0,1,0,0,0,0,0,1,1
14983512,14983512,0.0,0.0,14983512,0.0,0.0,0.812535,0.0,0.0,0.0,0.0,0.0,-0.123609,0.0,0.0,0.0,-2.05094,-107.922,-0.502864,0.123609,6.82745,0.282286,0,1,0,1,0,0,0,0,0,1,1
15083688,15083688,0.0,0.0,15083688,0.0,0.0,0.642959,0.0,0.0,0.0,0.0,0.0,-0.204677,0.0,0.0,0.0,-2.05251,-107.922,-0.326485,0.204677,6.88291,0.28227,0,1,0,1,0,0,0,0,0,1,1
15183939,15183939,0.0,0.0,15183939,0.0,0.0,0.484465,0.0,0.0,0.0,0.0,0.0,-0.278904,0.0,0.0,0.0,-2.05562,-107.922,-0.162258,0.278904,6.93873,0.282263,0,1,0,1,0,0,0,0,0,1,1
15284136,15284136,0.0,0.0,15284136,0.0,0.0,0.329817,0.0,0.0,0.0,0.0,0.0,-0.254254,0.0,0.0,0.0,-2.05666,-107.922,-0.00218203,0.254254,6.99482,0.282248,0,1,0,1,0,0,0,0,0,1,1
15384215,15384215,0.0,0.0,15384215,0.0,0.0,0.187011,0.0,0.0,0.0,0.0,0.0,-0.257565,0.0,0.0,0.0,-2.05671,-107.922,0.145336,0.257565,7.05115,0.282219,0,1,0,1,0,0,0,0,0,1,1
15484417,15484417,0.0,0.0,15484417,0.0,0.0,0.0580666,0.0,0.0,0.0,0.0,0.0,-0.256874,0.0,0.0,0.0,-2.0576,-107.922,0.278327,0.256874,7.10785,0.282206,0,1,0,1,0,0,0,0,0,1,1
15594679,15594679,0.0,0.0,15594679,0.0,0.0,-0.0861737,0.0,0.0,0.0,0.0,0.0,-0.275551,0.0,0.0,0.0,-2.05788,-107.922,0.426995,0.275551,7.17059,0.282198,0,1,0,1,0,0,0,0,0,1,1
15694641,15694641,0.0,0.0,15694641,0.0,0.0,-0.223186,0.0,0.0,0.0,0.0,0.0,-0.240364,0.0,0.0,0.0,-2.05586,-107.922,0.567982,0.240364,7.22776,0.282158,0,1,0,1,0,0,0,0,0,1,1
15794719,15794719,0.0,0.0,15794719,0.0,0.0,-0.357273,0.0,0.0,0.0,0.0,0.0,-0.106388,0.0,0.0,0.0,-2.05783,-107.922,0.706161,0.106388,7.28529,0.282136,0,1,0,1,0,0,0,0,0,1,1
15894923,15894923,0.0,0.0,15894923,0.0,0.0,-0.464464,0.0,0.0,0.0,0.0,0.0,-0.0292976,0.0,0.0,0.0,-2.05829,-107.922,0.816734,0.0292976,7.34317,0.282132,0,1,0,1,0,0,0,0,0,1,1
