timestamp,main_state
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
39191685,6
