timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
66094411,11.308,11.3223,11.8372,11.7792,169.618,0.712565,1.04836,3,1,0
66394449,11.308,11.3177,11.8079,11.8021,170.605,0.710634,1.0487,3,1,0
66694431,11.352,11.3147,12.0716,11.8683,171.603,0.709512,1.0489,3,1,0
67006533,11.407,11.3214,10.3136,11.5003,172.563,0.711908,1.04848,3,1,0
67306424,11.319,11.3268,10.4015,11.0689,173.431,0.712739,1.04833,3,1,0
67606431,11.352,11.3326,10.0792,10.7922,174.295,0.714222,1.04807,3,1,0
67906511,11.275,11.33,13.3022,10.9985,175.225,0.71309,1.04827,3,1,0
68206431,11.209,11.3166,12.8627,11.7665,176.305,0.708892,1.04901,3,1,0
68506518,11.231,11.3015,12.9506,12.1909,177.375,0.703271,1.05,3,1,0
68806451,11.297,11.2805,14.2984,12.8852,178.529,0.695763,1.05133,3,1,0
69106430,11.132,11.239,16.9061,14.4193,179.914,0.681589,1.05386,3,1,0
69406448,11.121,11.1964,16.1736,15.8426,181.401,0.664674,1.05688,3,1,0
69706526,11.022,11.1747,16.5838,16.3953,182.818,0.654723,1.05867,3,1,0
70006523,11.209,11.1667,14.2984,15.7814,184.06,0.651584,1.05923,3,1,0
70306515,11.022,11.1567,15.3532,15.3983,185.295,0.647312,1.06,3,1,0
70608157,11.165,11.148,14.2984,15.2386,186.555,0.643487,1.06069,3,1,0
70920012,11.11,11.1473,14.7965,14.9746,187.819,0.643591,1.06067,3,1,0
71220003,11.22,11.1433,14.8551,14.7868,189.027,0.641863,1.06098,3,1,0
71520033,11.154,11.157,12.1888,13.9623,190.096,0.646436,1.06016,3,1,0
71820016,11.209,11.1717,12.2767,13.2527,191.109,0.650758,1.05938,3,1,0
72120061,11.198,11.1814,13.0092,12.9402,192.145,0.653309,1.05892,3,1,0
72420012,10.945,11.1774,13.5366,13.1895,193.294,0.649378,1.05963,3,1,0
72720125,11.231,11.1575,12.3353,14.101,194.637,0.637715,1.06173,3,1,0
73020047,11.132,11.1634,13.5073,13.5627,195.695,0.639973,1.06133,3,1,0
73320071,11.121,11.1591,15.4704,13.8272,196.869,0.639505,1.06141,3,1,0
73620119,11.154,11.1532,14.1519,14.2012,198.101,0.639357,1.06144,3,1,0
73920937,11.077,11.1457,14.0933,14.3158,199.313,0.63756,1.06176,3,1,0
74221682,11.143,11.1428,14.4449,14.3744,200.52,0.637608,1.06175,3,1,0
74521651,11.11,11.1251,15.9392,15.2434,201.888,0.629964,1.06314,3,1,0
74821637,11.033,11.1009,14.8551,16.0717,203.326,0.618736,1.06518,3,1,0
75133635,11.066,11.0978,15.0602,15.5677,204.611,0.618132,1.06529,3,1,0
75433643,11.044,11.0906,16.0564,15.4407,205.878,0.615443,1.06578,3,1,0
75733648,11.033,11.0857,15.5876,15.5342,207.182,0.613675,1.0661,3,1,0
76033692,11.055,11.0843,15.0016,15.3403,208.437,0.613527,1.06613,3,1,0
76333682,11.0,11.083,14.7965,15.1039,209.668,0.613255,1.06618,3,1,0
76633930,11.121,11.0877,13.0971,14.7868,210.866,0.615296,1.06581,3,1,0
76934641,11.198,11.1065,12.306,13.7964,211.895,0.621277,1.06472,3,1,0
77234660,11.143,11.1244,12.3353,13.1591,212.911,0.627277,1.06363,3,1,0
77535281,11.264,11.1405,12.013,12.7366,213.922,0.632955,1.0626,3,1,0
77835685,11.198,11.1513,12.1302,12.4168,214.918,0.636321,1.06199,3,1,0
78135965,11.286,11.1664,10.548,12.0963,215.89,0.641814,1.06099,3,1,0
78436254,11.198,11.1831,10.841,11.5277,216.778,0.647407,1.05998,3,1,0
78735234,11.242,11.1949,10.7238,11.3344,217.695,0.651316,1.05928,3,1,0
79047402,11.198,11.2039,11.2219,11.2177,218.653,0.654342,1.05873,3,1,0
79347481,11.231,11.2124,10.9875,11.0947,219.562,0.657403,1.05818,3,1,0
79647827,11.209,11.2166,11.1633,11.0723,220.484,0.658709,1.05795,3,1,0
79948107,11.231,11.2223,11.3977,11.0925,221.411,0.660995,1.05754,3,1,0
80247526,11.297,11.2236,11.1047,11.1388,222.343,0.661368,1.05747,3,1,0
80547297,11.275,11.2272,11.3977,11.2287,223.289,0.662941,1.05719,3,1,0
80847292,11.209,11.2309,10.9875,11.1894,224.217,0.664632,1.05689,3,1,0
81149635,11.275,11.2333,11.3977,11.2189,225.162,0.665726,1.05669,3,1,0
81449865,11.22,11.2334,11.0168,11.221,226.099,0.665652,1.0567,3,1,0
81748823,11.308,11.2351,11.2805,11.2531,227.037,0.666459,1.05656,3,1,0
82048836,11.286,11.2367,11.2512,11.1817,227.962,0.667077,1.05645,3,1,0
82348916,11.198,11.2324,12.013,11.4764,228.952,0.665716,1.05669,3,1,0
82648959,11.242,11.2277,11.3684,11.6451,229.945,0.664066,1.05699,3,1,0
82948871,11.187,11.2262,11.9544,11.5089,230.883,0.663045,1.05717,3,1,0
83260847,11.231,11.2189,12.306,11.8904,231.961,0.660797,1.05757,3,1,0
83560831,11.275,11.2119,12.599,12.0887,232.993,0.658187,1.05804,3,1,0
83860831,11.143,11.1924,12.1302,12.7531,234.144,0.649018,1.05969,3,1,0
84160959,11.209,11.172,12.3353,13.8628,235.443,0.639152,1.06147,3,1,0
84460812,11.209,11.1742,12.4525,13.1832,236.456,0.640651,1.0612,3,1,0
84761713,11.132,11.1595,14.5328,13.6842,237.661,0.636656,1.06193,3,1,0
85062431,11.055,11.146,14.5914,13.9874,238.868,0.632806,1.06262,3,1,0
85362437,11.022,11.1356,14.5035,14.0963,240.056,0.629862,1.06316,3,1,0
85662481,11.132,11.1223,14.5035,14.3025,241.275,0.625001,1.06404,3,1,0
85962440,11.143,11.1108,14.8844,14.4707,242.501,0.621221,1.06473,3,1,0
86262513,11.033,11.0988,15.0895,14.616,243.737,0.617056,1.06548,3,1,0
86562449,11.0,11.0885,15.236,14.7697,244.987,0.613465,1.06614,3,1,0
86862412,11.11,11.0784,15.529,14.9736,246.26,0.61005,1.06676,3,1,0
