timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
68554264,-0.0991914,-0.0923606,0.025657,-0.532931,-0.0293856,-0.0113191,0.845572
68566270,-0.0834038,-0.0887552,0.0292529,-0.533251,-0.0286682,-0.0114541,0.845394
68574275,-0.0641157,-0.0890431,0.030835,-0.533244,-0.0282232,-0.0114676,0.845413
68586316,-0.0333354,-0.0911863,0.0290899,-0.533343,-0.0276278,-0.0113632,0.845371
68598270,-0.0118014,-0.0735405,0.0281806,-0.533558,-0.0271733,-0.0111562,0.845253
68606280,-0.00656924,-0.0575911,0.0303061,-0.53373,-0.0269571,-0.0110287,0.845153
68618263,-0.011362,-0.0301012,0.028886,-0.534068,-0.0267404,-0.0109105,0.844948
68630270,-0.0425768,0.0114424,0.0207071,-0.5342,-0.0266383,-0.0110056,0.844867
68638270,-0.0734241,0.0415521,0.018256,-0.534351,-0.0266288,-0.0112803,0.844768
68650264,-0.122907,0.0745539,0.0173773,-0.534505,-0.0266373,-0.011982,0.844661
68658266,-0.147842,0.0862498,0.015597,-0.534547,-0.026627,-0.0126114,0.844625
68674264,-0.174064,0.0924844,0.0122509,-0.534685,-0.0265499,-0.0140731,0.844517
68686270,-0.178687,0.089913,0.0145131,-0.534724,-0.0264658,-0.0152379,0.844475
68694270,-0.184402,0.0917352,0.0129779,-0.534695,-0.0263946,-0.016017,0.844481
68706269,-0.194734,0.0896297,0.0114622,-0.534613,-0.0262499,-0.0172172,0.844514
68718277,-0.195843,0.0839108,0.0112402,-0.534648,-0.026065,-0.0184299,0.844472
68726270,-0.200327,0.0801112,0.00700708,-0.534798,-0.0259153,-0.0192555,0.844363
68738264,-0.221954,0.063437,-0.00300789,-0.534905,-0.0255952,-0.0205122,0.844275
68746292,-0.236335,0.0447174,-0.00319275,-0.534884,-0.0252551,-0.021421,0.844277
68758272,-0.243827,0.0255017,0.0125476,-0.534868,-0.0246844,-0.0226212,0.844272
68770266,-0.23441,0.0158545,0.0236423,-0.535138,-0.0240278,-0.0238429,0.844086
68778264,-0.217515,0.0148738,0.0276215,-0.53507,-0.0236261,-0.024571,0.84412
68790272,-0.176117,0.0216549,0.0368397,-0.53463,-0.0231496,-0.0255144,0.844384
68802268,-0.15296,0.0349298,0.0318558,-0.53478,-0.0227955,-0.026416,0.844271
68814270,-0.142888,0.0400801,0.0190003,-0.534951,-0.0225766,-0.0271305,0.844146
68826302,-0.119921,0.0362249,0.0155594,-0.535165,-0.0223737,-0.0278422,0.843992
